"Plot Title: PLVA_Bean_2_2002"
#,Date Time,H08 High Res. Temp. (°C) LGR S/N: 492637 c:1,GCap. RH (%) LGR S/N: 492637 c:3
172,06/11/02 20:03:52,11.70,78.40
173,06/11/02 20:13:52,11.38,79.30
174,06/11/02 20:23:52,11.14,81.20
175,06/11/02 20:33:52,10.80,81.20
176,06/11/02 20:43:52,10.48,81.20
177,06/11/02 20:53:52,10.11,83.00
178,06/11/02 21:03:52,10.01,84.00
179,06/11/02 21:13:52,9.77,83.50
180,06/11/02 21:23:52,9.64,84.00
181,06/11/02 21:33:52,9.50,83.50
182,06/11/02 21:43:52,9.32,84.40
183,06/11/02 21:53:52,9.10,85.30
184,06/11/02 22:03:52,8.90,85.30
185,06/11/02 22:13:52,8.73,87.10
186,06/11/02 22:23:52,8.60,87.50
187,06/11/02 22:33:52,8.45,88.40
188,06/11/02 22:43:52,8.36,89.20
189,06/11/02 22:53:52,8.28,89.60
190,06/11/02 23:03:52,8.18,90.10
191,06/11/02 23:13:52,8.11,90.10
192,06/11/02 23:23:52,8.06,90.10
193,06/11/02 23:33:52,8.03,90.10
194,06/11/02 23:43:52,8.01,90.50
195,06/11/02 23:53:52,7.93,89.60
196,06/12/02 00:03:52,7.88,89.20
197,06/12/02 00:13:52,7.86,87.90
198,06/12/02 00:23:52,7.83,87.10
199,06/12/02 00:33:52,7.86,86.20
200,06/12/02 00:43:52,7.86,86.20
201,06/12/02 00:53:52,7.91,86.60
202,06/12/02 01:03:52,7.98,87.10
203,06/12/02 01:13:52,8.08,86.60
204,06/12/02 01:23:52,8.11,86.60
205,06/12/02 01:33:52,8.01,87.90
206,06/12/02 01:43:52,8.01,88.40
207,06/12/02 01:53:52,7.98,88.80
208,06/12/02 02:03:52,8.11,88.80
209,06/12/02 02:13:52,8.13,88.40
210,06/12/02 02:23:52,8.18,87.90
211,06/12/02 02:33:52,8.31,87.10
212,06/12/02 02:43:52,8.26,86.60
213,06/12/02 02:53:52,8.26,87.10
214,06/12/02 03:03:52,8.23,86.60
215,06/12/02 03:13:52,8.18,86.60
216,06/12/02 03:23:52,8.11,86.60
217,06/12/02 03:33:52,8.11,86.60
218,06/12/02 03:43:52,8.11,86.60
219,06/12/02 03:53:52,8.06,86.60
220,06/12/02 04:03:52,7.98,86.60
221,06/12/02 04:13:52,8.01,86.20
222,06/12/02 04:23:52,8.06,85.70
223,06/12/02 04:33:52,8.01,85.70
224,06/12/02 04:43:52,8.01,84.90
225,06/12/02 04:53:52,7.96,84.90
226,06/12/02 05:03:52,7.88,84.90
227,06/12/02 05:13:52,7.83,84.00
228,06/12/02 05:23:52,7.81,83.50
229,06/12/02 05:33:52,7.71,84.90
230,06/12/02 05:43:52,7.50,87.10
231,06/12/02 05:53:52,7.43,87.10
232,06/12/02 06:03:52,7.33,87.50
233,06/12/02 06:13:52,7.25,88.40
234,06/12/02 06:23:52,7.23,88.80
235,06/12/02 06:33:52,7.18,89.20
236,06/12/02 06:43:52,7.18,89.60
237,06/12/02 06:53:52,7.20,90.10
238,06/12/02 07:03:52,7.18,90.90
239,06/12/02 07:13:52,7.18,91.30
240,06/12/02 07:23:52,7.20,91.70
241,06/12/02 07:33:52,7.23,92.10
242,06/12/02 07:43:52,7.23,91.30
243,06/12/02 07:53:52,7.20,90.90
244,06/12/02 08:03:52,7.73,89.20
245,06/12/02 08:13:52,7.88,87.90
246,06/12/02 08:23:52,7.88,89.20
247,06/12/02 08:33:52,7.93,89.60
248,06/12/02 08:43:52,8.16,89.20
249,06/12/02 08:53:52,8.78,89.20
250,06/12/02 09:03:52,9.50,88.40
251,06/12/02 09:13:52,10.09,85.70
252,06/12/02 09:23:52,11.14,80.30
253,06/12/02 09:33:52,14.44,62.90
254,06/12/02 09:43:52,17.50,46.40
255,06/12/02 09:53:52,19.66,43.30
256,06/12/02 10:03:52,21.04,40.70
257,06/12/02 10:13:52,22.00,38.20
258,06/12/02 10:23:52,22.21,37.20
259,06/12/02 10:33:52,23.17,34.80
260,06/12/02 10:43:52,24.71,35.20
261,06/12/02 10:53:52,25.22,32.30
262,06/12/02 11:03:52,25.61,30.90
263,06/12/02 11:13:52,25.90,29.00
264,06/12/02 11:23:52,26.19,27.10
265,06/12/02 11:33:52,25.46,26.60
266,06/12/02 11:43:52,26.88,25.70
267,06/12/02 11:53:52,27.05,23.90
268,06/12/02 12:03:52,26.49,23.40
269,06/12/02 12:13:52,27.61,24.80
270,06/12/02 12:23:52,28.88,22.10
271,06/12/02 12:33:52,28.80,22.10
272,06/12/02 12:43:52,27.12,24.80
273,06/12/02 12:53:52,27.27,25.70
274,06/12/02 13:03:52,27.02,24.30
275,06/12/02 13:13:52,28.68,24.30
276,06/12/02 13:23:52,28.38,21.70
277,06/12/02 13:33:52,28.28,22.10
278,06/12/02 13:43:52,27.02,23.90
279,06/12/02 13:53:52,25.90,25.70
280,06/12/02 14:03:52,26.22,25.70
281,06/12/02 14:13:52,25.58,25.70
282,06/12/02 14:23:52,25.39,26.60
283,06/12/02 14:33:52,25.22,25.70
284,06/12/02 14:43:52,26.22,27.10
285,06/12/02 14:53:52,26.61,25.70
286,06/12/02 15:03:52,25.61,26.60
287,06/12/02 15:13:52,25.00,27.60
288,06/12/02 15:23:52,24.74,29.90
289,06/12/02 15:33:52,24.42,29.00
290,06/12/02 15:43:52,24.06,29.40
291,06/12/02 15:53:52,23.94,29.40
292,06/12/02 16:03:52,23.65,30.90
293,06/12/02 16:13:52,23.36,28.00
294,06/12/02 16:23:52,23.12,29.00
295,06/12/02 16:33:52,23.12,31.80
296,06/12/02 16:43:52,22.86,30.40
297,06/12/02 16:53:52,22.76,31.30
298,06/12/02 17:03:52,22.43,29.90
299,06/12/02 17:13:52,22.21,31.30
300,06/12/02 17:23:52,22.00,29.40
301,06/12/02 17:33:52,21.66,29.90
302,06/12/02 17:43:52,21.52,29.40
303,06/12/02 17:53:52,21.02,39.70
304,06/12/02 18:03:52,20.35,33.30
305,06/12/02 18:13:52,20.26,32.30
306,06/12/02 18:23:52,19.49,44.80
307,06/12/02 18:33:52,19.16,39.20
308,06/12/02 18:43:52,18.88,44.80
309,06/12/02 18:53:52,18.80,41.30
310,06/12/02 19:03:52,18.02,50.50
311,06/12/02 19:13:52,16.85,53.10
312,06/12/02 19:23:52,15.40,57.30
313,06/12/02 19:33:52,14.44,61.40
314,06/12/02 19:43:52,13.84,63.40
315,06/12/02 19:53:52,13.34,67.00
316,06/12/02 20:03:52,12.98,70.00
317,06/12/02 20:13:52,12.50,70.60
318,06/12/02 20:23:52,12.18,72.50
319,06/12/02 20:33:52,11.89,73.00
320,06/12/02 20:43:52,11.67,73.50
321,06/12/02 20:53:52,11.43,74.00
322,06/12/02 21:03:52,11.19,74.50
323,06/12/02 21:13:52,11.02,74.50
324,06/12/02 21:23:52,10.80,75.00
325,06/12/02 21:33:52,10.60,73.50
326,06/12/02 21:43:52,10.65,72.50
327,06/12/02 21:53:52,10.50,73.50
328,06/12/02 22:03:52,10.43,72.50
329,06/12/02 22:13:52,10.40,72.00
330,06/12/02 22:23:52,10.36,72.00
331,06/12/02 22:33:52,10.31,72.00
332,06/12/02 22:43:52,10.16,72.50
333,06/12/02 22:53:52,10.04,73.00
334,06/12/02 23:03:52,9.91,73.50
335,06/12/02 23:13:52,9.82,74.00
336,06/12/02 23:23:52,9.69,74.00
337,06/12/02 23:33:52,9.59,74.50
338,06/12/02 23:43:52,9.59,74.00
339,06/12/02 23:53:52,9.45,75.50
340,06/13/02 00:03:52,9.32,75.50
341,06/13/02 00:13:52,9.50,73.00
342,06/13/02 00:23:52,9.45,73.50
343,06/13/02 00:33:52,9.35,74.00
344,06/13/02 00:43:52,9.35,73.00
345,06/13/02 00:53:52,9.08,78.40
346,06/13/02 01:03:52,8.95,78.40
347,06/13/02 01:13:52,8.70,79.80
348,06/13/02 01:23:52,8.70,77.90
349,06/13/02 01:33:52,8.70,77.40
350,06/13/02 01:43:52,8.63,77.90
351,06/13/02 01:53:52,8.50,78.90
352,06/13/02 02:03:52,8.53,77.40
353,06/13/02 02:13:52,8.53,76.50
354,06/13/02 02:23:52,8.45,76.90
355,06/13/02 02:33:52,8.38,77.90
356,06/13/02 02:43:52,8.31,77.90
357,06/13/02 02:53:52,8.43,76.90
358,06/13/02 03:03:52,8.43,77.40
359,06/13/02 03:13:52,8.43,77.40
360,06/13/02 03:23:52,8.36,77.90
361,06/13/02 03:33:52,8.28,78.40
362,06/13/02 03:43:52,8.21,78.90
363,06/13/02 03:53:52,8.18,78.90
364,06/13/02 04:03:52,8.21,78.40
365,06/13/02 04:13:52,8.18,79.30
366,06/13/02 04:23:52,8.06,80.30
367,06/13/02 04:33:52,7.98,80.30
368,06/13/02 04:43:52,7.93,80.70
369,06/13/02 04:53:52,7.86,81.70
370,06/13/02 05:03:52,7.88,81.70
371,06/13/02 05:13:52,7.68,83.00
372,06/13/02 05:23:52,7.68,83.00
373,06/13/02 05:33:52,7.68,82.60
374,06/13/02 05:43:52,7.78,82.60
375,06/13/02 05:53:52,7.81,83.00
376,06/13/02 06:03:52,7.88,83.50
377,06/13/02 06:13:52,7.93,84.00
378,06/13/02 06:23:52,7.88,85.30
379,06/13/02 06:33:52,7.93,85.70
380,06/13/02 06:43:52,8.01,85.30
381,06/13/02 06:53:52,8.13,84.90
382,06/13/02 07:03:52,8.23,85.70
383,06/13/02 07:13:52,8.26,86.60
384,06/13/02 07:23:52,8.21,87.90
385,06/13/02 07:33:52,8.16,87.90
386,06/13/02 07:43:52,8.31,87.10
387,06/13/02 07:53:52,8.26,87.90
388,06/13/02 08:03:52,8.23,87.50
389,06/13/02 08:13:52,8.31,87.50
390,06/13/02 08:23:52,8.48,87.50
391,06/13/02 08:33:52,8.55,87.90
392,06/13/02 08:43:52,8.80,88.40
393,06/13/02 08:53:52,9.45,88.40
394,06/13/02 09:03:52,10.18,87.50
395,06/13/02 09:13:52,11.50,81.70
396,06/13/02 09:23:52,12.81,74.50
397,06/13/02 09:33:52,16.45,51.00
398,06/13/02 09:43:52,19.35,42.80
399,06/13/02 09:53:52,21.47,35.70
400,06/13/02 10:03:52,23.10,31.80
401,06/13/02 10:13:52,24.37,29.90
402,06/13/02 10:23:52,24.76,28.00
403,06/13/02 10:33:52,24.62,28.00
404,06/13/02 10:43:52,25.61,26.20
405,06/13/02 10:53:52,26.36,27.60
406,06/13/02 11:03:52,26.76,25.70
407,06/13/02 11:13:52,27.89,23.90
408,06/13/02 11:23:52,28.01,22.10
409,06/13/02 11:33:52,27.61,23.00
410,06/13/02 11:43:52,29.73,23.90
411,06/13/02 11:53:52,29.45,23.40
412,06/13/02 12:03:52,29.80,21.20
413,06/13/02 12:13:52,30.25,21.20
414,06/13/02 12:23:52,31.85,20.40
415,06/13/02 12:33:52,32.11,21.20
416,06/13/02 12:43:52,32.37,21.20
417,06/13/02 12:53:52,32.39,20.40
418,06/13/02 13:03:52,33.12,19.50
419,06/13/02 13:13:52,32.44,18.70
420,06/13/02 13:23:52,31.42,20.40
421,06/13/02 13:33:52,31.01,19.90
422,06/13/02 13:43:52,30.18,21.20
423,06/13/02 13:53:52,29.60,22.10
424,06/13/02 14:03:52,29.65,23.00
425,06/13/02 14:13:52,29.40,22.10
426,06/13/02 14:23:52,30.00,23.40
427,06/13/02 14:33:52,28.78,23.00
428,06/13/02 14:43:52,28.40,24.80
429,06/13/02 14:53:52,28.21,27.10
430,06/13/02 15:03:52,28.58,27.10
431,06/13/02 15:13:52,28.68,25.70
432,06/13/02 15:23:52,28.63,23.90
433,06/13/02 15:33:52,27.47,25.70
434,06/13/02 15:43:52,26.71,26.60
435,06/13/02 15:53:52,26.05,29.00
436,06/13/02 16:03:52,26.27,31.80
437,06/13/02 16:13:52,25.58,31.30
438,06/13/02 16:23:52,25.34,30.90
439,06/13/02 16:33:52,25.05,30.90
440,06/13/02 16:43:52,24.88,30.90
441,06/13/02 16:53:52,24.66,32.80
442,06/13/02 17:03:52,24.30,30.40
443,06/13/02 17:13:52,23.77,40.20
444,06/13/02 17:23:52,23.46,34.80
445,06/13/02 17:33:52,23.17,38.20
446,06/13/02 17:43:52,22.26,36.20
447,06/13/02 17:53:52,22.14,44.80
448,06/13/02 18:03:52,20.64,43.80
449,06/13/02 18:13:52,20.45,47.40
450,06/13/02 18:23:52,19.21,50.00
451,06/13/02 18:33:52,18.26,55.20
452,06/13/02 18:43:52,17.64,57.30
453,06/13/02 18:53:52,16.69,58.80
454,06/13/02 19:03:52,15.83,60.40
455,06/13/02 19:13:52,15.28,62.90
456,06/13/02 19:23:52,14.78,65.00
457,06/13/02 19:33:52,14.40,67.00
458,06/13/02 19:43:52,14.01,69.00
459,06/13/02 19:53:52,13.75,70.00
460,06/13/02 20:03:52,13.44,71.50
461,06/13/02 20:13:52,13.22,73.50
462,06/13/02 20:23:52,12.95,74.50
463,06/13/02 20:33:52,12.81,75.00
464,06/13/02 20:43:52,12.69,76.50
465,06/13/02 20:53:52,12.47,77.40
466,06/13/02 21:03:52,12.18,76.90
467,06/13/02 21:13:52,11.96,77.90
468,06/13/02 21:23:52,11.82,79.30
469,06/13/02 21:33:52,11.62,79.80
470,06/13/02 21:43:52,11.53,80.70
471,06/13/02 21:53:52,11.33,80.30
472,06/13/02 22:03:52,11.19,82.60
473,06/13/02 22:13:52,11.21,83.00
474,06/13/02 22:23:52,11.16,83.00
475,06/13/02 22:33:52,11.11,83.00
476,06/13/02 22:43:52,10.94,84.00
477,06/13/02 22:53:52,10.80,84.00
478,06/13/02 23:03:52,10.67,84.40
479,06/13/02 23:13:52,10.65,87.10
480,06/13/02 23:23:52,10.62,85.70
481,06/13/02 23:33:52,10.50,84.90
482,06/13/02 23:43:52,10.31,87.10
483,06/13/02 23:53:52,10.28,87.90
484,06/14/02 00:03:52,10.21,87.90
485,06/14/02 00:13:52,10.04,88.40
486,06/14/02 00:23:52,9.99,88.80
487,06/14/02 00:33:52,9.94,90.50
488,06/14/02 00:43:52,9.91,89.60
489,06/14/02 00:53:52,9.79,90.50
490,06/14/02 01:03:52,9.82,91.30
491,06/14/02 01:13:52,9.77,91.30
492,06/14/02 01:23:52,9.64,92.10
493,06/14/02 01:33:52,9.54,91.30
494,06/14/02 01:43:52,9.47,91.70
495,06/14/02 01:53:52,9.37,91.70
496,06/14/02 02:03:52,9.42,93.30
497,06/14/02 02:13:52,9.42,92.50
498,06/14/02 02:23:52,9.30,92.50
499,06/14/02 02:33:52,9.25,91.70
500,06/14/02 02:43:52,9.30,92.10
501,06/14/02 02:53:52,9.40,92.50
502,06/14/02 03:03:52,9.52,91.30
503,06/14/02 03:13:52,9.69,91.30
504,06/14/02 03:23:52,9.59,89.60
505,06/14/02 03:33:52,9.47,88.80
506,06/14/02 03:43:52,9.45,89.60
507,06/14/02 03:53:52,10.43,90.90
508,06/14/02 04:03:52,11.82,88.40
509,06/14/02 04:13:52,12.37,83.50
510,06/14/02 04:23:52,12.16,82.60
511,06/14/02 04:33:52,12.08,84.40
512,06/14/02 04:43:52,11.53,84.00
513,06/14/02 04:53:52,11.16,82.60
514,06/14/02 05:03:52,10.58,83.00
515,06/14/02 05:13:52,10.04,84.40
516,06/14/02 05:23:52,9.69,87.10
517,06/14/02 05:33:52,9.64,89.20
518,06/14/02 05:43:52,9.52,88.40
519,06/14/02 05:53:52,9.54,90.10
520,06/14/02 06:03:52,9.54,89.60
521,06/14/02 06:13:52,9.54,88.80
522,06/14/02 06:23:52,9.54,89.20
523,06/14/02 06:33:52,9.50,88.40
524,06/14/02 06:43:52,9.40,89.60
525,06/14/02 06:53:52,9.32,89.60
526,06/14/02 07:03:52,9.17,90.10
527,06/14/02 07:13:52,9.05,90.50
528,06/14/02 07:23:52,8.88,90.50
529,06/14/02 07:33:52,8.80,90.50
530,06/14/02 07:43:52,8.88,92.10
531,06/14/02 07:53:52,8.85,91.70
532,06/14/02 08:03:52,8.83,91.30
533,06/14/02 08:13:52,8.85,91.70
534,06/14/02 08:23:52,9.05,93.30
535,06/14/02 08:33:52,9.47,93.70
536,06/14/02 08:43:52,9.86,94.90
537,06/14/02 08:53:52,10.28,94.50
538,06/14/02 09:03:52,11.26,92.90
539,06/14/02 09:13:52,12.35,87.50
540,06/14/02 09:23:52,13.39,83.50
541,06/14/02 09:33:52,15.76,75.50
542,06/14/02 09:43:52,18.35,68.00
543,06/14/02 09:53:52,19.14,64.00
544,06/14/02 10:03:52,19.04,66.50
545,06/14/02 10:13:52,18.99,67.50
546,06/14/02 10:23:52,20.11,61.40
547,06/14/02 10:33:52,21.21,54.10
548,06/14/02 10:43:52,22.55,49.00
549,06/14/02 10:53:52,24.16,42.30
550,06/14/02 11:03:52,25.12,42.30
551,06/14/02 11:13:52,25.85,40.20
552,06/14/02 11:23:52,26.46,37.70
553,06/14/02 11:33:52,27.27,37.20
554,06/14/02 11:43:52,27.37,38.20
555,06/14/02 11:53:52,27.07,40.70
556,06/14/02 12:03:52,27.42,38.20
557,06/14/02 12:13:52,27.47,42.30
558,06/14/02 12:23:52,28.18,39.20
559,06/14/02 12:33:52,28.48,38.20
560,06/14/02 12:43:52,28.48,39.20
561,06/14/02 12:53:52,26.90,43.80
562,06/14/02 13:03:52,26.71,42.80
563,06/14/02 13:13:52,26.05,44.80
564,06/14/02 13:23:52,25.51,46.40
565,06/14/02 13:33:52,24.62,48.40
566,06/14/02 13:43:52,23.75,53.10
567,06/14/02 13:53:52,24.74,48.40
568,06/14/02 14:03:52,23.75,51.00
569,06/14/02 14:13:52,23.03,53.60
570,06/14/02 14:23:52,23.29,52.60
571,06/14/02 14:33:52,22.14,55.70
572,06/14/02 14:43:52,22.26,56.20
573,06/14/02 14:53:52,22.36,55.70
574,06/14/02 15:03:52,22.93,53.10
575,06/14/02 15:13:52,23.34,53.10
576,06/14/02 15:23:52,22.09,57.30
577,06/14/02 15:33:52,21.23,60.90
578,06/14/02 15:43:52,20.99,59.30
579,06/14/02 15:53:52,20.47,61.90
580,06/14/02 16:03:52,19.95,62.40
581,06/14/02 16:13:52,19.85,62.40
582,06/14/02 16:23:52,19.52,64.00
583,06/14/02 16:33:52,19.23,64.00
584,06/14/02 16:43:52,18.83,64.50
585,06/14/02 16:53:52,18.64,65.50
586,06/14/02 17:03:52,18.33,65.50
587,06/14/02 17:13:52,18.19,66.00
588,06/14/02 17:23:52,18.02,66.50
589,06/14/02 17:33:52,17.69,67.50
590,06/14/02 17:43:52,17.47,68.00
591,06/14/02 17:53:52,17.28,69.00
592,06/14/02 18:03:52,17.02,70.00
593,06/14/02 18:13:52,16.78,71.10
594,06/14/02 18:23:52,16.54,71.50
595,06/14/02 18:33:52,16.31,72.00
596,06/14/02 18:43:52,15.97,73.00
597,06/14/02 18:53:52,15.73,74.50
598,06/14/02 19:03:52,15.47,74.50
599,06/14/02 19:13:52,15.09,77.40
600,06/14/02 19:23:52,14.73,78.90
601,06/14/02 19:33:52,14.37,80.70
602,06/14/02 19:43:52,13.94,81.20
603,06/14/02 19:53:52,13.51,81.70
604,06/14/02 20:03:52,13.41,83.00
605,06/14/02 20:13:52,13.32,83.00
606,06/14/02 20:23:52,12.93,82.10
607,06/14/02 20:33:52,12.25,83.50
608,06/14/02 20:43:52,12.06,82.10
609,06/14/02 20:53:52,11.94,89.60
610,06/14/02 21:03:52,11.99,88.80
611,06/14/02 21:13:52,11.79,88.40
612,06/14/02 21:23:52,11.72,90.10
613,06/14/02 21:33:52,11.62,89.60
614,06/14/02 21:43:52,11.31,90.90
615,06/14/02 21:53:52,11.21,92.10
616,06/14/02 22:03:52,11.16,92.10
617,06/14/02 22:13:52,10.99,92.10
618,06/14/02 22:23:52,10.67,89.20
619,06/14/02 22:33:52,10.16,87.50
620,06/14/02 22:43:52,9.67,87.50
621,06/14/02 22:53:52,9.47,92.10
622,06/14/02 23:03:52,9.86,96.00
623,06/14/02 23:13:52,10.06,96.40
624,06/14/02 23:23:52,10.06,96.70
625,06/14/02 23:33:52,10.31,97.50
626,06/14/02 23:43:52,10.26,96.40
627,06/14/02 23:53:52,10.21,96.40
628,06/15/02 00:03:52,9.52,90.50
