"Plot Title: PLVA_Clearwater1_1_2002"
#,Date Time,H08 High Res. Temp. (°C) LGR S/N: 399739 c:1,GCap. RH (%) LGR S/N: 399739 c:3
146,06/11/02 15:50:56,17.90,32.40
147,06/11/02 16:00:56,16.85,45.90
148,06/11/02 16:10:56,16.69,41.30
149,06/11/02 16:20:56,16.54,46.50
150,06/11/02 16:30:56,16.04,50.10
151,06/11/02 16:40:56,15.45,50.10
152,06/11/02 16:50:56,15.21,52.10
153,06/11/02 17:00:56,14.18,56.80
154,06/11/02 17:10:56,14.11,56.80
155,06/11/02 17:20:56,14.73,54.20
156,06/11/02 17:30:56,13.29,58.90
157,06/11/02 17:40:56,12.47,63.50
158,06/11/02 17:50:56,11.96,64.10
159,06/11/02 18:00:56,11.36,66.60
160,06/11/02 18:10:56,10.94,69.20
161,06/11/02 18:20:56,10.50,71.20
162,06/11/02 18:30:56,10.26,72.70
163,06/11/02 18:40:56,10.01,73.10
164,06/11/02 18:50:56,9.64,74.60
165,06/11/02 19:00:56,9.32,75.10
166,06/11/02 19:10:56,9.00,75.60
167,06/11/02 19:20:56,8.73,76.60
168,06/11/02 19:30:56,8.48,77.10
169,06/11/02 19:40:56,8.28,78.00
170,06/11/02 19:50:56,8.08,78.00
171,06/11/02 20:00:56,7.86,78.50
172,06/11/02 20:10:56,7.58,79.40
173,06/11/02 20:20:56,7.35,80.40
174,06/11/02 20:30:56,7.10,81.30
175,06/11/02 20:40:56,6.93,82.20
176,06/11/02 20:50:56,6.72,83.60
177,06/11/02 21:00:56,6.57,84.10
178,06/11/02 21:10:56,6.44,85.00
179,06/11/02 21:20:56,6.27,85.00
180,06/11/02 21:30:56,6.11,86.30
181,06/11/02 21:40:56,6.01,86.70
182,06/11/02 21:50:56,5.91,87.20
183,06/11/02 22:00:56,5.83,87.20
184,06/11/02 22:10:56,5.78,88.00
185,06/11/02 22:20:56,5.73,88.00
186,06/11/02 22:30:56,5.68,88.00
187,06/11/02 22:40:56,5.65,88.00
188,06/11/02 22:50:56,5.65,88.50
189,06/11/02 23:00:56,5.63,88.50
190,06/11/02 23:10:56,5.58,88.50
191,06/11/02 23:20:56,5.50,88.90
192,06/11/02 23:30:56,5.47,89.30
193,06/11/02 23:40:56,5.47,89.30
194,06/11/02 23:50:56,5.47,89.30
195,06/12/02 00:00:56,5.45,89.30
196,06/12/02 00:10:56,5.45,89.80
197,06/12/02 00:20:56,5.40,89.80
198,06/12/02 00:30:56,5.37,90.20
199,06/12/02 00:40:56,5.37,90.20
200,06/12/02 00:50:56,5.35,90.20
201,06/12/02 01:00:56,5.29,90.20
202,06/12/02 01:10:56,5.29,90.20
203,06/12/02 01:20:56,5.27,90.20
204,06/12/02 01:30:56,5.24,90.20
205,06/12/02 01:40:56,5.19,90.60
206,06/12/02 01:50:56,5.16,90.60
207,06/12/02 02:00:56,5.04,90.20
208,06/12/02 02:10:56,4.96,90.60
209,06/12/02 02:20:56,4.96,90.60
210,06/12/02 02:30:56,4.88,91.00
211,06/12/02 02:40:56,4.83,91.00
212,06/12/02 02:50:56,4.80,91.00
213,06/12/02 03:00:56,4.75,91.00
214,06/12/02 03:10:56,4.73,91.00
215,06/12/02 03:20:56,4.70,91.00
216,06/12/02 03:30:56,4.70,91.00
217,06/12/02 03:40:56,4.65,91.00
218,06/12/02 03:50:56,4.62,91.80
219,06/12/02 04:00:56,4.62,91.40
220,06/12/02 04:10:56,4.62,91.80
221,06/12/02 04:20:56,4.62,91.80
222,06/12/02 04:30:56,4.57,91.40
223,06/12/02 04:40:56,4.52,92.20
224,06/12/02 04:50:56,4.47,92.20
225,06/12/02 05:00:56,4.44,92.20
226,06/12/02 05:10:56,4.41,91.80
227,06/12/02 05:20:56,4.36,91.80
228,06/12/02 05:30:56,4.34,91.80
229,06/12/02 05:40:56,4.31,91.40
230,06/12/02 05:50:56,4.34,91.80
231,06/12/02 06:00:56,4.36,91.80
232,06/12/02 06:10:56,4.44,91.80
233,06/12/02 06:20:56,4.54,91.80
234,06/12/02 06:30:56,4.65,91.40
235,06/12/02 06:40:56,4.73,91.40
236,06/12/02 06:50:56,4.80,91.40
237,06/12/02 07:00:56,4.93,91.40
238,06/12/02 07:10:56,5.04,91.40
239,06/12/02 07:20:56,5.14,91.40
240,06/12/02 07:30:56,5.27,90.60
241,06/12/02 07:40:56,5.37,90.60
242,06/12/02 07:50:56,5.45,90.20
243,06/12/02 08:00:56,5.52,89.80
244,06/12/02 08:10:56,5.63,88.90
245,06/12/02 08:20:56,5.73,88.00
246,06/12/02 08:30:56,5.86,86.70
247,06/12/02 08:40:56,6.04,86.70
248,06/12/02 08:50:56,6.24,85.90
249,06/12/02 09:00:56,6.52,85.40
250,06/12/02 09:10:56,6.67,85.00
251,06/12/02 09:20:56,6.85,84.50
252,06/12/02 09:30:56,7.13,83.20
253,06/12/02 09:40:56,7.88,80.40
254,06/12/02 09:50:56,8.41,79.00
255,06/12/02 10:00:56,9.47,75.60
256,06/12/02 10:10:56,10.04,74.10
257,06/12/02 10:20:56,10.87,71.70
258,06/12/02 10:30:56,12.06,66.60
259,06/12/02 10:40:56,12.16,68.10
260,06/12/02 10:50:56,12.52,67.60
261,06/12/02 11:00:56,12.54,68.10
262,06/12/02 11:10:56,13.27,67.10
263,06/12/02 11:20:56,14.11,63.00
264,06/12/02 11:30:56,16.12,54.20
265,06/12/02 11:40:56,19.19,42.90
266,06/12/02 11:50:56,21.93,37.30
267,06/12/02 12:00:56,22.72,35.80
268,06/12/02 12:10:56,22.16,34.80
269,06/12/02 12:20:56,21.93,34.30
270,06/12/02 12:30:56,22.00,32.90
271,06/12/02 12:40:56,23.60,29.00
272,06/12/02 12:50:56,25.17,26.20
273,06/12/02 13:00:56,26.07,24.80
274,06/12/02 13:10:56,26.49,24.80
275,06/12/02 13:20:56,26.58,24.40
276,06/12/02 13:30:56,25.54,25.70
277,06/12/02 13:40:56,24.28,27.60
278,06/12/02 13:50:56,23.72,28.10
279,06/12/02 14:00:56,23.12,28.10
280,06/12/02 14:10:56,23.29,29.00
281,06/12/02 14:20:56,22.91,30.40
282,06/12/02 14:30:56,22.91,30.00
283,06/12/02 14:40:56,22.93,30.00
284,06/12/02 14:50:56,22.60,31.40
285,06/12/02 15:00:56,22.28,33.80
286,06/12/02 15:10:56,21.90,33.30
287,06/12/02 15:20:56,21.64,35.80
288,06/12/02 15:30:56,21.38,35.80
289,06/12/02 15:40:56,21.30,34.30
290,06/12/02 15:50:56,21.07,38.30
291,06/12/02 16:00:56,21.14,35.30
292,06/12/02 16:10:56,20.76,36.80
293,06/12/02 16:20:56,20.66,35.30
294,06/12/02 16:30:56,19.71,39.30
295,06/12/02 16:40:56,19.83,38.80
296,06/12/02 16:50:56,18.99,42.30
297,06/12/02 17:00:56,18.66,42.30
298,06/12/02 17:10:56,17.71,45.40
299,06/12/02 17:20:56,16.50,50.60
300,06/12/02 17:30:56,15.76,50.60
301,06/12/02 17:40:56,14.83,55.80
302,06/12/02 17:50:56,14.30,56.80
303,06/12/02 18:00:56,13.58,59.90
304,06/12/02 18:10:56,13.00,61.00
305,06/12/02 18:20:56,12.52,63.50
306,06/12/02 18:30:56,12.28,63.50
307,06/12/02 18:40:56,11.70,65.60
308,06/12/02 18:50:56,11.55,65.10
309,06/12/02 19:00:56,11.19,66.10
310,06/12/02 19:10:56,10.75,68.10
311,06/12/02 19:20:56,10.48,69.20
312,06/12/02 19:30:56,10.18,69.70
313,06/12/02 19:40:56,9.91,69.70
314,06/12/02 19:50:56,9.64,71.20
315,06/12/02 20:00:56,9.37,71.70
316,06/12/02 20:10:56,9.12,71.70
317,06/12/02 20:20:56,8.88,72.20
318,06/12/02 20:30:56,8.60,73.10
319,06/12/02 20:40:56,8.43,73.10
320,06/12/02 20:50:56,8.21,73.60
321,06/12/02 21:00:56,8.01,74.10
322,06/12/02 21:10:56,7.81,74.10
323,06/12/02 21:20:56,7.61,74.60
324,06/12/02 21:30:56,7.45,74.60
325,06/12/02 21:40:56,7.28,74.60
326,06/12/02 21:50:56,7.13,75.10
327,06/12/02 22:00:56,6.98,76.10
328,06/12/02 22:10:56,6.82,76.60
329,06/12/02 22:20:56,6.72,77.10
330,06/12/02 22:30:56,6.65,77.50
331,06/12/02 22:40:56,6.52,77.50
332,06/12/02 22:50:56,6.44,78.50
333,06/12/02 23:00:56,6.34,79.00
334,06/12/02 23:10:56,6.27,79.00
335,06/12/02 23:20:56,6.24,79.40
336,06/12/02 23:30:56,6.19,79.40
337,06/12/02 23:40:56,6.09,79.90
338,06/12/02 23:50:56,6.06,79.90
339,06/13/02 00:00:56,5.99,79.90
340,06/13/02 00:10:56,5.93,79.90
341,06/13/02 00:20:56,5.83,80.90
342,06/13/02 00:30:56,5.76,80.40
343,06/13/02 00:40:56,5.73,80.90
344,06/13/02 00:50:56,5.68,80.40
345,06/13/02 01:00:56,5.68,80.40
346,06/13/02 01:10:56,5.63,80.90
347,06/13/02 01:20:56,5.60,80.40
348,06/13/02 01:30:56,5.55,80.40
349,06/13/02 01:40:56,5.45,80.90
350,06/13/02 01:50:56,5.42,81.30
351,06/13/02 02:00:56,5.42,81.30
352,06/13/02 02:10:56,5.42,81.30
353,06/13/02 02:20:56,5.40,81.80
354,06/13/02 02:30:56,5.40,81.80
355,06/13/02 02:40:56,5.42,81.80
356,06/13/02 02:50:56,5.42,81.30
357,06/13/02 03:00:56,5.40,81.80
358,06/13/02 03:10:56,5.32,81.30
359,06/13/02 03:20:56,5.27,81.30
360,06/13/02 03:30:56,5.22,81.30
361,06/13/02 03:40:56,5.22,81.80
362,06/13/02 03:50:56,5.22,81.80
363,06/13/02 04:00:56,5.14,81.80
364,06/13/02 04:10:56,5.11,82.20
365,06/13/02 04:20:56,5.11,82.70
366,06/13/02 04:30:56,5.11,82.20
367,06/13/02 04:40:56,5.14,82.20
368,06/13/02 04:50:56,5.09,82.70
369,06/13/02 05:00:56,5.04,83.20
370,06/13/02 05:10:56,5.01,83.20
371,06/13/02 05:20:56,4.98,83.60
372,06/13/02 05:30:56,5.01,83.20
373,06/13/02 05:40:56,4.98,83.60
374,06/13/02 05:50:56,5.01,83.60
375,06/13/02 06:00:56,5.09,83.20
376,06/13/02 06:10:56,5.04,83.60
377,06/13/02 06:20:56,5.14,83.60
378,06/13/02 06:30:56,5.14,84.50
379,06/13/02 06:40:56,5.19,84.50
380,06/13/02 06:50:56,5.24,85.00
381,06/13/02 07:00:56,5.27,85.40
382,06/13/02 07:10:56,5.42,85.40
383,06/13/02 07:20:56,5.52,85.00
384,06/13/02 07:30:56,5.65,85.00
385,06/13/02 07:40:56,5.78,85.00
386,06/13/02 07:50:56,5.91,85.00
387,06/13/02 08:00:56,6.06,84.50
388,06/13/02 08:10:56,6.19,84.10
389,06/13/02 08:20:56,6.39,84.50
390,06/13/02 08:30:56,6.62,83.60
391,06/13/02 08:40:56,6.90,83.20
392,06/13/02 08:50:56,7.25,81.80
393,06/13/02 09:00:56,7.61,81.80
394,06/13/02 09:10:56,8.03,81.30
395,06/13/02 09:20:56,8.53,79.00
396,06/13/02 09:30:56,8.95,77.50
397,06/13/02 09:40:56,9.47,75.10
398,06/13/02 09:50:56,10.11,73.10
399,06/13/02 10:00:56,11.38,67.10
400,06/13/02 10:10:56,13.34,58.40
401,06/13/02 10:20:56,15.45,50.10
402,06/13/02 10:30:56,16.81,47.00
403,06/13/02 10:40:56,17.07,43.40
404,06/13/02 10:50:56,18.04,37.80
405,06/13/02 11:00:56,18.09,41.30
406,06/13/02 11:10:56,16.69,50.10
407,06/13/02 11:20:56,17.97,42.30
408,06/13/02 11:30:56,18.83,38.30
409,06/13/02 11:40:56,19.59,41.30
410,06/13/02 11:50:56,23.05,30.40
411,06/13/02 12:00:56,24.74,24.40
412,06/13/02 12:10:56,24.18,24.80
413,06/13/02 12:20:56,23.51,28.10
414,06/13/02 12:30:56,23.70,26.70
415,06/13/02 12:40:56,24.76,25.70
416,06/13/02 12:50:56,26.44,22.60
417,06/13/02 13:00:56,27.05,21.70
418,06/13/02 13:10:56,27.17,22.10
419,06/13/02 13:20:56,27.69,20.00
420,06/13/02 13:30:56,26.34,23.50
421,06/13/02 13:40:56,25.08,24.40
422,06/13/02 13:50:56,24.30,26.70
423,06/13/02 14:00:56,24.01,28.10
424,06/13/02 14:10:56,23.84,29.00
425,06/13/02 14:20:56,23.89,30.00
426,06/13/02 14:30:56,23.94,30.00
427,06/13/02 14:40:56,23.46,31.90
428,06/13/02 14:50:56,23.63,30.40
429,06/13/02 15:00:56,23.75,30.90
430,06/13/02 15:10:56,23.12,32.90
431,06/13/02 15:20:56,23.31,33.30
432,06/13/02 15:30:56,23.17,33.30
433,06/13/02 15:40:56,22.98,32.90
434,06/13/02 15:50:56,22.91,31.90
435,06/13/02 16:00:56,21.26,40.30
436,06/13/02 16:10:56,21.11,39.80
437,06/13/02 16:20:56,20.73,36.80
438,06/13/02 16:30:56,21.11,35.80
439,06/13/02 16:40:56,20.21,40.80
440,06/13/02 16:50:56,18.90,43.40
441,06/13/02 17:00:56,18.38,45.40
442,06/13/02 17:10:56,18.02,47.00
443,06/13/02 17:20:56,17.47,49.00
444,06/13/02 17:30:56,15.90,54.20
445,06/13/02 17:40:56,16.00,52.10
446,06/13/02 17:50:56,15.04,56.80
447,06/13/02 18:00:56,14.30,58.90
448,06/13/02 18:10:56,14.20,59.40
449,06/13/02 18:20:56,13.70,59.90
450,06/13/02 18:30:56,13.15,62.00
451,06/13/02 18:40:56,12.69,63.50
452,06/13/02 18:50:56,12.08,65.10
453,06/13/02 19:00:56,11.77,66.10
454,06/13/02 19:10:56,11.43,67.10
455,06/13/02 19:20:56,11.06,68.10
456,06/13/02 19:30:56,10.80,69.20
457,06/13/02 19:40:56,10.58,70.20
458,06/13/02 19:50:56,10.38,70.70
459,06/13/02 20:00:56,10.16,71.20
460,06/13/02 20:10:56,10.01,71.70
461,06/13/02 20:20:56,9.82,72.20
462,06/13/02 20:30:56,9.64,72.20
463,06/13/02 20:40:56,9.42,73.10
464,06/13/02 20:50:56,9.25,73.60
465,06/13/02 21:00:56,9.08,74.10
466,06/13/02 21:10:56,8.93,74.60
467,06/13/02 21:20:56,8.70,75.60
468,06/13/02 21:30:56,8.53,76.60
469,06/13/02 21:40:56,8.45,76.60
470,06/13/02 21:50:56,8.36,77.10
471,06/13/02 22:00:56,8.26,77.50
472,06/13/02 22:10:56,8.11,78.00
473,06/13/02 22:20:56,7.96,78.50
474,06/13/02 22:30:56,7.83,79.90
475,06/13/02 22:40:56,7.71,80.90
476,06/13/02 22:50:56,7.63,81.80
477,06/13/02 23:00:56,7.56,82.70
478,06/13/02 23:10:56,7.45,83.20
479,06/13/02 23:20:56,7.40,84.10
480,06/13/02 23:30:56,7.30,85.00
481,06/13/02 23:40:56,7.23,85.40
482,06/13/02 23:50:56,7.13,86.30
483,06/14/02 00:00:56,7.08,86.70
484,06/14/02 00:10:56,7.03,87.20
485,06/14/02 00:20:56,7.03,87.60
486,06/14/02 00:30:56,6.98,88.50
487,06/14/02 00:40:56,6.95,88.90
488,06/14/02 00:50:56,6.90,89.30
489,06/14/02 01:00:56,6.82,89.30
490,06/14/02 01:10:56,6.77,90.20
491,06/14/02 01:20:56,6.77,90.60
492,06/14/02 01:30:56,6.87,91.80
493,06/14/02 01:40:56,6.80,91.40
494,06/14/02 01:50:56,6.75,91.00
495,06/14/02 02:00:56,6.70,91.40
496,06/14/02 02:10:56,6.65,90.60
497,06/14/02 02:20:56,6.60,90.20
498,06/14/02 02:30:56,6.57,90.60
499,06/14/02 02:40:56,6.57,90.60
500,06/14/02 02:50:56,6.62,91.00
501,06/14/02 03:00:56,6.65,90.60
502,06/14/02 03:10:56,6.70,91.00
503,06/14/02 03:20:56,6.67,92.60
504,06/14/02 03:30:56,6.75,92.60
505,06/14/02 03:40:56,6.75,92.20
506,06/14/02 03:50:56,6.75,93.00
507,06/14/02 04:00:56,6.77,92.20
508,06/14/02 04:10:56,6.72,92.20
509,06/14/02 04:20:56,6.62,91.80
510,06/14/02 04:30:56,6.77,93.00
511,06/14/02 04:40:56,6.82,92.20
512,06/14/02 04:50:56,6.87,92.60
513,06/14/02 05:00:56,6.80,91.40
514,06/14/02 05:10:56,6.62,91.00
515,06/14/02 05:20:56,6.55,91.80
516,06/14/02 05:30:56,6.49,91.80
517,06/14/02 05:40:56,6.47,91.40
518,06/14/02 05:50:56,6.39,91.40
519,06/14/02 06:00:56,6.44,91.80
520,06/14/02 06:10:56,6.44,91.80
521,06/14/02 06:20:56,6.39,91.40
522,06/14/02 06:30:56,6.44,91.80
523,06/14/02 06:40:56,6.44,91.80
524,06/14/02 06:50:56,6.39,92.20
525,06/14/02 07:00:56,6.37,92.20
526,06/14/02 07:10:56,6.29,92.20
527,06/14/02 07:20:56,6.14,92.60
528,06/14/02 07:30:56,6.14,93.00
529,06/14/02 07:40:56,6.19,93.40
530,06/14/02 07:50:56,6.19,93.40
531,06/14/02 08:00:56,6.34,94.20
532,06/14/02 08:10:56,6.57,94.60
533,06/14/02 08:20:56,6.55,94.20
534,06/14/02 08:30:56,6.62,93.80
535,06/14/02 08:40:56,6.82,94.60
536,06/14/02 08:50:56,7.23,94.60
537,06/14/02 09:00:56,7.40,94.20
538,06/14/02 09:10:56,7.33,93.40
539,06/14/02 09:20:56,7.53,93.00
540,06/14/02 09:30:56,8.01,92.60
541,06/14/02 09:40:56,8.60,90.20
542,06/14/02 09:50:56,9.08,88.00
543,06/14/02 10:00:56,9.35,87.60
544,06/14/02 10:10:56,10.16,85.00
545,06/14/02 10:20:56,10.26,82.70
546,06/14/02 10:30:56,10.43,83.20
547,06/14/02 10:40:56,11.19,80.90
548,06/14/02 10:50:56,11.21,80.90
549,06/14/02 11:00:56,11.23,81.30
550,06/14/02 11:10:56,11.89,80.40
551,06/14/02 11:20:56,13.53,76.60
552,06/14/02 11:30:56,14.75,76.10
553,06/14/02 11:40:56,17.09,65.10
554,06/14/02 11:50:56,19.35,53.70
555,06/14/02 12:00:56,20.59,50.60
556,06/14/02 12:10:56,19.85,53.20
557,06/14/02 12:20:56,19.88,52.70
558,06/14/02 12:30:56,20.02,52.10
559,06/14/02 12:40:56,21.30,46.50
560,06/14/02 12:50:56,22.55,40.80
561,06/14/02 13:00:56,23.34,38.80
562,06/14/02 13:10:56,23.43,38.80
563,06/14/02 13:20:56,23.84,37.30
564,06/14/02 13:30:56,23.80,38.30
565,06/14/02 13:40:56,22.67,42.30
566,06/14/02 13:50:56,22.24,49.00
567,06/14/02 14:00:56,22.26,52.10
568,06/14/02 14:10:56,22.00,54.20
569,06/14/02 14:20:56,21.93,53.20
570,06/14/02 14:30:56,21.30,49.00
571,06/14/02 14:40:56,20.80,49.60
572,06/14/02 14:50:56,19.83,53.70
573,06/14/02 15:00:56,19.59,53.70
574,06/14/02 15:10:56,19.68,53.70
575,06/14/02 15:20:56,19.45,54.20
576,06/14/02 15:30:56,19.30,54.70
577,06/14/02 15:40:56,19.07,56.30
578,06/14/02 15:50:56,18.71,59.40
579,06/14/02 16:00:56,18.78,59.40
580,06/14/02 16:10:56,18.66,59.90
581,06/14/02 16:20:56,18.47,61.00
582,06/14/02 16:30:56,18.28,61.50
583,06/14/02 16:40:56,18.14,61.50
584,06/14/02 16:50:56,18.23,61.50
585,06/14/02 17:00:56,17.78,63.00
586,06/14/02 17:10:56,17.38,64.60
587,06/14/02 17:20:56,17.00,66.10
588,06/14/02 17:30:56,16.50,68.60
589,06/14/02 17:40:56,16.31,67.60
590,06/14/02 17:50:56,15.04,70.70
591,06/14/02 18:00:56,14.23,75.60
592,06/14/02 18:10:56,14.01,74.10
593,06/14/02 18:20:56,13.99,75.60
594,06/14/02 18:30:56,13.07,75.60
595,06/14/02 18:40:56,11.87,79.40
596,06/14/02 18:50:56,11.48,82.20
597,06/14/02 19:00:56,10.99,82.70
598,06/14/02 19:10:56,10.89,86.30
599,06/14/02 19:20:56,10.72,84.50
600,06/14/02 19:30:56,10.26,84.50
601,06/14/02 19:40:56,10.01,85.40
602,06/14/02 19:50:56,9.69,85.90
603,06/14/02 20:00:56,9.47,86.30
604,06/14/02 20:10:56,9.08,86.70
605,06/14/02 20:20:56,8.60,85.90
606,06/14/02 20:30:56,8.28,88.00
607,06/14/02 20:40:56,7.98,88.00
608,06/14/02 20:50:56,7.76,89.30
609,06/14/02 21:00:56,7.63,89.80
610,06/14/02 21:10:56,7.50,90.20
611,06/14/02 21:20:56,7.53,90.60
612,06/14/02 21:30:56,7.38,90.20
613,06/14/02 21:40:56,7.18,90.20
614,06/14/02 21:50:56,7.05,91.00
615,06/14/02 22:00:56,6.98,91.00
616,06/14/02 22:10:56,6.85,92.20
617,06/14/02 22:20:56,6.77,92.20
618,06/14/02 22:30:56,6.70,92.20
619,06/14/02 22:40:56,6.57,91.80
620,06/14/02 22:50:56,6.39,92.20
621,06/14/02 23:00:56,6.22,92.60
622,06/14/02 23:10:56,6.14,93.00
623,06/14/02 23:20:56,6.01,93.00
624,06/14/02 23:30:56,5.93,93.40
625,06/14/02 23:40:56,5.86,93.40
626,06/14/02 23:50:56,5.81,93.80
627,06/15/02 00:00:56,5.76,93.80
628,06/15/02 00:10:56,5.76,93.80
