"Plot Title: PLVA_Bean_1_2002"
#,Date Time,H08 High Res. Temp. (°C) LGR S/N: 399738 c:1,GCap. RH (%) LGR S/N: 399738 c:3
241,06/12/02 07:30:36,10.97,69.70
242,06/12/02 07:40:36,10.28,73.70
243,06/12/02 07:50:36,9.27,78.60
244,06/12/02 08:00:36,9.08,80.40
245,06/12/02 08:10:36,9.40,80.40
246,06/12/02 08:20:36,9.40,80.00
247,06/12/02 08:30:36,9.15,81.40
248,06/12/02 08:40:36,9.37,80.90
249,06/12/02 08:50:36,9.62,82.80
250,06/12/02 09:00:36,10.09,82.80
251,06/12/02 09:10:36,10.72,81.40
252,06/12/02 09:20:36,11.26,79.50
253,06/12/02 09:30:36,11.62,78.60
254,06/12/02 09:40:36,12.21,73.70
255,06/12/02 09:50:36,13.12,66.70
256,06/12/02 10:00:36,13.65,67.70
257,06/12/02 10:10:36,14.20,62.10
258,06/12/02 10:20:36,14.68,64.10
259,06/12/02 10:30:36,15.14,60.00
260,06/12/02 10:40:36,16.04,54.80
261,06/12/02 10:50:36,16.47,54.30
262,06/12/02 11:00:36,17.50,49.60
263,06/12/02 11:10:36,17.92,47.50
264,06/12/02 11:20:36,18.69,43.40
265,06/12/02 11:30:36,19.09,45.50
266,06/12/02 11:40:36,19.64,40.90
267,06/12/02 11:50:36,20.09,37.30
268,06/12/02 12:00:36,20.52,37.80
269,06/12/02 12:10:36,20.85,36.30
270,06/12/02 12:20:36,21.73,38.80
271,06/12/02 12:30:36,22.21,32.90
272,06/12/02 12:40:36,22.64,34.40
273,06/12/02 12:50:36,23.07,34.40
274,06/12/02 13:00:36,23.56,31.90
275,06/12/02 13:10:36,23.87,31.90
276,06/12/02 13:20:36,24.11,31.90
277,06/12/02 13:30:36,24.30,34.80
278,06/12/02 13:40:36,24.47,30.00
279,06/12/02 13:50:36,24.47,31.90
280,06/12/02 14:00:36,24.76,34.80
281,06/12/02 14:10:36,24.66,31.40
282,06/12/02 14:20:36,24.57,30.90
283,06/12/02 14:30:36,24.37,31.90
284,06/12/02 14:40:36,24.54,32.90
285,06/12/02 14:50:36,24.30,33.40
286,06/12/02 15:00:36,24.28,32.90
287,06/12/02 15:10:36,24.01,35.80
288,06/12/02 15:20:36,23.94,35.30
289,06/12/02 15:30:36,24.06,36.80
290,06/12/02 15:40:36,24.01,33.90
291,06/12/02 15:50:36,23.70,34.40
292,06/12/02 16:00:36,23.56,35.30
293,06/12/02 16:10:36,23.63,35.30
294,06/12/02 16:20:36,23.87,37.30
295,06/12/02 16:30:36,23.31,36.30
296,06/12/02 16:40:36,23.05,41.40
297,06/12/02 16:50:36,22.62,35.30
298,06/12/02 17:00:36,22.45,34.40
299,06/12/02 17:10:36,21.93,39.80
300,06/12/02 17:20:36,21.38,41.40
301,06/12/02 17:30:36,21.23,39.30
302,06/12/02 17:40:36,20.66,38.30
303,06/12/02 17:50:36,20.52,43.40
304,06/12/02 18:00:36,19.90,51.20
305,06/12/02 18:10:36,19.61,49.10
306,06/12/02 18:20:36,18.95,50.10
307,06/12/02 18:30:36,17.90,51.70
308,06/12/02 18:40:36,17.40,52.20
309,06/12/02 18:50:36,17.00,56.90
310,06/12/02 19:00:36,16.59,57.40
311,06/12/02 19:10:36,15.97,60.00
312,06/12/02 19:20:36,14.75,62.10
313,06/12/02 19:30:36,13.75,65.10
314,06/12/02 19:40:36,13.70,66.20
315,06/12/02 19:50:36,14.78,63.10
316,06/12/02 20:00:36,14.90,61.00
317,06/12/02 20:10:36,14.47,63.10
318,06/12/02 20:20:36,13.80,65.70
319,06/12/02 20:30:36,13.56,65.70
320,06/12/02 20:40:36,14.68,57.90
321,06/12/02 20:50:36,14.78,57.90
322,06/12/02 21:00:36,14.13,57.40
323,06/12/02 21:10:36,14.42,57.90
324,06/12/02 21:20:36,14.25,55.30
325,06/12/02 21:30:36,14.37,54.80
326,06/12/02 21:40:36,14.06,54.80
327,06/12/02 21:50:36,13.82,55.80
328,06/12/02 22:00:36,13.53,56.40
329,06/12/02 22:10:36,13.29,56.90
330,06/12/02 22:20:36,13.15,57.40
331,06/12/02 22:30:36,12.88,58.40
332,06/12/02 22:40:36,12.76,58.40
333,06/12/02 22:50:36,12.54,59.00
334,06/12/02 23:00:36,12.28,59.50
335,06/12/02 23:10:36,12.08,60.50
336,06/12/02 23:20:36,12.06,60.00
337,06/12/02 23:30:36,12.25,59.00
338,06/12/02 23:40:36,12.13,60.00
339,06/12/02 23:50:36,11.94,60.50
340,06/13/02 00:00:36,11.94,60.00
341,06/13/02 00:10:36,12.01,59.00
342,06/13/02 00:20:36,12.04,59.00
343,06/13/02 00:30:36,11.96,59.00
344,06/13/02 00:40:36,12.11,57.40
345,06/13/02 00:50:36,12.30,57.40
346,06/13/02 01:00:36,12.35,56.90
347,06/13/02 01:10:36,12.28,58.40
348,06/13/02 01:20:36,12.11,58.40
349,06/13/02 01:30:36,11.84,60.50
350,06/13/02 01:40:36,11.75,60.00
351,06/13/02 01:50:36,11.79,58.40
352,06/13/02 02:00:36,11.72,59.00
353,06/13/02 02:10:36,11.50,59.50
354,06/13/02 02:20:36,11.14,61.00
355,06/13/02 02:30:36,10.84,62.60
356,06/13/02 02:40:36,10.77,62.60
357,06/13/02 02:50:36,10.80,62.60
358,06/13/02 03:00:36,10.84,62.60
359,06/13/02 03:10:36,10.84,62.60
360,06/13/02 03:20:36,10.65,63.60
361,06/13/02 03:30:36,10.48,65.10
362,06/13/02 03:40:36,10.53,64.60
363,06/13/02 03:50:36,10.53,65.10
364,06/13/02 04:00:36,10.45,65.70
365,06/13/02 04:10:36,10.40,65.70
366,06/13/02 04:20:36,10.45,65.70
367,06/13/02 04:30:36,10.16,67.20
368,06/13/02 04:40:36,10.09,67.70
369,06/13/02 04:50:36,10.21,67.70
370,06/13/02 05:00:36,10.09,68.70
371,06/13/02 05:10:36,10.11,68.70
372,06/13/02 05:20:36,10.11,68.20
373,06/13/02 05:30:36,10.23,68.20
374,06/13/02 05:40:36,10.23,68.20
375,06/13/02 05:50:36,10.21,69.70
376,06/13/02 06:00:36,10.28,69.70
377,06/13/02 06:10:36,10.33,70.20
378,06/13/02 06:20:36,10.53,70.20
379,06/13/02 06:30:36,10.89,69.20
380,06/13/02 06:40:36,10.97,69.70
381,06/13/02 06:50:36,11.19,69.70
382,06/13/02 07:00:36,11.36,69.20
383,06/13/02 07:10:36,11.55,69.20
384,06/13/02 07:20:36,11.65,69.70
385,06/13/02 07:30:36,11.45,71.70
386,06/13/02 07:40:36,11.09,74.70
387,06/13/02 07:50:36,10.67,77.10
388,06/13/02 08:00:36,10.70,77.10
389,06/13/02 08:10:36,10.53,78.10
390,06/13/02 08:20:36,10.48,78.10
391,06/13/02 08:30:36,10.50,79.00
392,06/13/02 08:40:36,10.26,80.40
393,06/13/02 08:50:36,10.50,80.40
394,06/13/02 09:00:36,10.92,80.00
395,06/13/02 09:10:36,10.97,83.70
396,06/13/02 09:20:36,11.41,82.80
397,06/13/02 09:30:36,12.01,78.10
398,06/13/02 09:40:36,12.86,72.70
399,06/13/02 09:50:36,13.92,62.60
400,06/13/02 10:00:36,15.23,53.20
401,06/13/02 10:10:36,16.12,51.70
402,06/13/02 10:20:36,16.95,47.50
403,06/13/02 10:30:36,17.62,45.50
404,06/13/02 10:40:36,18.40,41.90
405,06/13/02 10:50:36,18.57,42.40
406,06/13/02 11:00:36,19.04,42.40
407,06/13/02 11:10:36,19.40,42.40
408,06/13/02 11:20:36,19.92,38.30
409,06/13/02 11:30:36,20.26,39.30
410,06/13/02 11:40:36,20.73,39.30
411,06/13/02 11:50:36,21.40,37.80
412,06/13/02 12:00:36,21.97,37.30
413,06/13/02 12:10:36,22.45,34.40
414,06/13/02 12:20:36,22.98,32.40
415,06/13/02 12:30:36,23.56,36.30
416,06/13/02 12:40:36,24.06,38.80
417,06/13/02 12:50:36,24.83,34.80
418,06/13/02 13:00:36,25.05,32.90
419,06/13/02 13:10:36,25.63,30.50
420,06/13/02 13:20:36,25.46,30.90
421,06/13/02 13:30:36,25.71,29.50
422,06/13/02 13:40:36,25.73,31.40
423,06/13/02 13:50:36,26.10,30.90
424,06/13/02 14:00:36,25.90,30.50
425,06/13/02 14:10:36,26.63,30.50
426,06/13/02 14:20:36,26.68,29.50
427,06/13/02 14:30:36,26.71,31.40
428,06/13/02 14:40:36,25.78,32.40
429,06/13/02 14:50:36,25.34,32.90
430,06/13/02 15:00:36,25.61,31.90
431,06/13/02 15:10:36,25.68,32.90
432,06/13/02 15:20:36,25.71,30.90
433,06/13/02 15:30:36,25.29,34.80
434,06/13/02 15:40:36,25.22,36.30
435,06/13/02 15:50:36,25.03,38.30
436,06/13/02 16:00:36,25.03,35.30
437,06/13/02 16:10:36,25.00,39.80
438,06/13/02 16:20:36,25.05,37.30
439,06/13/02 16:30:36,24.71,40.90
440,06/13/02 16:40:36,24.37,40.90
441,06/13/02 16:50:36,24.52,41.90
442,06/13/02 17:00:36,23.94,35.30
443,06/13/02 17:10:36,23.63,44.90
444,06/13/02 17:20:36,22.93,43.40
445,06/13/02 17:30:36,22.31,45.50
446,06/13/02 17:40:36,21.81,50.10
447,06/13/02 17:50:36,21.35,52.70
448,06/13/02 18:00:36,20.80,53.20
449,06/13/02 18:10:36,20.23,53.80
450,06/13/02 18:20:36,19.45,51.70
451,06/13/02 18:30:36,18.02,55.80
452,06/13/02 18:40:36,17.26,60.00
453,06/13/02 18:50:36,16.54,60.50
454,06/13/02 19:00:36,15.42,65.70
455,06/13/02 19:10:36,14.71,67.20
456,06/13/02 19:20:36,14.37,69.70
457,06/13/02 19:30:36,13.72,70.70
458,06/13/02 19:40:36,13.24,73.70
459,06/13/02 19:50:36,13.41,74.70
460,06/13/02 20:00:36,14.08,73.20
461,06/13/02 20:10:36,14.87,69.70
462,06/13/02 20:20:36,14.25,70.70
463,06/13/02 20:30:36,15.57,65.70
464,06/13/02 20:40:36,15.07,67.20
465,06/13/02 20:50:36,14.61,69.70
466,06/13/02 21:00:36,13.32,74.20
467,06/13/02 21:10:36,13.68,73.70
468,06/13/02 21:20:36,13.20,76.10
469,06/13/02 21:30:36,12.81,77.60
470,06/13/02 21:40:36,11.99,77.10
471,06/13/02 21:50:36,11.31,80.40
472,06/13/02 22:00:36,11.70,85.00
473,06/13/02 22:10:36,14.06,75.20
474,06/13/02 22:20:36,14.37,72.70
475,06/13/02 22:30:36,14.37,72.20
476,06/13/02 22:40:36,14.16,71.70
477,06/13/02 22:50:36,13.92,73.70
478,06/13/02 23:00:36,13.70,75.20
479,06/13/02 23:10:36,13.65,76.10
480,06/13/02 23:20:36,13.58,75.20
481,06/13/02 23:30:36,13.41,76.60
482,06/13/02 23:40:36,13.39,77.60
483,06/13/02 23:50:36,13.24,78.10
484,06/14/02 00:00:36,12.91,79.50
485,06/14/02 00:10:36,12.88,80.40
486,06/14/02 00:20:36,12.76,81.80
487,06/14/02 00:30:36,12.57,82.80
488,06/14/02 00:40:36,12.40,82.80
489,06/14/02 00:50:36,12.35,83.70
490,06/14/02 01:00:36,12.28,84.10
491,06/14/02 01:10:36,11.96,85.00
492,06/14/02 01:20:36,11.91,85.90
493,06/14/02 01:30:36,11.77,86.40
494,06/14/02 01:40:36,11.87,86.80
495,06/14/02 01:50:36,11.70,86.40
496,06/14/02 02:00:36,11.67,86.40
497,06/14/02 02:10:36,11.70,85.90
498,06/14/02 02:20:36,11.45,86.80
499,06/14/02 02:30:36,11.38,86.40
500,06/14/02 02:40:36,11.62,85.90
501,06/14/02 02:50:36,12.06,84.10
502,06/14/02 03:00:36,12.37,84.60
503,06/14/02 03:10:36,13.03,82.30
504,06/14/02 03:20:36,12.04,79.50
505,06/14/02 03:30:36,10.94,82.30
506,06/14/02 03:40:36,10.77,85.50
507,06/14/02 03:50:36,10.97,86.80
508,06/14/02 04:00:36,11.58,88.50
509,06/14/02 04:10:36,13.48,77.60
510,06/14/02 04:20:36,13.75,79.50
511,06/14/02 04:30:36,13.17,80.90
512,06/14/02 04:40:36,12.52,81.40
513,06/14/02 04:50:36,11.96,82.80
514,06/14/02 05:00:36,10.80,81.80
515,06/14/02 05:10:36,10.16,85.50
516,06/14/02 05:20:36,10.09,89.80
517,06/14/02 05:30:36,10.70,89.40
518,06/14/02 05:40:36,11.41,86.80
519,06/14/02 05:50:36,11.60,85.50
520,06/14/02 06:00:36,11.82,83.20
521,06/14/02 06:10:36,11.91,82.80
522,06/14/02 06:20:36,11.43,85.00
523,06/14/02 06:30:36,11.43,85.90
524,06/14/02 06:40:36,11.53,85.90
525,06/14/02 06:50:36,11.45,85.90
526,06/14/02 07:00:36,11.36,86.80
527,06/14/02 07:10:36,10.94,87.20
528,06/14/02 07:20:36,10.18,89.40
529,06/14/02 07:30:36,9.64,89.00
530,06/14/02 07:40:36,9.42,91.50
531,06/14/02 07:50:36,8.98,89.80
532,06/14/02 08:00:36,8.90,92.30
533,06/14/02 08:10:36,9.10,94.60
534,06/14/02 08:20:36,9.17,93.10
535,06/14/02 08:30:36,10.01,93.50
536,06/14/02 08:40:36,11.48,90.60
537,06/14/02 08:50:36,12.21,86.40
538,06/14/02 09:00:36,13.63,83.70
539,06/14/02 09:10:36,14.80,76.60
540,06/14/02 09:20:36,15.59,72.20
541,06/14/02 09:30:36,15.95,73.20
542,06/14/02 09:40:36,16.16,74.70
543,06/14/02 09:50:36,15.93,80.90
544,06/14/02 10:00:36,15.97,77.10
545,06/14/02 10:10:36,15.85,79.50
546,06/14/02 10:20:36,16.09,83.20
547,06/14/02 10:30:36,17.12,69.70
548,06/14/02 10:40:36,17.88,65.10
549,06/14/02 10:50:36,18.09,65.10
550,06/14/02 11:00:36,18.19,64.60
551,06/14/02 11:10:36,19.04,58.40
552,06/14/02 11:20:36,19.49,57.40
553,06/14/02 11:30:36,19.78,56.40
554,06/14/02 11:40:36,20.02,56.40
555,06/14/02 11:50:36,20.11,55.80
556,06/14/02 12:00:36,20.35,55.30
557,06/14/02 12:10:36,20.68,57.90
558,06/14/02 12:20:36,20.90,60.00
559,06/14/02 12:30:36,21.16,61.50
560,06/14/02 12:40:36,21.59,61.50
561,06/14/02 12:50:36,22.16,57.40
562,06/14/02 13:00:36,22.69,55.80
563,06/14/02 13:10:36,22.93,55.80
564,06/14/02 13:20:36,23.10,55.30
565,06/14/02 13:30:36,23.07,54.30
566,06/14/02 13:40:36,22.83,54.30
567,06/14/02 13:50:36,23.00,53.80
568,06/14/02 14:00:36,23.03,52.20
569,06/14/02 14:10:36,22.81,56.90
570,06/14/02 14:20:36,22.88,54.80
571,06/14/02 14:30:36,22.88,53.80
572,06/14/02 14:40:36,22.45,55.30
573,06/14/02 14:50:36,22.36,56.40
574,06/14/02 15:00:36,22.26,58.40
575,06/14/02 15:10:36,22.26,57.40
576,06/14/02 15:20:36,22.12,56.40
577,06/14/02 15:30:36,21.88,57.40
578,06/14/02 15:40:36,21.97,58.40
579,06/14/02 15:50:36,22.04,56.90
580,06/14/02 16:00:36,21.88,56.40
581,06/14/02 16:10:36,21.54,57.90
582,06/14/02 16:20:36,21.40,56.90
583,06/14/02 16:30:36,21.04,59.00
584,06/14/02 16:40:36,20.80,59.50
585,06/14/02 16:50:36,20.66,61.00
586,06/14/02 17:00:36,20.23,61.00
587,06/14/02 17:10:36,19.90,62.10
588,06/14/02 17:20:36,19.59,63.10
589,06/14/02 17:30:36,19.09,64.10
590,06/14/02 17:40:36,18.80,64.10
591,06/14/02 17:50:36,18.54,65.10
592,06/14/02 18:00:36,18.28,66.20
593,06/14/02 18:10:36,18.02,68.70
594,06/14/02 18:20:36,17.47,68.20
595,06/14/02 18:30:36,16.90,70.20
596,06/14/02 18:40:36,16.64,72.70
597,06/14/02 18:50:36,16.33,72.20
598,06/14/02 19:00:36,15.76,75.70
599,06/14/02 19:10:36,15.35,76.10
600,06/14/02 19:20:36,15.19,77.60
601,06/14/02 19:30:36,14.83,79.00
602,06/14/02 19:40:36,14.54,79.50
603,06/14/02 19:50:36,14.13,81.80
604,06/14/02 20:00:36,13.87,83.20
605,06/14/02 20:10:36,13.99,83.20
606,06/14/02 20:20:36,13.82,82.80
607,06/14/02 20:30:36,13.39,82.80
608,06/14/02 20:40:36,13.03,85.50
609,06/14/02 20:50:36,12.50,86.80
610,06/14/02 21:00:36,12.93,88.10
611,06/14/02 21:10:36,13.00,88.10
612,06/14/02 21:20:36,12.86,88.50
613,06/14/02 21:30:36,12.50,88.10
614,06/14/02 21:40:36,12.23,90.20
615,06/14/02 21:50:36,12.18,89.40
616,06/14/02 22:00:36,12.13,90.60
617,06/14/02 22:10:36,11.96,90.60
618,06/14/02 22:20:36,11.99,91.10
619,06/14/02 22:30:36,11.43,87.70
620,06/14/02 22:40:36,10.67,88.10
621,06/14/02 22:50:36,10.38,93.10
622,06/14/02 23:00:36,10.82,95.00
623,06/14/02 23:10:36,10.89,94.60
624,06/14/02 23:20:36,10.77,93.50
625,06/14/02 23:30:36,10.82,95.40
626,06/14/02 23:40:36,10.80,96.20
627,06/14/02 23:50:36,10.80,95.80
628,06/15/02 00:00:36,10.11,90.20
