"Plot Title: PLVA_Clearwater1_5_2002"
#,Date Time,H08 High Res. Temp. (°C) LGR S/N: 492639 c:1,GCap. RH (%) LGR S/N: 492639 c:3
242,06/12/02 07:53:20,3.89,93.90
243,06/12/02 08:03:20,3.97,93.50
244,06/12/02 08:13:20,4.05,93.20
245,06/12/02 08:23:20,4.10,92.40
246,06/12/02 08:33:20,4.15,92.00
247,06/12/02 08:43:20,4.23,92.00
248,06/12/02 08:53:20,4.21,92.00
249,06/12/02 09:03:20,4.28,91.50
250,06/12/02 09:13:20,4.39,91.50
251,06/12/02 09:23:20,4.52,91.10
252,06/12/02 09:33:20,4.70,90.70
253,06/12/02 09:43:20,4.96,89.90
254,06/12/02 09:53:20,5.24,89.90
255,06/12/02 10:03:20,5.52,89.50
256,06/12/02 10:13:20,5.78,89.10
257,06/12/02 10:23:20,6.14,88.20
258,06/12/02 10:33:20,6.55,87.30
259,06/12/02 10:43:20,6.70,86.50
260,06/12/02 10:53:20,6.80,86.90
261,06/12/02 11:03:20,6.90,87.30
262,06/12/02 11:13:20,7.25,86.00
263,06/12/02 11:23:20,7.40,86.50
264,06/12/02 11:33:20,7.73,84.70
265,06/12/02 11:43:20,8.55,82.40
266,06/12/02 11:53:20,8.78,82.00
267,06/12/02 12:03:20,8.93,81.00
268,06/12/02 12:13:20,8.75,82.40
269,06/12/02 12:23:20,8.93,82.00
270,06/12/02 12:33:20,9.57,79.20
271,06/12/02 12:43:20,9.74,79.60
272,06/12/02 12:53:20,10.28,78.20
273,06/12/02 13:03:20,10.53,75.80
274,06/12/02 13:13:20,10.94,74.40
275,06/12/02 13:23:20,10.92,75.30
276,06/12/02 13:33:20,10.99,77.30
277,06/12/02 13:43:20,11.31,73.40
278,06/12/02 13:53:20,10.65,79.20
279,06/12/02 14:03:20,11.11,74.40
280,06/12/02 14:13:20,11.26,74.80
281,06/12/02 14:23:20,12.13,69.40
282,06/12/02 14:33:20,13.17,65.90
283,06/12/02 14:43:20,13.82,64.30
284,06/12/02 14:53:20,14.25,61.30
285,06/12/02 15:03:20,14.85,59.20
286,06/12/02 15:13:20,14.42,62.80
287,06/12/02 15:23:20,14.18,62.80
288,06/12/02 15:33:20,12.95,68.40
289,06/12/02 15:43:20,12.23,68.90
290,06/12/02 15:53:20,11.33,70.90
291,06/12/02 16:03:20,10.87,72.40
292,06/12/02 16:13:20,10.06,75.80
293,06/12/02 16:23:20,9.82,75.80
294,06/12/02 16:33:20,9.59,75.80
295,06/12/02 16:43:20,9.42,77.30
296,06/12/02 16:53:20,9.17,77.70
297,06/12/02 17:03:20,9.12,76.80
298,06/12/02 17:13:20,8.83,78.20
299,06/12/02 17:23:20,9.03,77.30
300,06/12/02 17:33:20,8.75,77.30
301,06/12/02 17:43:20,8.78,77.30
302,06/12/02 17:53:20,8.78,77.30
303,06/12/02 18:03:20,8.73,76.80
304,06/12/02 18:13:20,8.53,77.30
305,06/12/02 18:23:20,8.31,78.20
306,06/12/02 18:33:20,8.16,78.20
307,06/12/02 18:43:20,8.06,78.20
308,06/12/02 18:53:20,7.91,78.70
309,06/12/02 19:03:20,7.68,79.20
310,06/12/02 19:13:20,7.53,79.60
311,06/12/02 19:23:20,7.30,80.60
312,06/12/02 19:33:20,7.10,80.60
313,06/12/02 19:43:20,6.93,81.00
314,06/12/02 19:53:20,6.77,81.50
315,06/12/02 20:03:20,6.60,82.00
316,06/12/02 20:13:20,6.44,82.00
317,06/12/02 20:23:20,6.16,82.90
318,06/12/02 20:33:20,6.01,83.30
319,06/12/02 20:43:20,5.93,82.90
320,06/12/02 20:53:20,5.83,83.80
321,06/12/02 21:03:20,5.76,83.30
322,06/12/02 21:13:20,5.63,83.30
323,06/12/02 21:23:20,5.50,83.30
324,06/12/02 21:33:20,5.35,83.80
325,06/12/02 21:43:20,5.14,84.20
326,06/12/02 21:53:20,4.96,85.10
327,06/12/02 22:03:20,4.80,85.60
328,06/12/02 22:13:20,4.70,86.00
329,06/12/02 22:23:20,4.60,86.50
330,06/12/02 22:33:20,4.52,86.90
331,06/12/02 22:43:20,4.47,86.90
332,06/12/02 22:53:20,4.41,87.30
333,06/12/02 23:03:20,4.34,87.30
334,06/12/02 23:13:20,4.31,87.80
335,06/12/02 23:23:20,4.23,87.80
336,06/12/02 23:33:20,4.21,88.20
337,06/12/02 23:43:20,4.15,88.20
338,06/12/02 23:53:20,4.10,88.60
339,06/13/02 00:03:20,4.05,88.60
340,06/13/02 00:13:20,3.97,89.10
341,06/13/02 00:23:20,3.94,89.10
342,06/13/02 00:33:20,3.92,89.10
343,06/13/02 00:43:20,3.92,88.60
344,06/13/02 00:53:20,3.89,88.60
345,06/13/02 01:03:20,3.86,89.10
346,06/13/02 01:13:20,3.81,89.10
347,06/13/02 01:23:20,3.76,89.50
348,06/13/02 01:33:20,3.68,89.90
349,06/13/02 01:43:20,3.65,90.30
350,06/13/02 01:53:20,3.68,90.30
351,06/13/02 02:03:20,3.68,89.90
352,06/13/02 02:13:20,3.71,89.50
353,06/13/02 02:23:20,3.68,89.50
354,06/13/02 02:33:20,3.68,89.90
355,06/13/02 02:43:20,3.65,89.90
356,06/13/02 02:53:20,3.65,89.90
357,06/13/02 03:03:20,3.60,90.30
358,06/13/02 03:13:20,3.55,90.30
359,06/13/02 03:23:20,3.52,90.30
360,06/13/02 03:33:20,3.50,90.30
361,06/13/02 03:43:20,3.50,90.30
362,06/13/02 03:53:20,3.47,90.30
363,06/13/02 04:03:20,3.44,90.70
364,06/13/02 04:13:20,3.44,90.70
365,06/13/02 04:23:20,3.47,90.30
366,06/13/02 04:33:20,3.44,90.70
367,06/13/02 04:43:20,3.42,90.70
368,06/13/02 04:53:20,3.39,91.10
369,06/13/02 05:03:20,3.37,91.50
370,06/13/02 05:13:20,3.37,91.50
371,06/13/02 05:23:20,3.37,91.10
372,06/13/02 05:33:20,3.34,91.50
373,06/13/02 05:43:20,3.34,92.00
374,06/13/02 05:53:20,3.37,92.00
375,06/13/02 06:03:20,3.37,92.00
376,06/13/02 06:13:20,3.39,91.50
377,06/13/02 06:23:20,3.44,91.50
378,06/13/02 06:33:20,3.44,92.00
379,06/13/02 06:43:20,3.50,91.50
380,06/13/02 06:53:20,3.52,91.50
381,06/13/02 07:03:20,3.63,91.50
382,06/13/02 07:13:20,3.71,91.50
383,06/13/02 07:23:20,3.81,91.50
384,06/13/02 07:33:20,3.89,91.10
385,06/13/02 07:43:20,4.05,91.10
386,06/13/02 07:53:20,4.18,91.10
387,06/13/02 08:03:20,4.31,90.70
388,06/13/02 08:13:20,4.41,90.30
389,06/13/02 08:23:20,4.54,90.30
390,06/13/02 08:33:20,4.65,89.90
391,06/13/02 08:43:20,4.78,89.50
392,06/13/02 08:53:20,4.93,89.50
393,06/13/02 09:03:20,5.27,89.50
394,06/13/02 09:13:20,5.68,87.80
395,06/13/02 09:23:20,5.99,86.90
396,06/13/02 09:33:20,6.39,85.60
397,06/13/02 09:43:20,6.67,84.20
398,06/13/02 09:53:20,6.82,84.20
399,06/13/02 10:03:20,7.05,82.90
400,06/13/02 10:13:20,6.98,84.20
401,06/13/02 10:23:20,7.33,82.00
402,06/13/02 10:33:20,7.50,82.00
403,06/13/02 10:43:20,7.73,82.00
404,06/13/02 10:53:20,7.88,81.00
405,06/13/02 11:03:20,7.63,82.90
406,06/13/02 11:13:20,7.88,82.00
407,06/13/02 11:23:20,7.96,82.90
408,06/13/02 11:33:20,8.13,82.40
409,06/13/02 11:43:20,9.12,78.70
410,06/13/02 11:53:20,9.05,80.60
411,06/13/02 12:03:20,9.42,78.70
412,06/13/02 12:13:20,9.37,79.60
413,06/13/02 12:23:20,9.35,80.10
414,06/13/02 12:33:20,9.37,80.10
415,06/13/02 12:43:20,9.94,78.20
416,06/13/02 12:53:20,10.36,76.30
417,06/13/02 13:03:20,10.60,75.80
418,06/13/02 13:13:20,11.09,73.90
419,06/13/02 13:23:20,11.62,71.90
420,06/13/02 13:33:20,11.62,72.40
421,06/13/02 13:43:20,12.35,68.90
422,06/13/02 13:53:20,11.84,72.40
423,06/13/02 14:03:20,11.89,73.40
424,06/13/02 14:13:20,12.01,72.40
425,06/13/02 14:23:20,12.88,66.90
426,06/13/02 14:33:20,13.70,64.30
427,06/13/02 14:43:20,14.59,62.30
428,06/13/02 14:53:20,14.61,62.80
429,06/13/02 15:03:20,15.11,59.70
430,06/13/02 15:13:20,15.83,57.10
431,06/13/02 15:23:20,14.87,62.30
432,06/13/02 15:33:20,13.56,67.40
433,06/13/02 15:43:20,12.54,70.90
434,06/13/02 15:53:20,11.67,72.40
435,06/13/02 16:03:20,11.02,74.40
436,06/13/02 16:13:20,10.45,75.30
437,06/13/02 16:23:20,10.55,74.80
438,06/13/02 16:33:20,10.26,75.80
439,06/13/02 16:43:20,10.43,74.40
440,06/13/02 16:53:20,10.48,73.40
441,06/13/02 17:03:20,9.84,76.80
442,06/13/02 17:13:20,9.54,77.70
443,06/13/02 17:23:20,9.96,75.30
444,06/13/02 17:33:20,10.04,74.40
445,06/13/02 17:43:20,9.79,75.30
446,06/13/02 17:53:20,9.77,75.80
447,06/13/02 18:03:20,9.52,76.30
448,06/13/02 18:13:20,9.35,76.30
449,06/13/02 18:23:20,9.17,76.30
450,06/13/02 18:33:20,9.08,77.30
451,06/13/02 18:43:20,8.90,76.80
452,06/13/02 18:53:20,8.68,77.70
453,06/13/02 19:03:20,8.45,78.70
454,06/13/02 19:13:20,8.26,79.20
455,06/13/02 19:23:20,8.06,80.10
456,06/13/02 19:33:20,7.86,80.10
457,06/13/02 19:43:20,7.71,81.00
458,06/13/02 19:53:20,7.56,81.50
459,06/13/02 20:03:20,7.45,82.00
460,06/13/02 20:13:20,7.33,81.50
461,06/13/02 20:23:20,7.20,82.00
462,06/13/02 20:33:20,7.05,82.40
463,06/13/02 20:43:20,6.93,82.40
464,06/13/02 20:53:20,6.77,83.30
465,06/13/02 21:03:20,6.65,83.80
466,06/13/02 21:13:20,6.49,84.20
467,06/13/02 21:23:20,6.34,84.20
468,06/13/02 21:33:20,6.24,84.70
469,06/13/02 21:43:20,6.16,85.60
470,06/13/02 21:53:20,6.09,85.60
471,06/13/02 22:03:20,5.96,86.00
472,06/13/02 22:13:20,5.86,86.50
473,06/13/02 22:23:20,5.78,87.30
474,06/13/02 22:33:20,5.73,87.30
475,06/13/02 22:43:20,5.68,88.20
476,06/13/02 22:53:20,5.63,88.60
477,06/13/02 23:03:20,5.60,89.10
478,06/13/02 23:13:20,5.55,89.90
479,06/13/02 23:23:20,5.50,89.90
480,06/13/02 23:33:20,5.47,90.30
481,06/13/02 23:43:20,5.40,91.10
482,06/13/02 23:53:20,5.35,91.50
483,06/14/02 00:03:20,5.29,91.10
484,06/14/02 00:13:20,5.27,92.00
485,06/14/02 00:23:20,5.24,92.40
486,06/14/02 00:33:20,5.24,92.40
487,06/14/02 00:43:20,5.22,92.80
488,06/14/02 00:53:20,5.19,92.80
489,06/14/02 01:03:20,5.11,92.80
490,06/14/02 01:13:20,5.09,93.20
491,06/14/02 01:23:20,5.11,93.90
492,06/14/02 01:33:20,5.16,93.90
493,06/14/02 01:43:20,5.16,94.30
494,06/14/02 01:53:20,5.11,93.90
495,06/14/02 02:03:20,5.11,93.90
496,06/14/02 02:13:20,5.04,93.50
497,06/14/02 02:23:20,4.96,93.20
498,06/14/02 02:33:20,4.91,93.90
499,06/14/02 02:43:20,4.80,93.50
500,06/14/02 02:53:20,4.73,93.90
501,06/14/02 03:03:20,4.73,94.30
502,06/14/02 03:13:20,4.80,95.10
503,06/14/02 03:23:20,5.01,96.20
504,06/14/02 03:33:20,5.11,95.50
505,06/14/02 03:43:20,5.14,95.50
506,06/14/02 03:53:20,5.14,95.50
507,06/14/02 04:03:20,5.16,95.10
508,06/14/02 04:13:20,5.16,95.10
509,06/14/02 04:23:20,5.11,94.70
510,06/14/02 04:33:20,5.16,95.50
511,06/14/02 04:43:20,5.19,95.10
512,06/14/02 04:53:20,5.14,94.70
513,06/14/02 05:03:20,5.09,94.30
514,06/14/02 05:13:20,5.01,94.30
515,06/14/02 05:23:20,4.93,94.70
516,06/14/02 05:33:20,4.85,94.70
517,06/14/02 05:43:20,4.80,94.70
518,06/14/02 05:53:20,4.78,94.70
519,06/14/02 06:03:20,4.75,94.70
520,06/14/02 06:13:20,4.78,94.70
521,06/14/02 06:23:20,4.78,94.70
522,06/14/02 06:33:20,4.80,95.10
523,06/14/02 06:43:20,4.80,95.10
524,06/14/02 06:53:20,4.83,95.10
525,06/14/02 07:03:20,4.83,95.10
526,06/14/02 07:13:20,4.80,95.10
527,06/14/02 07:23:20,4.73,95.50
528,06/14/02 07:33:20,4.73,95.50
529,06/14/02 07:43:20,4.73,95.50
530,06/14/02 07:53:20,4.75,95.80
531,06/14/02 08:03:20,4.83,96.20
532,06/14/02 08:13:20,4.88,96.20
533,06/14/02 08:23:20,4.98,96.60
534,06/14/02 08:33:20,5.11,96.60
535,06/14/02 08:43:20,5.27,96.60
536,06/14/02 08:53:20,5.42,96.90
537,06/14/02 09:03:20,5.58,96.20
538,06/14/02 09:13:20,5.68,95.80
539,06/14/02 09:23:20,5.70,95.10
540,06/14/02 09:33:20,5.83,95.50
541,06/14/02 09:43:20,6.06,95.50
542,06/14/02 09:53:20,6.32,95.10
543,06/14/02 10:03:20,6.65,94.30
544,06/14/02 10:13:20,6.90,93.20
545,06/14/02 10:23:20,7.13,92.40
546,06/14/02 10:33:20,7.20,91.10
547,06/14/02 10:43:20,7.38,92.40
548,06/14/02 10:53:20,7.38,91.50
549,06/14/02 11:03:20,7.48,91.50
550,06/14/02 11:13:20,7.66,91.10
551,06/14/02 11:23:20,7.66,91.50
552,06/14/02 11:33:20,7.88,92.00
553,06/14/02 11:43:20,8.95,89.50
554,06/14/02 11:53:20,9.12,88.20
555,06/14/02 12:03:20,8.93,89.90
556,06/14/02 12:13:20,9.57,86.90
557,06/14/02 12:23:20,9.94,86.90
558,06/14/02 12:33:20,10.50,85.10
559,06/14/02 12:43:20,10.77,85.10
560,06/14/02 12:53:20,11.48,81.50
561,06/14/02 13:03:20,11.62,81.50
562,06/14/02 13:13:20,12.08,81.00
563,06/14/02 13:23:20,12.01,80.10
564,06/14/02 13:33:20,12.13,78.20
565,06/14/02 13:43:20,11.87,80.60
566,06/14/02 13:53:20,11.67,81.50
567,06/14/02 14:03:20,11.55,81.50
568,06/14/02 14:13:20,11.82,79.60
569,06/14/02 14:23:20,12.11,76.30
570,06/14/02 14:33:20,13.10,72.40
571,06/14/02 14:43:20,13.68,69.90
572,06/14/02 14:53:20,13.72,70.90
573,06/14/02 15:03:20,13.65,71.40
574,06/14/02 15:13:20,13.80,70.90
575,06/14/02 15:23:20,13.84,71.40
576,06/14/02 15:33:20,13.51,74.40
577,06/14/02 15:43:20,12.59,78.20
578,06/14/02 15:53:20,11.60,80.10
579,06/14/02 16:03:20,11.21,81.50
580,06/14/02 16:13:20,10.67,84.20
581,06/14/02 16:23:20,10.45,84.20
582,06/14/02 16:33:20,10.04,85.60
583,06/14/02 16:43:20,9.96,86.50
584,06/14/02 16:53:20,9.86,85.60
585,06/14/02 17:03:20,9.69,86.50
586,06/14/02 17:13:20,9.17,88.20
587,06/14/02 17:23:20,8.98,88.20
588,06/14/02 17:33:20,8.83,89.10
589,06/14/02 17:43:20,8.68,89.10
590,06/14/02 17:53:20,8.60,88.60
591,06/14/02 18:03:20,8.45,91.10
592,06/14/02 18:13:20,8.36,91.50
593,06/14/02 18:23:20,8.41,90.30
594,06/14/02 18:33:20,8.26,91.10
595,06/14/02 18:43:20,8.16,92.00
596,06/14/02 18:53:20,8.21,91.10
597,06/14/02 19:03:20,8.06,92.00
598,06/14/02 19:13:20,8.01,91.10
599,06/14/02 19:23:20,7.98,91.10
600,06/14/02 19:33:20,7.83,90.30
601,06/14/02 19:43:20,7.71,92.00
602,06/14/02 19:53:20,7.56,92.00
603,06/14/02 20:03:20,7.48,91.10
604,06/14/02 20:13:20,7.38,91.50
605,06/14/02 20:23:20,7.15,90.70
606,06/14/02 20:33:20,6.80,91.10
607,06/14/02 20:43:20,6.60,91.50
608,06/14/02 20:53:20,6.39,92.40
609,06/14/02 21:03:20,6.24,92.00
610,06/14/02 21:13:20,6.09,93.20
611,06/14/02 21:23:20,5.99,93.20
612,06/14/02 21:33:20,5.86,93.20
613,06/14/02 21:43:20,5.73,93.50
614,06/14/02 21:53:20,5.63,93.90
615,06/14/02 22:03:20,5.58,94.30
616,06/14/02 22:13:20,5.55,94.30
617,06/14/02 22:23:20,5.47,94.30
618,06/14/02 22:33:20,5.37,93.90
619,06/14/02 22:43:20,5.27,94.70
620,06/14/02 22:53:20,5.14,94.30
621,06/14/02 23:03:20,5.04,94.70
622,06/14/02 23:13:20,4.91,95.10
623,06/14/02 23:23:20,4.83,95.50
624,06/14/02 23:33:20,4.80,95.50
625,06/14/02 23:43:20,4.73,95.50
626,06/14/02 23:53:20,4.67,95.50
627,06/15/02 00:03:20,4.65,95.50
628,06/15/02 00:13:20,4.62,95.50
