"Plot Title: "
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10951902, SEN S/N: 10951902)","Coupler Attached (LGR S/N: 10951902)","Host Connected (LGR S/N: 10951902)","Stopped (LGR S/N: 10951902)","End Of File (LGR S/N: 10951902)"
123,03/15/20 20:00:00,15.378,,,,
124,03/15/20 21:00:00,15.091,,,,
125,03/15/20 22:00:00,14.804,,,,
126,03/15/20 23:00:00,14.517,,,,
127,03/16/20 00:00:00,14.325,,,,
128,03/16/20 01:00:00,14.038,,,,
129,03/16/20 02:00:00,13.846,,,,
130,03/16/20 03:00:00,13.558,,,,
131,03/16/20 04:00:00,13.269,,,,
132,03/16/20 05:00:00,12.980,,,,
133,03/16/20 06:00:00,12.690,,,,
134,03/16/20 07:00:00,12.883,,,,
135,03/16/20 08:00:00,13.846,,,,
136,03/16/20 09:00:00,15.378,,,,
137,03/16/20 10:00:00,16.808,,,,
138,03/16/20 11:00:00,17.855,,,,
139,03/16/20 12:00:00,18.045,,,,
140,03/16/20 13:00:00,18.331,,,,
141,03/16/20 14:00:00,18.616,,,,
142,03/16/20 15:00:00,18.806,,,,
143,03/16/20 16:00:00,18.996,,,,
144,03/16/20 17:00:00,19.187,,,,
145,03/16/20 18:00:00,19.092,,,,
146,03/16/20 19:00:00,18.901,,,,
147,03/16/20 20:00:00,18.711,,,,
148,03/16/20 21:00:00,18.426,,,,
149,03/16/20 22:00:00,18.236,,,,
150,03/16/20 23:00:00,17.950,,,,
151,03/17/20 00:00:00,17.665,,,,
152,03/17/20 01:00:00,17.379,,,,
153,03/17/20 02:00:00,16.999,,,,
154,03/17/20 03:00:00,16.618,,,,
155,03/17/20 04:00:00,16.237,,,,
156,03/17/20 05:00:00,15.855,,,,
157,03/17/20 06:00:00,15.473,,,,
158,03/17/20 07:00:00,15.091,,,,
159,03/17/20 08:00:00,15.091,,,,
160,03/17/20 09:00:00,16.141,,,,
161,03/17/20 10:00:00,17.284,,,,
162,03/17/20 11:00:00,18.236,,,,
163,03/17/20 12:00:00,18.806,,,,
164,03/17/20 13:00:00,19.282,,,,
165,03/17/20 14:00:00,19.567,,,,
166,03/17/20 15:00:00,19.662,,,,
167,03/17/20 16:00:00,19.853,,,,
168,03/17/20 17:00:00,19.853,,,,
169,03/17/20 18:00:00,19.758,,,,
170,03/17/20 19:00:00,19.758,,,,
171,03/17/20 20:00:00,19.567,,,,
172,03/17/20 21:00:00,19.377,,,,
173,03/17/20 22:00:00,19.092,,,,
174,03/17/20 23:00:00,18.806,,,,
175,03/18/20 00:00:00,18.521,,,,
176,03/18/20 01:00:00,18.140,,,,
177,03/18/20 02:00:00,17.760,,,,
178,03/18/20 03:00:00,17.379,,,,
179,03/18/20 04:00:00,16.999,,,,
180,03/18/20 05:00:00,16.618,,,,
181,03/18/20 06:00:00,16.141,,,,
182,03/18/20 07:00:00,15.855,,,,
183,03/18/20 08:00:00,15.664,,,,
184,03/18/20 09:00:00,16.427,,,,
185,03/18/20 10:00:00,17.475,,,,
186,03/18/20 11:00:00,18.236,,,,
187,03/18/20 12:00:00,18.806,,,,
188,03/18/20 13:00:00,19.282,,,,
189,03/18/20 14:00:00,19.472,,,,
190,03/18/20 15:00:00,19.662,,,,
191,03/18/20 16:00:00,19.758,,,,
192,03/18/20 17:00:00,19.758,,,,
193,03/18/20 18:00:00,19.758,,,,
194,03/18/20 19:00:00,19.662,,,,
195,03/18/20 20:00:00,19.472,,,,
196,03/18/20 21:00:00,19.282,,,,
197,03/18/20 22:00:00,18.996,,,,
198,03/18/20 23:00:00,18.616,,,,
199,03/19/20 00:00:00,18.331,,,,
200,03/19/20 01:00:00,17.950,,,,
201,03/19/20 02:00:00,17.570,,,,
202,03/19/20 03:00:00,17.189,,,,
203,03/19/20 04:00:00,16.808,,,,
204,03/19/20 05:00:00,16.427,,,,
205,03/19/20 06:00:00,16.046,,,,
206,03/19/20 07:00:00,15.569,,,,
207,03/19/20 08:00:00,15.473,,,,
208,03/19/20 09:00:00,16.332,,,,
209,03/19/20 10:00:00,17.475,,,,
210,03/19/20 11:00:00,18.236,,,,
211,03/19/20 12:00:00,18.901,,,,
212,03/19/20 13:00:00,19.282,,,,
213,03/19/20 14:00:00,19.567,,,,
214,03/19/20 15:00:00,19.758,,,,
215,03/19/20 16:00:00,19.853,,,,
216,03/19/20 17:00:00,19.853,,,,
217,03/19/20 18:00:00,19.853,,,,
218,03/19/20 19:00:00,19.662,,,,
219,03/19/20 20:00:00,19.282,,,,
220,03/19/20 21:00:00,19.092,,,,
221,03/19/20 22:00:00,18.806,,,,
222,03/19/20 23:00:00,18.616,,,,
223,03/20/20 00:00:00,18.331,,,,
224,03/20/20 01:00:00,18.045,,,,
225,03/20/20 02:00:00,17.760,,,,
226,03/20/20 03:00:00,17.475,,,,
227,03/20/20 04:00:00,17.094,,,,
228,03/20/20 05:00:00,16.713,,,,
229,03/20/20 06:00:00,16.332,,,,
230,03/20/20 07:00:00,16.046,,,,
231,03/20/20 08:00:00,15.760,,,,
232,03/20/20 09:00:00,16.523,,,,
233,03/20/20 10:00:00,17.570,,,,
234,03/20/20 11:00:00,18.236,,,,
235,03/20/20 12:00:00,17.950,,,,
236,03/20/20 13:00:00,17.760,,,,
237,03/20/20 14:00:00,18.045,,,,
238,03/20/20 15:00:00,18.236,,,,
239,03/20/20 16:00:00,18.426,,,,
240,03/20/20 17:00:00,18.996,,,,
241,03/20/20 18:00:00,19.472,,,,
242,03/20/20 19:00:00,19.567,,,,
243,03/20/20 20:00:00,19.567,,,,
244,03/20/20 21:00:00,19.472,,,,
245,03/20/20 22:00:00,19.282,,,,
246,03/20/20 23:00:00,18.996,,,,
247,03/21/20 00:00:00,18.711,,,,
248,03/21/20 01:00:00,18.331,,,,
249,03/21/20 02:00:00,17.950,,,,
250,03/21/20 03:00:00,17.570,,,,
251,03/21/20 04:00:00,17.189,,,,
252,03/21/20 05:00:00,16.808,,,,
253,03/21/20 06:00:00,16.427,,,,
254,03/21/20 07:00:00,16.046,,,,
255,03/21/20 08:00:00,15.569,,,,
256,03/21/20 09:00:00,15.187,,,,
257,03/21/20 10:00:00,15.187,,,,
258,03/21/20 11:00:00,14.996,,,,
259,03/21/20 12:00:00,14.900,,,,
260,03/21/20 13:00:00,14.804,,,,
261,03/21/20 14:00:00,14.900,,,,
262,03/21/20 15:00:00,14.996,,,,
263,03/21/20 16:00:00,15.187,,,,
264,03/21/20 17:00:00,15.378,,,,
265,03/21/20 18:00:00,15.473,,,,
266,03/21/20 19:00:00,15.473,,,,
267,03/21/20 20:00:00,15.473,,,,
268,03/21/20 21:00:00,15.473,,,,
269,03/21/20 22:00:00,15.378,,,,
270,03/21/20 23:00:00,15.282,,,,
271,03/22/20 00:00:00,15.091,,,,
272,03/22/20 01:00:00,14.900,,,,
273,03/22/20 02:00:00,14.709,,,,
274,03/22/20 03:00:00,14.421,,,,
275,03/22/20 04:00:00,14.134,,,,
276,03/22/20 05:00:00,13.846,,,,
277,03/22/20 06:00:00,13.558,,,,
278,03/22/20 07:00:00,13.461,,,,
279,03/22/20 08:00:00,14.038,,,,
280,03/22/20 09:00:00,14.613,,,,
281,03/22/20 10:00:00,14.900,,,,
282,03/22/20 11:00:00,15.187,,,,
283,03/22/20 12:00:00,15.378,,,,
284,03/22/20 13:00:00,15.569,,,,
285,03/22/20 14:00:00,15.760,,,,
286,03/22/20 15:00:00,15.855,,,,
287,03/22/20 16:00:00,15.951,,,,
288,03/22/20 17:00:00,16.046,,,,
289,03/22/20 18:00:00,16.141,,,,
290,03/22/20 19:00:00,16.141,,,,
291,03/22/20 20:00:00,16.046,,,,
292,03/22/20 21:00:00,16.046,,,,
293,03/22/20 22:00:00,15.951,,,,
294,03/22/20 23:00:00,15.855,,,,
295,03/23/20 00:00:00,15.760,,,,
296,03/23/20 01:00:00,15.569,,,,
297,03/23/20 02:00:00,15.473,,,,
298,03/23/20 03:00:00,15.282,,,,
299,03/23/20 04:00:00,15.091,,,,
300,03/23/20 05:00:00,14.996,,,,
301,03/23/20 06:00:00,14.804,,,,
302,03/23/20 07:00:00,14.709,,,,
303,03/23/20 08:00:00,14.996,,,,
304,03/23/20 09:00:00,16.046,,,,
305,03/23/20 10:00:00,17.284,,,,
306,03/23/20 11:00:00,18.140,,,,
307,03/23/20 12:00:00,18.711,,,,
308,03/23/20 13:00:00,19.092,,,,
309,03/23/20 14:00:00,19.282,,,,
310,03/23/20 15:00:00,19.472,,,,
311,03/23/20 16:00:00,19.567,,,,
312,03/23/20 17:00:00,19.567,,,,
313,03/23/20 18:00:00,19.662,,,,
314,03/23/20 19:00:00,19.472,,,,
315,03/23/20 20:00:00,19.282,,,,
316,03/23/20 21:00:00,18.901,,,,
317,03/23/20 22:00:00,18.521,,,,
318,03/23/20 23:00:00,18.140,,,,
319,03/24/20 00:00:00,17.855,,,,
320,03/24/20 01:00:00,17.475,,,,
321,03/24/20 02:00:00,17.189,,,,
322,03/24/20 03:00:00,16.808,,,,
323,03/24/20 04:00:00,16.523,,,,
324,03/24/20 05:00:00,16.237,,,,
325,03/24/20 06:00:00,15.951,,,,
326,03/24/20 07:00:00,15.664,,,,
327,03/24/20 08:00:00,15.569,,,,
328,03/24/20 09:00:00,16.427,,,,
329,03/24/20 10:00:00,17.475,,,,
330,03/24/20 11:00:00,18.236,,,,
331,03/24/20 12:00:00,18.806,,,,
332,03/24/20 13:00:00,19.092,,,,
333,03/24/20 14:00:00,19.377,,,,
334,03/24/20 15:00:00,19.472,,,,
335,03/24/20 16:00:00,19.567,,,,
336,03/24/20 17:00:00,19.567,,,,
337,03/24/20 18:00:00,19.567,,,,
338,03/24/20 19:00:00,19.377,,,,
339,03/24/20 20:00:00,19.092,,,,
340,03/24/20 21:00:00,18.806,,,,
341,03/24/20 22:00:00,18.426,,,,
342,03/24/20 23:00:00,17.950,,,,
343,03/25/20 00:00:00,17.570,,,,
344,03/25/20 01:00:00,17.189,,,,
345,03/25/20 02:00:00,16.808,,,,
346,03/25/20 03:00:00,16.523,,,,
347,03/25/20 04:00:00,16.141,,,,
348,03/25/20 05:00:00,15.855,,,,
349,03/25/20 06:00:00,15.569,,,,
350,03/25/20 07:00:00,15.282,,,,
351,03/25/20 08:00:00,15.282,,,,
352,03/25/20 09:00:00,16.237,,,,
353,03/25/20 10:00:00,16.999,,,,
354,03/25/20 11:00:00,17.189,,,,
355,03/25/20 12:00:00,17.379,,,,
356,03/25/20 13:00:00,17.189,,,,
357,03/25/20 14:00:00,17.094,,,,
358,03/25/20 15:00:00,16.999,,,,
359,03/25/20 16:00:00,16.999,,,,
360,03/25/20 17:00:00,16.999,,,,
361,03/25/20 18:00:00,16.999,,,,
362,03/25/20 19:00:00,16.903,,,,
363,03/25/20 20:00:00,16.713,,,,
364,03/25/20 21:00:00,16.523,,,,
365,03/25/20 22:00:00,16.237,,,,
366,03/25/20 23:00:00,15.951,,,,
367,03/26/20 00:00:00,15.664,,,,
368,03/26/20 01:00:00,15.378,,,,
369,03/26/20 02:00:00,15.091,,,,
370,03/26/20 03:00:00,14.804,,,,
371,03/26/20 04:00:00,14.517,,,,
372,03/26/20 05:00:00,14.230,,,,
373,03/26/20 06:00:00,13.942,,,,
374,03/26/20 07:00:00,13.846,,,,
375,03/26/20 08:00:00,14.421,,,,
376,03/26/20 09:00:00,15.569,,,,
377,03/26/20 10:00:00,16.903,,,,
378,03/26/20 11:00:00,17.855,,,,
379,03/26/20 12:00:00,18.426,,,,
380,03/26/20 13:00:00,18.901,,,,
381,03/26/20 14:00:00,19.187,,,,
382,03/26/20 15:00:00,19.377,,,,
383,03/26/20 16:00:00,19.472,,,,
384,03/26/20 17:00:00,19.567,,,,
385,03/26/20 18:00:00,19.567,,,,
386,03/26/20 19:00:00,19.472,,,,
387,03/26/20 20:00:00,19.187,,,,
388,03/26/20 21:00:00,18.901,,,,
389,03/26/20 22:00:00,18.521,,,,
390,03/26/20 23:00:00,18.045,,,,
391,03/27/20 00:00:00,17.665,,,,
392,03/27/20 01:00:00,17.284,,,,
393,03/27/20 02:00:00,16.999,,,,
394,03/27/20 03:00:00,16.618,,,,
395,03/27/20 04:00:00,16.237,,,,
396,03/27/20 05:00:00,15.951,,,,
397,03/27/20 06:00:00,15.664,,,,
398,03/27/20 07:00:00,15.378,,,,
399,03/27/20 08:00:00,15.378,,,,
400,03/27/20 09:00:00,16.141,,,,
401,03/27/20 10:00:00,17.189,,,,
402,03/27/20 11:00:00,18.045,,,,
403,03/27/20 12:00:00,18.616,,,,
404,03/27/20 13:00:00,18.996,,,,
405,03/27/20 14:00:00,19.187,,,,
406,03/27/20 15:00:00,19.377,,,,
407,03/27/20 16:00:00,19.472,,,,
408,03/27/20 17:00:00,19.567,,,,
409,03/27/20 18:00:00,19.567,,,,
410,03/27/20 19:00:00,19.472,,,,
411,03/27/20 20:00:00,19.187,,,,
412,03/27/20 21:00:00,18.806,,,,
413,03/27/20 22:00:00,18.426,,,,
414,03/27/20 23:00:00,18.045,,,,
415,03/28/20 00:00:00,17.760,,,,
416,03/28/20 01:00:00,17.379,,,,
417,03/28/20 02:00:00,17.094,,,,
418,03/28/20 03:00:00,16.808,,,,
419,03/28/20 04:00:00,16.523,,,,
420,03/28/20 05:00:00,16.237,,,,
421,03/28/20 06:00:00,16.046,,,,
422,03/28/20 07:00:00,15.855,,,,
423,03/28/20 08:00:00,15.569,,,,
424,03/28/20 09:00:00,15.378,,,,
425,03/28/20 10:00:00,15.378,,,,
426,03/28/20 11:00:00,15.187,,,,
427,03/28/20 12:00:00,15.091,,,,
428,03/28/20 13:00:00,14.996,,,,
429,03/28/20 14:00:00,14.900,,,,
430,03/28/20 15:00:00,14.804,,,,
431,03/28/20 16:00:00,14.709,,,,
432,03/28/20 17:00:00,14.613,,,,
433,03/28/20 18:00:00,14.517,,,,
434,03/28/20 19:00:00,14.517,,,,
435,03/28/20 20:00:00,14.421,,,,
436,03/28/20 21:00:00,14.325,,,,
437,03/28/20 22:00:00,14.230,,,,
438,03/28/20 23:00:00,14.230,,,,
439,03/29/20 00:00:00,14.134,,,,
440,03/29/20 01:00:00,14.038,,,,
441,03/29/20 02:00:00,13.942,,,,
442,03/29/20 03:00:00,13.846,,,,
443,03/29/20 04:00:00,13.846,,,,
444,03/29/20 05:00:00,13.750,,,,
445,03/29/20 06:00:00,13.654,,,,
446,03/29/20 07:00:00,13.654,,,,
447,03/29/20 08:00:00,14.230,,,,
448,03/29/20 09:00:00,14.709,,,,
449,03/29/20 10:00:00,14.996,,,,
450,03/29/20 11:00:00,15.282,,,,
451,03/29/20 12:00:00,15.378,,,,
452,03/29/20 13:00:00,15.473,,,,
453,03/29/20 14:00:00,15.569,,,,
454,03/29/20 15:00:00,15.569,,,,
455,03/29/20 16:00:00,15.664,,,,
456,03/29/20 17:00:00,15.664,,,,
457,03/29/20 18:00:00,15.664,,,,
458,03/29/20 19:00:00,15.569,,,,
459,03/29/20 20:00:00,15.569,,,,
460,03/29/20 21:00:00,15.473,,,,
461,03/29/20 22:00:00,15.282,,,,
462,03/29/20 23:00:00,15.187,,,,
463,03/30/20 00:00:00,15.091,,,,
464,03/30/20 01:00:00,14.900,,,,
465,03/30/20 02:00:00,14.804,,,,
466,03/30/20 03:00:00,14.613,,,,
467,03/30/20 04:00:00,14.517,,,,
468,03/30/20 05:00:00,14.421,,,,
469,03/30/20 06:00:00,14.230,,,,
470,03/30/20 07:00:00,14.230,,,,
471,03/30/20 08:00:00,14.709,,,,
472,03/30/20 09:00:00,15.760,,,,
473,03/30/20 10:00:00,16.999,,,,
474,03/30/20 11:00:00,17.950,,,,
475,03/30/20 12:00:00,18.521,,,,
476,03/30/20 13:00:00,18.996,,,,
477,03/30/20 14:00:00,19.282,,,,
478,03/30/20 15:00:00,19.472,,,,
479,03/30/20 16:00:00,19.567,,,,
480,03/30/20 17:00:00,19.662,,,,
481,03/30/20 18:00:00,19.662,,,,
482,03/30/20 19:00:00,19.472,,,,
483,03/30/20 20:00:00,19.187,,,,
484,03/30/20 21:00:00,18.901,,,,
485,03/30/20 22:00:00,18.521,,,,
486,03/30/20 23:00:00,18.045,,,,
487,03/31/20 00:00:00,17.665,,,,
488,03/31/20 01:00:00,17.284,,,,
489,03/31/20 02:00:00,16.999,,,,
490,03/31/20 03:00:00,16.713,,,,
491,03/31/20 04:00:00,16.332,,,,
492,03/31/20 05:00:00,16.046,,,,
493,03/31/20 06:00:00,15.855,,,,
494,03/31/20 07:00:00,15.569,,,,
495,03/31/20 08:00:00,15.473,,,,
496,03/31/20 09:00:00,16.237,,,,
497,03/31/20 10:00:00,17.284,,,,
498,03/31/20 11:00:00,18.045,,,,
499,03/31/20 12:00:00,18.711,,,,
500,03/31/20 13:00:00,19.092,,,,
501,03/31/20 14:00:00,19.377,,,,
502,03/31/20 15:00:00,19.472,,,,
503,03/31/20 16:00:00,19.567,,,,
504,03/31/20 17:00:00,19.662,,,,
505,03/31/20 18:00:00,19.662,,,,
506,03/31/20 19:00:00,19.472,,,,
507,03/31/20 20:00:00,19.187,,,,
508,03/31/20 21:00:00,18.806,,,,
509,03/31/20 22:00:00,18.426,,,,
510,03/31/20 23:00:00,18.045,,,,
511,04/01/20 00:00:00,17.665,,,,
512,04/01/20 01:00:00,17.284,,,,
513,04/01/20 02:00:00,16.903,,,,
514,04/01/20 03:00:00,16.618,,,,
515,04/01/20 04:00:00,16.237,,,,
516,04/01/20 05:00:00,15.951,,,,
517,04/01/20 06:00:00,15.569,,,,
518,04/01/20 07:00:00,15.282,,,,
519,04/01/20 08:00:00,15.282,,,,
520,04/01/20 09:00:00,16.141,,,,
521,04/01/20 10:00:00,17.189,,,,
522,04/01/20 11:00:00,18.045,,,,
523,04/01/20 12:00:00,18.521,,,,
524,04/01/20 13:00:00,18.901,,,,
525,04/01/20 14:00:00,19.187,,,,
526,04/01/20 15:00:00,19.377,,,,
527,04/01/20 16:00:00,19.472,,,,
528,04/01/20 17:00:00,19.567,,,,
529,04/01/20 18:00:00,19.662,,,,
530,04/01/20 19:00:00,19.472,,,,
531,04/01/20 20:00:00,19.187,,,,
532,04/01/20 21:00:00,18.806,,,,
533,04/01/20 22:00:00,18.426,,,,
534,04/01/20 23:00:00,18.045,,,,
535,04/02/20 00:00:00,17.570,,,,
536,04/02/20 01:00:00,17.189,,,,
537,04/02/20 02:00:00,16.808,,,,
538,04/02/20 03:00:00,16.427,,,,
539,04/02/20 04:00:00,16.046,,,,
540,04/02/20 05:00:00,15.664,,,,
541,04/02/20 06:00:00,15.378,,,,
542,04/02/20 07:00:00,15.091,,,,
543,04/02/20 08:00:00,15.187,,,,
544,04/02/20 09:00:00,15.951,,,,
545,04/02/20 10:00:00,17.094,,,,
546,04/02/20 11:00:00,17.950,,,,
547,04/02/20 12:00:00,18.521,,,,
548,04/02/20 13:00:00,18.996,,,,
549,04/02/20 14:00:00,19.282,,,,
550,04/02/20 15:00:00,19.472,,,,
551,04/02/20 16:00:00,19.567,,,,
552,04/02/20 17:00:00,19.662,,,,
553,04/02/20 18:00:00,19.662,,,,
554,04/02/20 19:00:00,19.567,,,,
555,04/02/20 20:00:00,19.282,,,,
556,04/02/20 21:00:00,18.901,,,,
557,04/02/20 22:00:00,18.521,,,,
558,04/02/20 23:00:00,18.140,,,,
559,04/03/20 00:00:00,17.760,,,,
560,04/03/20 01:00:00,17.379,,,,
561,04/03/20 02:00:00,16.999,,,,
562,04/03/20 03:00:00,16.713,,,,
563,04/03/20 04:00:00,16.332,,,,
564,04/03/20 05:00:00,16.046,,,,
565,04/03/20 06:00:00,15.664,,,,
566,04/03/20 07:00:00,15.378,,,,
567,04/03/20 08:00:00,15.378,,,,
568,04/03/20 09:00:00,16.141,,,,
569,04/03/20 10:00:00,17.284,,,,
570,04/03/20 11:00:00,18.045,,,,
571,04/03/20 12:00:00,18.616,,,,
572,04/03/20 13:00:00,18.996,,,,
573,04/03/20 14:00:00,19.282,,,,
574,04/03/20 15:00:00,19.377,,,,
575,04/03/20 16:00:00,19.567,,,,
576,04/03/20 17:00:00,19.567,,,,
577,04/03/20 18:00:00,19.662,,,,
578,04/03/20 19:00:00,19.472,,,,
579,04/03/20 20:00:00,19.187,,,,
580,04/03/20 21:00:00,18.901,,,,
581,04/03/20 22:00:00,18.521,,,,
582,04/03/20 23:00:00,18.140,,,,
583,04/04/20 00:00:00,17.855,,,,
584,04/04/20 01:00:00,17.475,,,,
585,04/04/20 02:00:00,17.094,,,,
586,04/04/20 03:00:00,16.808,,,,
587,04/04/20 04:00:00,16.427,,,,
588,04/04/20 05:00:00,16.141,,,,
589,04/04/20 06:00:00,15.760,,,,
590,04/04/20 07:00:00,15.473,,,,
591,04/04/20 08:00:00,15.091,,,,
592,04/04/20 09:00:00,14.804,,,,
593,04/04/20 10:00:00,14.900,,,,
594,04/04/20 11:00:00,14.996,,,,
595,04/04/20 12:00:00,14.996,,,,
596,04/04/20 13:00:00,15.091,,,,
597,04/04/20 14:00:00,15.282,,,,
598,04/04/20 15:00:00,15.378,,,,
599,04/04/20 16:00:00,15.378,,,,
600,04/04/20 17:00:00,15.473,,,,
601,04/04/20 18:00:00,15.473,,,,
602,04/04/20 19:00:00,15.378,,,,
603,04/04/20 20:00:00,15.378,,,,
604,04/04/20 21:00:00,15.282,,,,
605,04/04/20 22:00:00,15.187,,,,
606,04/04/20 23:00:00,14.996,,,,
607,04/05/20 00:00:00,14.900,,,,
608,04/05/20 01:00:00,14.709,,,,
609,04/05/20 02:00:00,14.613,,,,
610,04/05/20 03:00:00,14.421,,,,
611,04/05/20 04:00:00,14.325,,,,
612,04/05/20 05:00:00,14.134,,,,
613,04/05/20 06:00:00,13.942,,,,
614,04/05/20 07:00:00,13.942,,,,
615,04/05/20 08:00:00,14.421,,,,
616,04/05/20 09:00:00,14.709,,,,
617,04/05/20 10:00:00,14.996,,,,
618,04/05/20 11:00:00,15.187,,,,
619,04/05/20 12:00:00,15.378,,,,
620,04/05/20 13:00:00,15.473,,,,
621,04/05/20 14:00:00,15.569,,,,
622,04/05/20 15:00:00,15.664,,,,
623,04/05/20 16:00:00,15.760,,,,
624,04/05/20 17:00:00,15.855,,,,
