"Plot Title: "
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20685711, SEN S/N: 20685711)","Coupler Attached (LGR S/N: 20685711)","Host Connected (LGR S/N: 20685711)","Stopped (LGR S/N: 20685711)","End Of File (LGR S/N: 20685711)"
99,09/25/21 02:00:00,14.804,,,,
100,09/25/21 03:00:00,14.804,,,,
101,09/25/21 04:00:00,14.709,,,,
102,09/25/21 05:00:00,14.709,,,,
103,09/25/21 06:00:00,14.709,,,,
104,09/25/21 07:00:00,14.613,,,,
105,09/25/21 08:00:00,14.613,,,,
106,09/25/21 09:00:00,14.709,,,,
107,09/25/21 10:00:00,14.900,,,,
108,09/25/21 11:00:00,14.996,,,,
109,09/25/21 12:00:00,15.187,,,,
110,09/25/21 13:00:00,15.282,,,,
111,09/25/21 14:00:00,15.187,,,,
112,09/25/21 15:00:00,15.091,,,,
113,09/25/21 16:00:00,15.378,,,,
114,09/25/21 17:00:00,15.473,,,,
115,09/25/21 18:00:00,15.473,,,,
116,09/25/21 19:00:00,15.473,,,,
117,09/25/21 20:00:00,15.378,,,,
118,09/25/21 21:00:00,15.282,,,,
119,09/25/21 22:00:00,15.282,,,,
120,09/25/21 23:00:00,15.187,,,,
121,09/26/21 00:00:00,15.187,,,,
122,09/26/21 01:00:00,15.091,,,,
123,09/26/21 02:00:00,14.996,,,,
124,09/26/21 03:00:00,14.996,,,,
125,09/26/21 04:00:00,14.996,,,,
126,09/26/21 05:00:00,14.900,,,,
127,09/26/21 06:00:00,14.804,,,,
128,09/26/21 07:00:00,14.804,,,,
129,09/26/21 08:00:00,14.804,,,,
130,09/26/21 09:00:00,14.804,,,,
131,09/26/21 10:00:00,14.804,,,,
132,09/26/21 11:00:00,14.900,,,,
133,09/26/21 12:00:00,14.900,,,,
134,09/26/21 13:00:00,14.900,,,,
135,09/26/21 14:00:00,14.996,,,,
136,09/26/21 15:00:00,14.996,,,,
137,09/26/21 16:00:00,14.996,,,,
138,09/26/21 17:00:00,14.900,,,,
139,09/26/21 18:00:00,14.804,,,,
140,09/26/21 19:00:00,14.709,,,,
141,09/26/21 20:00:00,14.709,,,,
142,09/26/21 21:00:00,14.613,,,,
143,09/26/21 22:00:00,14.613,,,,
144,09/26/21 23:00:00,14.613,,,,
145,09/27/21 00:00:00,14.613,,,,
146,09/27/21 01:00:00,14.613,,,,
147,09/27/21 02:00:00,14.613,,,,
148,09/27/21 03:00:00,14.613,,,,
149,09/27/21 04:00:00,14.517,,,,
150,09/27/21 05:00:00,14.517,,,,
151,09/27/21 06:00:00,14.421,,,,
152,09/27/21 07:00:00,14.421,,,,
153,09/27/21 08:00:00,14.421,,,,
154,09/27/21 09:00:00,14.421,,,,
155,09/27/21 10:00:00,14.325,,,,
156,09/27/21 11:00:00,14.325,,,,
157,09/27/21 12:00:00,14.325,,,,
158,09/27/21 13:00:00,14.325,,,,
159,09/27/21 14:00:00,14.421,,,,
160,09/27/21 15:00:00,14.421,,,,
161,09/27/21 16:00:00,14.325,,,,
162,09/27/21 17:00:00,14.325,,,,
163,09/27/21 18:00:00,14.325,,,,
164,09/27/21 19:00:00,14.230,,,,
165,09/27/21 20:00:00,14.230,,,,
166,09/27/21 21:00:00,14.230,,,,
167,09/27/21 22:00:00,14.134,,,,
168,09/27/21 23:00:00,14.134,,,,
169,09/28/21 00:00:00,14.134,,,,
170,09/28/21 01:00:00,14.038,,,,
171,09/28/21 02:00:00,14.038,,,,
172,09/28/21 03:00:00,14.038,,,,
173,09/28/21 04:00:00,13.942,,,,
174,09/28/21 05:00:00,13.942,,,,
175,09/28/21 06:00:00,13.942,,,,
176,09/28/21 07:00:00,13.846,,,,
177,09/28/21 08:00:00,13.846,,,,
178,09/28/21 09:00:00,13.750,,,,
179,09/28/21 10:00:00,13.750,,,,
180,09/28/21 11:00:00,13.942,,,,
181,09/28/21 12:00:00,14.038,,,,
182,09/28/21 13:00:00,14.134,,,,
183,09/28/21 14:00:00,14.134,,,,
184,09/28/21 15:00:00,14.038,,,,
185,09/28/21 16:00:00,14.038,,,,
186,09/28/21 17:00:00,14.038,,,,
187,09/28/21 18:00:00,14.038,,,,
188,09/28/21 19:00:00,13.942,,,,
189,09/28/21 20:00:00,13.942,,,,
190,09/28/21 21:00:00,13.846,,,,
191,09/28/21 22:00:00,13.846,,,,
192,09/28/21 23:00:00,13.846,,,,
193,09/29/21 00:00:00,13.750,,,,
194,09/29/21 01:00:00,13.750,,,,
195,09/29/21 02:00:00,13.750,,,,
196,09/29/21 03:00:00,13.654,,,,
197,09/29/21 04:00:00,13.654,,,,
198,09/29/21 05:00:00,13.654,,,,
199,09/29/21 06:00:00,13.654,,,,
200,09/29/21 07:00:00,13.654,,,,
201,09/29/21 08:00:00,13.654,,,,
202,09/29/21 09:00:00,13.558,,,,
203,09/29/21 10:00:00,13.558,,,,
204,09/29/21 11:00:00,13.558,,,,
205,09/29/21 12:00:00,13.654,,,,
206,09/29/21 13:00:00,13.558,,,,
207,09/29/21 14:00:00,13.654,,,,
208,09/29/21 15:00:00,13.654,,,,
209,09/29/21 16:00:00,13.558,,,,
210,09/29/21 17:00:00,13.558,,,,
211,09/29/21 18:00:00,13.558,,,,
212,09/29/21 19:00:00,13.558,,,,
213,09/29/21 20:00:00,13.461,,,,
214,09/29/21 21:00:00,13.461,,,,
215,09/29/21 22:00:00,13.365,,,,
216,09/29/21 23:00:00,13.365,,,,
217,09/30/21 00:00:00,13.461,,,,
218,09/30/21 01:00:00,13.461,,,,
219,09/30/21 02:00:00,13.365,,,,
220,09/30/21 03:00:00,13.269,,,,
221,09/30/21 04:00:00,13.269,,,,
222,09/30/21 05:00:00,13.269,,,,
223,09/30/21 06:00:00,13.269,,,,
224,09/30/21 07:00:00,13.173,,,,
225,09/30/21 08:00:00,13.173,,,,
226,09/30/21 09:00:00,13.173,,,,
227,09/30/21 10:00:00,13.269,,,,
228,09/30/21 11:00:00,13.269,,,,
229,09/30/21 12:00:00,13.269,,,,
230,09/30/21 13:00:00,13.269,,,,
231,09/30/21 14:00:00,13.654,,,,
232,09/30/21 15:00:00,13.654,,,,
233,09/30/21 16:00:00,13.750,,,,
234,09/30/21 17:00:00,13.750,,,,
235,09/30/21 18:00:00,13.750,,,,
236,09/30/21 19:00:00,13.750,,,,
237,09/30/21 20:00:00,13.654,,,,
238,09/30/21 21:00:00,13.654,,,,
239,09/30/21 22:00:00,13.558,,,,
240,09/30/21 23:00:00,13.558,,,,
241,10/01/21 00:00:00,13.558,,,,
242,10/01/21 01:00:00,13.461,,,,
243,10/01/21 02:00:00,13.461,,,,
244,10/01/21 03:00:00,13.461,,,,
245,10/01/21 04:00:00,13.365,,,,
246,10/01/21 05:00:00,13.365,,,,
247,10/01/21 06:00:00,13.365,,,,
248,10/01/21 07:00:00,13.269,,,,
249,10/01/21 08:00:00,13.269,,,,
250,10/01/21 09:00:00,13.365,,,,
251,10/01/21 10:00:00,13.461,,,,
252,10/01/21 11:00:00,13.654,,,,
253,10/01/21 12:00:00,13.750,,,,
254,10/01/21 13:00:00,13.846,,,,
255,10/01/21 14:00:00,13.654,,,,
256,10/01/21 15:00:00,13.654,,,,
257,10/01/21 16:00:00,13.942,,,,
258,10/01/21 17:00:00,13.942,,,,
259,10/01/21 18:00:00,13.942,,,,
260,10/01/21 19:00:00,14.038,,,,
261,10/01/21 20:00:00,13.846,,,,
262,10/01/21 21:00:00,13.750,,,,
263,10/01/21 22:00:00,13.654,,,,
264,10/01/21 23:00:00,13.654,,,,
265,10/02/21 00:00:00,13.558,,,,
266,10/02/21 01:00:00,13.558,,,,
267,10/02/21 02:00:00,13.558,,,,
268,10/02/21 03:00:00,13.461,,,,
269,10/02/21 04:00:00,13.461,,,,
270,10/02/21 05:00:00,13.461,,,,
271,10/02/21 06:00:00,13.461,,,,
272,10/02/21 07:00:00,13.365,,,,
273,10/02/21 08:00:00,13.365,,,,
274,10/02/21 09:00:00,13.365,,,,
275,10/02/21 10:00:00,13.558,,,,
276,10/02/21 11:00:00,13.750,,,,
277,10/02/21 12:00:00,13.846,,,,
278,10/02/21 13:00:00,13.750,,,,
279,10/02/21 14:00:00,13.750,,,,
280,10/02/21 15:00:00,13.654,,,,
281,10/02/21 16:00:00,14.134,,,,
282,10/02/21 17:00:00,14.038,,,,
283,10/02/21 18:00:00,13.942,,,,
284,10/02/21 19:00:00,14.038,,,,
285,10/02/21 20:00:00,13.942,,,,
286,10/02/21 21:00:00,13.846,,,,
287,10/02/21 22:00:00,13.750,,,,
288,10/02/21 23:00:00,13.750,,,,
289,10/03/21 00:00:00,13.654,,,,
290,10/03/21 01:00:00,13.558,,,,
291,10/03/21 02:00:00,13.461,,,,
292,10/03/21 03:00:00,13.461,,,,
293,10/03/21 04:00:00,13.461,,,,
294,10/03/21 05:00:00,13.365,,,,
295,10/03/21 06:00:00,13.365,,,,
296,10/03/21 07:00:00,13.365,,,,
297,10/03/21 08:00:00,13.269,,,,
298,10/03/21 09:00:00,13.365,,,,
299,10/03/21 10:00:00,13.365,,,,
300,10/03/21 11:00:00,13.461,,,,
301,10/03/21 12:00:00,13.558,,,,
302,10/03/21 13:00:00,13.750,,,,
303,10/03/21 14:00:00,13.750,,,,
304,10/03/21 15:00:00,13.750,,,,
305,10/03/21 16:00:00,13.750,,,,
306,10/03/21 17:00:00,13.750,,,,
307,10/03/21 18:00:00,13.750,,,,
308,10/03/21 19:00:00,13.750,,,,
309,10/03/21 20:00:00,13.846,,,,
310,10/03/21 21:00:00,13.846,,,,
311,10/03/21 22:00:00,13.750,,,,
312,10/03/21 23:00:00,13.654,,,,
313,10/04/21 00:00:00,13.654,,,,
314,10/04/21 01:00:00,13.654,,,,
315,10/04/21 02:00:00,13.654,,,,
316,10/04/21 03:00:00,13.558,,,,
317,10/04/21 04:00:00,13.558,,,,
318,10/04/21 05:00:00,13.558,,,,
319,10/04/21 06:00:00,13.461,,,,
320,10/04/21 07:00:00,13.461,,,,
321,10/04/21 08:00:00,13.461,,,,
322,10/04/21 09:00:00,13.461,,,,
323,10/04/21 10:00:00,13.461,,,,
324,10/04/21 11:00:00,13.750,,,,
325,10/04/21 12:00:00,13.846,,,,
326,10/04/21 13:00:00,13.942,,,,
327,10/04/21 14:00:00,13.846,,,,
328,10/04/21 15:00:00,13.750,,,,
329,10/04/21 16:00:00,13.750,,,,
330,10/04/21 17:00:00,13.846,,,,
331,10/04/21 18:00:00,13.750,,,,
332,10/04/21 19:00:00,13.558,,,,
333,10/04/21 20:00:00,13.461,,,,
334,10/04/21 21:00:00,13.365,,,,
335,10/04/21 22:00:00,13.365,,,,
336,10/04/21 23:00:00,13.269,,,,
337,10/05/21 00:00:00,13.173,,,,
338,10/05/21 01:00:00,13.173,,,,
339,10/05/21 02:00:00,13.173,,,,
340,10/05/21 03:00:00,13.173,,,,
341,10/05/21 04:00:00,13.076,,,,
342,10/05/21 05:00:00,13.076,,,,
343,10/05/21 06:00:00,13.076,,,,
344,10/05/21 07:00:00,13.076,,,,
345,10/05/21 08:00:00,13.076,,,,
346,10/05/21 09:00:00,12.980,,,,
347,10/05/21 10:00:00,13.076,,,,
348,10/05/21 11:00:00,12.980,,,,
349,10/05/21 12:00:00,12.980,,,,
350,10/05/21 13:00:00,12.980,,,,
351,10/05/21 14:00:00,12.980,,,,
352,10/05/21 15:00:00,12.883,,,,
353,10/05/21 16:00:00,12.883,,,,
354,10/05/21 17:00:00,12.883,,,,
355,10/05/21 18:00:00,12.787,,,,
356,10/05/21 19:00:00,12.787,,,,
357,10/05/21 20:00:00,12.690,,,,
358,10/05/21 21:00:00,12.690,,,,
359,10/05/21 22:00:00,12.690,,,,
360,10/05/21 23:00:00,12.594,,,,
361,10/06/21 00:00:00,12.594,,,,
362,10/06/21 01:00:00,12.497,,,,
363,10/06/21 02:00:00,12.497,,,,
364,10/06/21 03:00:00,12.497,,,,
365,10/06/21 04:00:00,12.401,,,,
366,10/06/21 05:00:00,12.401,,,,
367,10/06/21 06:00:00,12.401,,,,
368,10/06/21 07:00:00,12.304,,,,
369,10/06/21 08:00:00,12.401,,,,
370,10/06/21 09:00:00,12.401,,,,
371,10/06/21 10:00:00,12.401,,,,
372,10/06/21 11:00:00,12.401,,,,
373,10/06/21 12:00:00,12.497,,,,
374,10/06/21 13:00:00,12.690,,,,
375,10/06/21 14:00:00,12.690,,,,
376,10/06/21 15:00:00,12.883,,,,
377,10/06/21 16:00:00,12.883,,,,
378,10/06/21 17:00:00,12.883,,,,
379,10/06/21 18:00:00,12.883,,,,
380,10/06/21 19:00:00,12.690,,,,
381,10/06/21 20:00:00,12.690,,,,
382,10/06/21 21:00:00,12.690,,,,
383,10/06/21 22:00:00,12.690,,,,
384,10/06/21 23:00:00,12.690,,,,
385,10/07/21 00:00:00,12.594,,,,
386,10/07/21 01:00:00,12.594,,,,
387,10/07/21 02:00:00,12.497,,,,
388,10/07/21 03:00:00,12.497,,,,
389,10/07/21 04:00:00,12.401,,,,
390,10/07/21 05:00:00,12.401,,,,
391,10/07/21 06:00:00,12.401,,,,
392,10/07/21 07:00:00,12.401,,,,
393,10/07/21 08:00:00,12.304,,,,
394,10/07/21 09:00:00,12.304,,,,
395,10/07/21 10:00:00,12.401,,,,
396,10/07/21 11:00:00,12.594,,,,
397,10/07/21 12:00:00,12.787,,,,
398,10/07/21 13:00:00,12.980,,,,
399,10/07/21 14:00:00,12.883,,,,
400,10/07/21 15:00:00,12.883,,,,
401,10/07/21 16:00:00,12.980,,,,
402,10/07/21 17:00:00,13.076,,,,
403,10/07/21 18:00:00,12.980,,,,
404,10/07/21 19:00:00,12.883,,,,
405,10/07/21 20:00:00,12.883,,,,
406,10/07/21 21:00:00,12.883,,,,
407,10/07/21 22:00:00,12.787,,,,
408,10/07/21 23:00:00,12.690,,,,
409,10/08/21 00:00:00,12.690,,,,
410,10/08/21 01:00:00,12.594,,,,
411,10/08/21 02:00:00,12.594,,,,
412,10/08/21 03:00:00,12.497,,,,
413,10/08/21 04:00:00,12.401,,,,
414,10/08/21 05:00:00,12.401,,,,
415,10/08/21 06:00:00,12.401,,,,
416,10/08/21 07:00:00,12.401,,,,
417,10/08/21 08:00:00,12.401,,,,
418,10/08/21 09:00:00,12.401,,,,
419,10/08/21 10:00:00,12.497,,,,
420,10/08/21 11:00:00,12.594,,,,
421,10/08/21 12:00:00,12.497,,,,
422,10/08/21 13:00:00,12.497,,,,
423,10/08/21 14:00:00,12.401,,,,
424,10/08/21 15:00:00,12.401,,,,
425,10/08/21 16:00:00,12.497,,,,
426,10/08/21 17:00:00,12.497,,,,
427,10/08/21 18:00:00,12.401,,,,
428,10/08/21 19:00:00,12.401,,,,
429,10/08/21 20:00:00,12.401,,,,
430,10/08/21 21:00:00,12.401,,,,
431,10/08/21 22:00:00,12.401,,,,
432,10/08/21 23:00:00,12.401,,,,
433,10/09/21 00:00:00,12.304,,,,
434,10/09/21 01:00:00,12.304,,,,
435,10/09/21 02:00:00,12.207,,,,
436,10/09/21 03:00:00,12.207,,,,
437,10/09/21 04:00:00,12.110,,,,
438,10/09/21 05:00:00,12.110,,,,
439,10/09/21 06:00:00,12.110,,,,
440,10/09/21 07:00:00,12.110,,,,
441,10/09/21 08:00:00,12.110,,,,
442,10/09/21 09:00:00,12.110,,,,
443,10/09/21 10:00:00,12.110,,,,
444,10/09/21 11:00:00,12.110,,,,
445,10/09/21 12:00:00,12.207,,,,
446,10/09/21 13:00:00,12.110,,,,
447,10/09/21 14:00:00,12.207,,,,
448,10/09/21 15:00:00,12.304,,,,
449,10/09/21 16:00:00,12.207,,,,
450,10/09/21 17:00:00,12.304,,,,
451,10/09/21 18:00:00,12.304,,,,
452,10/09/21 19:00:00,12.207,,,,
453,10/09/21 20:00:00,12.110,,,,
454,10/09/21 21:00:00,12.110,,,,
455,10/09/21 22:00:00,12.110,,,,
456,10/09/21 23:00:00,12.110,,,,
457,10/10/21 00:00:00,12.110,,,,
458,10/10/21 01:00:00,12.110,,,,
459,10/10/21 02:00:00,12.110,,,,
460,10/10/21 03:00:00,12.110,,,,
461,10/10/21 04:00:00,12.110,,,,
462,10/10/21 05:00:00,12.013,,,,
463,10/10/21 06:00:00,11.916,,,,
464,10/10/21 07:00:00,11.916,,,,
465,10/10/21 08:00:00,11.916,,,,
466,10/10/21 09:00:00,11.916,,,,
467,10/10/21 10:00:00,11.819,,,,
468,10/10/21 11:00:00,11.819,,,,
469,10/10/21 12:00:00,11.916,,,,
470,10/10/21 13:00:00,12.110,,,,
471,10/10/21 14:00:00,11.916,,,,
472,10/10/21 15:00:00,11.916,,,,
473,10/10/21 16:00:00,11.819,,,,
474,10/10/21 17:00:00,11.819,,,,
475,10/10/21 18:00:00,11.722,,,,
476,10/10/21 19:00:00,11.722,,,,
477,10/10/21 20:00:00,11.722,,,,
478,10/10/21 21:00:00,11.625,,,,
479,10/10/21 22:00:00,11.625,,,,
480,10/10/21 23:00:00,11.625,,,,
481,10/11/21 00:00:00,11.528,,,,
482,10/11/21 01:00:00,11.528,,,,
483,10/11/21 02:00:00,11.431,,,,
484,10/11/21 03:00:00,11.431,,,,
485,10/11/21 04:00:00,11.431,,,,
486,10/11/21 05:00:00,11.431,,,,
487,10/11/21 06:00:00,11.431,,,,
488,10/11/21 07:00:00,11.431,,,,
489,10/11/21 08:00:00,11.431,,,,
490,10/11/21 09:00:00,11.431,,,,
491,10/11/21 10:00:00,11.528,,,,
492,10/11/21 11:00:00,11.625,,,,
493,10/11/21 12:00:00,11.722,,,,
494,10/11/21 13:00:00,11.722,,,,
495,10/11/21 14:00:00,11.625,,,,
496,10/11/21 15:00:00,11.722,,,,
497,10/11/21 16:00:00,11.722,,,,
498,10/11/21 17:00:00,11.722,,,,
499,10/11/21 18:00:00,11.625,,,,
500,10/11/21 19:00:00,11.528,,,,
501,10/11/21 20:00:00,11.528,,,,
502,10/11/21 21:00:00,11.431,,,,
503,10/11/21 22:00:00,11.431,,,,
504,10/11/21 23:00:00,11.334,,,,
505,10/12/21 00:00:00,11.334,,,,
506,10/12/21 01:00:00,11.334,,,,
507,10/12/21 02:00:00,11.236,,,,
508,10/12/21 03:00:00,11.236,,,,
509,10/12/21 04:00:00,11.139,,,,
510,10/12/21 05:00:00,11.139,,,,
511,10/12/21 06:00:00,11.139,,,,
512,10/12/21 07:00:00,11.139,,,,
513,10/12/21 08:00:00,11.041,,,,
514,10/12/21 09:00:00,10.944,,,,
515,10/12/21 10:00:00,11.139,,,,
516,10/12/21 11:00:00,11.139,,,,
517,10/12/21 12:00:00,11.236,,,,
518,10/12/21 13:00:00,11.139,,,,
519,10/12/21 14:00:00,11.236,,,,
520,10/12/21 15:00:00,11.236,,,,
521,10/12/21 16:00:00,11.236,,,,
522,10/12/21 17:00:00,11.139,,,,
523,10/12/21 18:00:00,11.041,,,,
524,10/12/21 19:00:00,11.041,,,,
525,10/12/21 20:00:00,11.041,,,,
526,10/12/21 21:00:00,11.041,,,,
527,10/12/21 22:00:00,10.944,,,,
528,10/12/21 23:00:00,10.944,,,,
529,10/13/21 00:00:00,10.846,,,,
530,10/13/21 01:00:00,10.846,,,,
531,10/13/21 02:00:00,10.944,,,,
532,10/13/21 03:00:00,10.944,,,,
533,10/13/21 04:00:00,10.944,,,,
534,10/13/21 05:00:00,10.944,,,,
535,10/13/21 06:00:00,10.944,,,,
536,10/13/21 07:00:00,10.846,,,,
537,10/13/21 08:00:00,10.944,,,,
538,10/13/21 09:00:00,10.944,,,,
539,10/13/21 10:00:00,10.944,,,,
540,10/13/21 11:00:00,11.041,,,,
541,10/13/21 12:00:00,11.041,,,,
542,10/13/21 13:00:00,11.041,,,,
543,10/13/21 14:00:00,11.139,,,,
544,10/13/21 15:00:00,11.041,,,,
545,10/13/21 16:00:00,11.041,,,,
546,10/13/21 17:00:00,10.944,,,,
547,10/13/21 18:00:00,10.944,,,,
548,10/13/21 19:00:00,10.944,,,,
549,10/13/21 20:00:00,10.944,,,,
550,10/13/21 21:00:00,10.944,,,,
551,10/13/21 22:00:00,10.944,,,,
552,10/13/21 23:00:00,10.846,,,,
553,10/14/21 00:00:00,10.846,,,,
554,10/14/21 01:00:00,10.846,,,,
555,10/14/21 02:00:00,10.748,,,,
556,10/14/21 03:00:00,10.748,,,,
557,10/14/21 04:00:00,10.748,,,,
558,10/14/21 05:00:00,10.846,,,,
559,10/14/21 06:00:00,10.846,,,,
560,10/14/21 07:00:00,10.846,,,,
561,10/14/21 08:00:00,10.846,,,,
562,10/14/21 09:00:00,10.748,,,,
563,10/14/21 10:00:00,10.748,,,,
564,10/14/21 11:00:00,10.748,,,,
565,10/14/21 12:00:00,10.748,,,,
566,10/14/21 13:00:00,10.846,,,,
567,10/14/21 14:00:00,10.944,,,,
568,10/14/21 15:00:00,10.944,,,,
569,10/14/21 16:00:00,11.041,,,,
570,10/14/21 17:00:00,11.041,,,,
571,10/14/21 18:00:00,11.041,,,,
572,10/14/21 19:00:00,10.944,,,,
573,10/14/21 20:00:00,10.944,,,,
574,10/14/21 21:00:00,10.846,,,,
575,10/14/21 22:00:00,10.846,,,,
576,10/14/21 23:00:00,10.846,,,,
577,10/15/21 00:00:00,10.748,,,,
578,10/15/21 01:00:00,10.748,,,,
579,10/15/21 02:00:00,10.846,,,,
580,10/15/21 03:00:00,10.846,,,,
581,10/15/21 04:00:00,10.846,,,,
582,10/15/21 05:00:00,10.846,,,,
583,10/15/21 06:00:00,10.846,,,,
584,10/15/21 07:00:00,10.846,,,,
585,10/15/21 08:00:00,10.846,,,,
586,10/15/21 09:00:00,10.846,,,,
587,10/15/21 10:00:00,10.846,,,,
588,10/15/21 11:00:00,10.846,,,,
589,10/15/21 12:00:00,10.944,,,,
590,10/15/21 13:00:00,11.041,,,,
591,10/15/21 14:00:00,11.041,,,,
592,10/15/21 15:00:00,11.041,,,,
593,10/15/21 16:00:00,11.041,,,,
594,10/15/21 17:00:00,10.944,,,,
595,10/15/21 18:00:00,10.944,,,,
596,10/15/21 19:00:00,10.846,,,,
597,10/15/21 20:00:00,10.846,,,,
598,10/15/21 21:00:00,10.846,,,,
599,10/15/21 22:00:00,10.748,,,,
600,10/15/21 23:00:00,10.748,,,,
601,10/16/21 00:00:00,10.748,,,,
602,10/16/21 01:00:00,10.748,,,,
603,10/16/21 02:00:00,10.748,,,,
604,10/16/21 03:00:00,10.748,,,,
605,10/16/21 04:00:00,10.748,,,,
606,10/16/21 05:00:00,10.651,,,,
607,10/16/21 06:00:00,10.651,,,,
608,10/16/21 07:00:00,10.553,,,,
609,10/16/21 08:00:00,10.553,,,,
610,10/16/21 09:00:00,10.651,,,,
611,10/16/21 10:00:00,10.748,,,,
612,10/16/21 11:00:00,10.748,,,,
613,10/16/21 12:00:00,10.944,,,,
614,10/16/21 13:00:00,10.944,,,,
615,10/16/21 14:00:00,10.846,,,,
616,10/16/21 15:00:00,10.846,,,,
617,10/16/21 16:00:00,10.846,,,,
618,10/16/21 17:00:00,10.748,,,,
619,10/16/21 18:00:00,10.748,,,,
620,10/16/21 19:00:00,10.748,,,,
621,10/16/21 20:00:00,10.748,,,,
622,10/16/21 21:00:00,10.748,,,,
623,10/16/21 22:00:00,10.748,,,,
624,10/16/21 23:00:00,10.748,,,,
