"Plot Title: RDRCRK"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10943620, SEN S/N: 10943620, LBL: Temp)","RH, % (LGR S/N: 10943620, SEN S/N: 10943620, LBL: RH)","Coupler Detached (LGR S/N: 10943620)","Coupler Attached (LGR S/N: 10943620)","Host Connected (LGR S/N: 10943620)","Stopped (LGR S/N: 10943620)","End Of File (LGR S/N: 10943620)"
81,07/09/22 04:00:00,6.712,97.688,,,,,
82,07/09/22 04:30:00,6.990,98.795,,,,,
83,07/09/22 05:00:00,7.268,97.792,,,,,
84,07/09/22 05:30:00,7.870,94.524,,,,,
85,07/09/22 06:00:00,7.293,96.241,,,,,
86,07/09/22 06:30:00,7.393,97.926,,,,,
87,07/09/22 07:00:00,8.220,98.894,,,,,
88,07/09/22 07:30:00,8.717,98.935,,,,,
89,07/09/22 08:00:00,9.336,99.133,,,,,
90,07/09/22 08:30:00,11.224,97.059,,,,,
91,07/09/22 09:00:00,13.040,86.662,,,,,
92,07/09/22 09:30:00,13.930,78.323,,,,,
93,07/09/22 10:00:00,15.055,72.564,,,,,
94,07/09/22 10:30:00,14.768,74.833,,,,,
95,07/09/22 11:00:00,15.008,76.513,,,,,
96,07/09/22 11:30:00,16.368,71.214,,,,,
97,07/09/22 12:00:00,17.130,65.615,,,,,
98,07/09/22 12:30:00,17.938,62.638,,,,,
99,07/09/22 13:00:00,17.701,61.641,,,,,
100,07/09/22 13:30:00,18.509,64.225,,,,,
101,07/09/22 14:00:00,17.701,65.302,,,,,
102,07/09/22 14:30:00,17.011,66.682,,,,,
103,07/09/22 15:00:00,16.463,68.017,,,,,
104,07/09/22 15:30:00,16.987,66.825,,,,,
105,07/09/22 16:00:00,17.486,62.144,,,,,
106,07/09/22 16:30:00,17.558,59.664,,,,,
107,07/09/22 17:00:00,17.177,62.958,,,,,
108,07/09/22 17:30:00,17.011,63.583,,,,,
109,07/09/22 18:00:00,16.725,65.426,,,,,
110,07/09/22 18:30:00,16.368,65.511,,,,,
111,07/09/22 19:00:00,15.079,71.226,,,,,
112,07/09/22 19:30:00,14.433,75.384,,,,,
113,07/09/22 20:00:00,13.714,77.834,,,,,
114,07/09/22 20:30:00,12.920,82.872,,,,,
115,07/09/22 21:00:00,12.219,88.716,,,,,
116,07/09/22 21:30:00,11.856,91.111,,,,,
117,07/09/22 22:00:00,11.321,92.784,,,,,
118,07/09/22 22:30:00,11.175,94.742,,,,,
119,07/09/22 23:00:00,10.834,95.211,,,,,
120,07/09/22 23:30:00,10.369,95.467,,,,,
121,07/10/22 00:00:00,9.952,95.482,,,,,
122,07/10/22 00:30:00,9.534,95.219,,,,,
123,07/10/22 01:00:00,9.262,95.775,,,,,
124,07/10/22 01:30:00,8.941,95.814,,,,,
125,07/10/22 02:00:00,8.220,94.918,,,,,
126,07/10/22 02:30:00,8.045,97.365,,,,,
127,07/10/22 03:00:00,7.995,97.796,,,,,
128,07/10/22 03:30:00,7.770,97.833,,,,,
129,07/10/22 04:00:00,7.318,97.634,,,,,
130,07/10/22 04:30:00,7.368,98.263,,,,,
131,07/10/22 05:00:00,7.519,98.502,,,,,
132,07/10/22 05:30:00,7.419,98.572,,,,,
133,07/10/22 06:00:00,7.343,98.747,,,,,
134,07/10/22 06:30:00,7.419,98.915,,,,,
135,07/10/22 07:00:00,7.444,98.971,,,,,
136,07/10/22 07:30:00,7.720,99.196,,,,,
137,07/10/22 08:00:00,8.220,99.336,,,,,
138,07/10/22 08:30:00,8.693,99.445,,,,,
139,07/10/22 09:00:00,9.632,99.586,,,,,
140,07/10/22 09:30:00,10.394,99.453,,,,,
141,07/10/22 10:00:00,11.759,80.220,,,,,
142,07/10/22 10:30:00,13.112,65.086,,,,,
143,07/10/22 11:00:00,14.577,64.963,,,,,
144,07/10/22 11:30:00,15.533,68.776,,,,,
145,07/10/22 12:00:00,16.368,63.859,,,,,
146,07/10/22 12:30:00,17.058,64.865,,,,,
147,07/10/22 13:00:00,17.534,63.464,,,,,
148,07/10/22 13:30:00,18.033,63.042,,,,,
149,07/10/22 14:00:00,18.509,61.053,,,,,
150,07/10/22 14:30:00,18.937,60.640,,,,,
151,07/10/22 15:00:00,18.985,58.648,,,,,
152,07/10/22 15:30:00,18.794,60.707,,,,,
153,07/10/22 16:00:00,18.818,62.425,,,,,
154,07/10/22 16:30:00,18.866,61.863,,,,,
155,07/10/22 17:00:00,18.794,62.361,,,,,
156,07/10/22 17:30:00,18.652,62.128,,,,,
157,07/10/22 18:00:00,18.390,64.621,,,,,
158,07/10/22 18:30:00,17.867,68.038,,,,,
159,07/10/22 19:00:00,17.225,69.902,,,,,
160,07/10/22 19:30:00,16.630,72.414,,,,,
161,07/10/22 20:00:00,15.796,75.690,,,,,
162,07/10/22 20:30:00,14.601,79.547,,,,,
163,07/10/22 21:00:00,13.185,85.091,,,,,
164,07/10/22 21:30:00,12.001,89.241,,,,,
165,07/10/22 22:00:00,11.078,91.173,,,,,
166,07/10/22 22:30:00,10.296,92.571,,,,,
167,07/10/22 23:00:00,10.051,93.428,,,,,
168,07/10/22 23:30:00,9.756,95.328,,,,,
169,07/11/22 00:00:00,9.361,95.274,,,,,
170,07/11/22 00:30:00,9.312,94.832,,,,,
171,07/11/22 01:00:00,9.213,88.398,,,,,
172,07/11/22 01:30:00,8.866,86.353,,,,,
173,07/11/22 02:00:00,9.928,84.305,,,,,
174,07/11/22 02:30:00,9.952,83.805,,,,,
175,07/11/22 03:00:00,11.224,72.547,,,,,
176,07/11/22 03:30:00,12.098,73.873,,,,,
177,07/11/22 04:00:00,12.389,70.226,,,,,
178,07/11/22 04:30:00,12.461,69.869,,,,,
179,07/11/22 05:00:00,13.064,67.051,,,,,
180,07/11/22 05:30:00,13.064,64.552,,,,,
181,07/11/22 06:00:00,13.594,64.645,,,,,
182,07/11/22 06:30:00,13.882,66.851,,,,,
183,07/11/22 07:00:00,12.944,73.705,,,,,
184,07/11/22 07:30:00,14.002,72.954,,,,,
185,07/11/22 08:00:00,14.194,80.700,,,,,
186,07/11/22 08:30:00,16.534,65.099,,,,,
187,07/11/22 09:00:00,18.509,57.082,,,,,
188,07/11/22 09:30:00,19.793,54.014,,,,,
189,07/11/22 10:00:00,20.674,55.842,,,,,
190,07/11/22 10:30:00,21.700,56.704,,,,,
191,07/11/22 11:00:00,22.489,45.964,,,,,
192,07/11/22 11:30:00,23.376,48.693,,,,,
193,07/11/22 12:00:00,24.291,46.827,,,,,
194,07/11/22 12:30:00,25.113,41.838,,,,,
195,07/11/22 13:00:00,26.061,42.990,,,,,
196,07/11/22 13:30:00,26.475,38.993,,,,,
197,07/11/22 14:00:00,26.671,52.629,,,,,
198,07/11/22 14:30:00,27.604,39.806,,,,,
199,07/11/22 15:00:00,27.924,38.978,,,,,
200,07/11/22 15:30:00,27.677,41.366,,,,,
201,07/11/22 16:00:00,27.358,43.105,,,,,
202,07/11/22 16:30:00,26.965,44.757,,,,,
203,07/11/22 17:00:00,26.524,47.812,,,,,
204,07/11/22 17:30:00,26.158,50.682,,,,,
205,07/11/22 18:00:00,24.871,54.743,,,,,
206,07/11/22 18:30:00,23.857,55.191,,,,,
207,07/11/22 19:00:00,22.705,58.736,,,,,
208,07/11/22 19:30:00,21.509,67.841,,,,,
209,07/11/22 20:00:00,20.650,71.420,,,,,
210,07/11/22 20:30:00,19.508,74.069,,,,,
211,07/11/22 21:00:00,18.414,76.452,,,,,
212,07/11/22 21:30:00,17.368,81.174,,,,,
213,07/11/22 22:00:00,16.249,83.160,,,,,
214,07/11/22 22:30:00,15.676,83.523,,,,,
215,07/11/22 23:00:00,16.082,80.061,,,,,
216,07/11/22 23:30:00,16.654,75.950,,,,,
217,07/12/22 00:00:00,16.630,69.356,,,,,
218,07/12/22 00:30:00,16.963,64.582,,,,,
219,07/12/22 01:00:00,16.368,71.272,,,,,
220,07/12/22 01:30:00,15.986,63.172,,,,,
221,07/12/22 02:00:00,15.652,68.102,,,,,
222,07/12/22 02:30:00,15.461,67.718,,,,,
223,07/12/22 03:00:00,15.079,67.183,,,,,
224,07/12/22 03:30:00,14.170,73.384,,,,,
225,07/12/22 04:00:00,14.002,62.306,,,,,
226,07/12/22 04:30:00,14.194,61.065,,,,,
227,07/12/22 05:00:00,13.762,69.484,,,,,
228,07/12/22 05:30:00,13.449,63.595,,,,,
229,07/12/22 06:00:00,13.425,71.791,,,,,
230,07/12/22 06:30:00,12.147,77.447,,,,,
231,07/12/22 07:00:00,11.662,84.361,,,,,
232,07/12/22 07:30:00,11.492,88.223,,,,,
233,07/12/22 08:00:00,11.856,92.973,,,,,
234,07/12/22 08:30:00,13.738,97.411,,,,,
235,07/12/22 09:00:00,15.461,91.967,,,,,
236,07/12/22 09:30:00,17.130,82.615,,,,,
237,07/12/22 10:00:00,18.461,75.750,,,,,
238,07/12/22 10:30:00,19.770,66.701,,,,,
239,07/12/22 11:00:00,21.437,61.983,,,,,
240,07/12/22 11:30:00,22.417,58.323,,,,,
241,07/12/22 12:00:00,23.424,51.236,,,,,
242,07/12/22 12:30:00,24.074,50.120,,,,,
243,07/12/22 13:00:00,25.065,52.123,,,,,
244,07/12/22 13:30:00,25.550,51.428,,,,,
245,07/12/22 14:00:00,25.623,50.101,,,,,
246,07/12/22 14:30:00,25.598,47.536,,,,,
247,07/12/22 15:00:00,25.525,46.657,,,,,
248,07/12/22 15:30:00,25.113,46.864,,,,,
249,07/12/22 16:00:00,24.944,45.651,,,,,
250,07/12/22 16:30:00,24.581,48.337,,,,,
251,07/12/22 17:00:00,23.978,48.962,,,,,
252,07/12/22 17:30:00,23.232,52.030,,,,,
253,07/12/22 18:00:00,22.657,54.550,,,,,
254,07/12/22 18:30:00,21.915,57.538,,,,,
255,07/12/22 19:00:00,20.841,61.219,,,,,
256,07/12/22 19:30:00,19.912,64.076,,,,,
257,07/12/22 20:00:00,18.747,68.990,,,,,
258,07/12/22 20:30:00,17.082,75.528,,,,,
259,07/12/22 21:00:00,15.748,80.377,,,,,
260,07/12/22 21:30:00,14.505,83.367,,,,,
261,07/12/22 22:00:00,13.425,85.711,,,,,
262,07/12/22 22:30:00,12.461,86.631,,,,,
263,07/12/22 23:00:00,11.686,90.026,,,,,
264,07/12/22 23:30:00,11.443,91.577,,,,,
265,07/13/22 00:00:00,11.005,92.831,,,,,
266,07/13/22 00:30:00,10.320,93.651,,,,,
267,07/13/22 01:00:00,10.001,93.237,,,,,
268,07/13/22 01:30:00,8.742,84.268,,,,,
269,07/13/22 02:00:00,8.270,81.390,,,,,
270,07/13/22 02:30:00,8.120,90.963,,,,,
271,07/13/22 03:00:00,8.344,95.779,,,,,
272,07/13/22 03:30:00,8.916,95.506,,,,,
273,07/13/22 04:00:00,8.319,96.296,,,,,
274,07/13/22 04:30:00,7.970,96.749,,,,,
275,07/13/22 05:00:00,7.619,96.554,,,,,
276,07/13/22 05:30:00,7.695,96.674,,,,,
277,07/13/22 06:00:00,7.745,96.489,,,,,
278,07/13/22 06:30:00,7.594,96.770,,,,,
279,07/13/22 07:00:00,7.820,95.512,,,,,
280,07/13/22 07:30:00,8.319,97.341,,,,,
281,07/13/22 08:00:00,8.170,95.707,,,,,
282,07/13/22 08:30:00,8.593,88.557,,,,,
283,07/13/22 09:00:00,9.952,75.938,,,,,
284,07/13/22 09:30:00,11.443,68.135,,,,,
285,07/13/22 10:00:00,13.040,62.674,,,,,
286,07/13/22 10:30:00,14.505,53.804,,,,,
287,07/13/22 11:00:00,15.605,53.627,,,,,
288,07/13/22 11:30:00,15.796,60.462,,,,,
289,07/13/22 12:00:00,16.773,60.111,,,,,
290,07/13/22 12:30:00,16.868,58.409,,,,,
291,07/13/22 13:00:00,18.033,56.766,,,,,
292,07/13/22 13:30:00,18.699,57.386,,,,,
293,07/13/22 14:00:00,19.175,51.660,,,,,
294,07/13/22 14:30:00,19.603,49.529,,,,,
295,07/13/22 15:00:00,19.532,54.131,,,,,
296,07/13/22 15:30:00,19.484,54.279,,,,,
297,07/13/22 16:00:00,19.436,55.690,,,,,
298,07/13/22 16:30:00,19.151,57.088,,,,,
299,07/13/22 17:00:00,18.866,60.205,,,,,
300,07/13/22 17:30:00,18.319,62.252,,,,,
301,07/13/22 18:00:00,17.938,63.860,,,,,
302,07/13/22 18:30:00,17.320,67.148,,,,,
303,07/13/22 19:00:00,16.796,67.640,,,,,
304,07/13/22 19:30:00,16.058,70.435,,,,,
305,07/13/22 20:00:00,15.247,73.314,,,,,
306,07/13/22 20:30:00,13.978,76.273,,,,,
307,07/13/22 21:00:00,12.920,80.064,,,,,
308,07/13/22 21:30:00,11.904,82.046,,,,,
309,07/13/22 22:00:00,10.736,83.986,,,,,
310,07/13/22 22:30:00,9.632,85.350,,,,,
311,07/13/22 23:00:00,8.792,89.487,,,,,
312,07/13/22 23:30:00,8.543,93.896,,,,,
313,07/14/22 00:00:00,8.120,94.087,,,,,
314,07/14/22 00:30:00,7.469,93.007,,,,,
315,07/14/22 01:00:00,6.914,93.919,,,,,
316,07/14/22 01:30:00,6.357,94.421,,,,,
317,07/14/22 02:00:00,6.153,95.461,,,,,
318,07/14/22 02:30:00,6.051,96.619,,,,,
319,07/14/22 03:00:00,6.636,97.961,,,,,
320,07/14/22 03:30:00,6.051,97.308,,,,,
321,07/14/22 04:00:00,5.847,97.448,,,,,
322,07/14/22 04:30:00,5.693,97.650,,,,,
323,07/14/22 05:00:00,5.591,97.621,,,,,
324,07/14/22 05:30:00,5.642,98.270,,,,,
325,07/14/22 06:00:00,6.204,97.890,,,,,
326,07/14/22 06:30:00,5.591,98.110,,,,,
327,07/14/22 07:00:00,5.642,98.465,,,,,
328,07/14/22 07:30:00,5.898,98.732,,,,,
329,07/14/22 08:00:00,6.535,99.155,,,,,
330,07/14/22 08:30:00,8.543,99.428,,,,,
331,07/14/22 09:00:00,10.320,99.259,,,,,
332,07/14/22 09:30:00,11.516,99.319,,,,,
333,07/14/22 10:00:00,12.968,97.912,,,,,
334,07/14/22 10:30:00,14.673,78.398,,,,,
335,07/14/22 11:00:00,16.320,66.471,,,,,
336,07/14/22 11:30:00,17.796,54.066,,,,,
337,07/14/22 12:00:00,19.008,55.626,,,,,
338,07/14/22 12:30:00,20.317,48.236,,,,,
339,07/14/22 13:00:00,20.984,46.926,,,,,
340,07/14/22 13:30:00,21.604,50.235,,,,,
341,07/14/22 14:00:00,22.082,50.362,,,,,
342,07/14/22 14:30:00,22.537,54.252,,,,,
343,07/14/22 15:00:00,22.513,51.994,,,,,
344,07/14/22 15:30:00,22.561,54.162,,,,,
345,07/14/22 16:00:00,22.369,54.913,,,,,
346,07/14/22 16:30:00,22.011,57.121,,,,,
347,07/14/22 17:00:00,21.700,55.002,,,,,
348,07/14/22 17:30:00,21.294,55.717,,,,,
349,07/14/22 18:00:00,20.841,55.311,,,,,
350,07/14/22 18:30:00,20.246,57.132,,,,,
351,07/14/22 19:00:00,19.413,58.319,,,,,
352,07/14/22 19:30:00,18.509,58.725,,,,,
353,07/14/22 20:00:00,17.415,61.175,,,,,
354,07/14/22 20:30:00,15.796,69.404,,,,,
355,07/14/22 21:00:00,13.834,75.066,,,,,
356,07/14/22 21:30:00,12.606,77.378,,,,,
357,07/14/22 22:00:00,11.759,79.674,,,,,
358,07/14/22 22:30:00,10.907,84.453,,,,,
359,07/14/22 23:00:00,10.100,87.123,,,,,
360,07/14/22 23:30:00,9.361,90.636,,,,,
361,07/15/22 00:00:00,8.891,93.684,,,,,
362,07/15/22 00:30:00,8.841,94.682,,,,,
363,07/15/22 01:00:00,8.394,94.864,,,,,
364,07/15/22 01:30:00,8.618,96.228,,,,,
365,07/15/22 02:00:00,8.095,96.136,,,,,
366,07/15/22 02:30:00,8.095,97.106,,,,,
367,07/15/22 03:00:00,7.970,97.196,,,,,
368,07/15/22 03:30:00,7.720,97.102,,,,,
369,07/15/22 04:00:00,7.720,97.350,,,,,
370,07/15/22 04:30:00,8.668,98.230,,,,,
371,07/15/22 05:00:00,9.583,93.332,,,,,
372,07/15/22 05:30:00,9.805,93.491,,,,,
373,07/15/22 06:00:00,9.977,93.358,,,,,
374,07/15/22 06:30:00,9.928,94.616,,,,,
375,07/15/22 07:00:00,10.001,96.953,,,,,
376,07/15/22 07:30:00,9.977,96.796,,,,,
377,07/15/22 08:00:00,10.001,96.251,,,,,
378,07/15/22 08:30:00,11.929,97.427,,,,,
379,07/15/22 09:00:00,13.137,90.125,,,,,
380,07/15/22 09:30:00,14.625,86.234,,,,,
381,07/15/22 10:00:00,15.819,79.838,,,,,
382,07/15/22 10:30:00,16.558,80.636,,,,,
383,07/15/22 11:00:00,17.034,60.633,,,,,
384,07/15/22 11:30:00,17.510,58.569,,,,,
385,07/15/22 12:00:00,18.485,47.812,,,,,
386,07/15/22 12:30:00,19.365,52.371,,,,,
387,07/15/22 13:00:00,20.365,44.043,,,,,
388,07/15/22 13:30:00,20.913,48.945,,,,,
389,07/15/22 14:00:00,21.461,47.368,,,,,
390,07/15/22 14:30:00,21.700,45.035,,,,,
391,07/15/22 15:00:00,21.557,44.890,,,,,
392,07/15/22 15:30:00,21.413,41.977,,,,,
393,07/15/22 16:00:00,21.246,42.668,,,,,
394,07/15/22 16:30:00,21.175,44.524,,,,,
395,07/15/22 17:00:00,20.936,43.597,,,,,
396,07/15/22 17:30:00,20.555,45.504,,,,,
397,07/15/22 18:00:00,20.103,49.972,,,,,
398,07/15/22 18:30:00,19.199,52.441,,,,,
399,07/15/22 19:00:00,18.604,55.075,,,,,
400,07/15/22 19:30:00,17.986,57.703,,,,,
401,07/15/22 20:00:00,17.153,61.671,,,,,
402,07/15/22 20:30:00,15.724,68.173,,,,,
403,07/15/22 21:00:00,14.266,75.659,,,,,
404,07/15/22 21:30:00,12.944,82.552,,,,,
405,07/15/22 22:00:00,12.098,88.660,,,,,
406,07/15/22 22:30:00,11.370,91.662,,,,,
407,07/15/22 23:00:00,10.785,92.903,,,,,
408,07/15/22 23:30:00,10.320,94.618,,,,,
409,07/16/22 00:00:00,10.026,95.855,,,,,
410,07/16/22 00:30:00,10.394,96.985,,,,,
411,07/16/22 01:00:00,10.418,94.085,,,,,
412,07/16/22 01:30:00,9.854,93.809,,,,,
413,07/16/22 02:00:00,9.410,95.387,,,,,
414,07/16/22 02:30:00,9.509,97.668,,,,,
415,07/16/22 03:00:00,10.100,98.403,,,,,
416,07/16/22 03:30:00,9.903,98.200,,,,,
417,07/16/22 04:00:00,9.262,97.749,,,,,
418,07/16/22 04:30:00,8.965,98.288,,,,,
419,07/16/22 05:00:00,9.534,98.916,,,,,
420,07/16/22 05:30:00,9.829,98.701,,,,,
421,07/16/22 06:00:00,9.706,98.369,,,,,
422,07/16/22 06:30:00,10.075,98.918,,,,,
423,07/16/22 07:00:00,10.541,99.197,,,,,
424,07/16/22 07:30:00,10.834,99.229,,,,,
425,07/16/22 08:00:00,11.297,99.358,,,,,
426,07/16/22 08:30:00,11.856,99.389,,,,,
427,07/16/22 09:00:00,12.074,99.324,,,,,
428,07/16/22 09:30:00,12.509,99.295,,,,,
429,07/16/22 10:00:00,13.016,96.708,,,,,
430,07/16/22 10:30:00,13.738,91.324,,,,,
431,07/16/22 11:00:00,14.697,86.627,,,,,
432,07/16/22 11:30:00,15.891,82.504,,,,,
433,07/16/22 12:00:00,16.939,78.095,,,,,
434,07/16/22 12:30:00,17.439,76.026,,,,,
435,07/16/22 13:00:00,18.010,74.804,,,,,
436,07/16/22 13:30:00,18.461,72.222,,,,,
437,07/16/22 14:00:00,18.652,71.622,,,,,
438,07/16/22 14:30:00,19.032,71.085,,,,,
439,07/16/22 15:00:00,18.604,71.004,,,,,
440,07/16/22 15:30:00,18.366,70.407,,,,,
441,07/16/22 16:00:00,17.629,72.694,,,,,
442,07/16/22 16:30:00,17.320,72.921,,,,,
443,07/16/22 17:00:00,16.749,73.096,,,,,
444,07/16/22 17:30:00,16.153,73.664,,,,,
445,07/16/22 18:00:00,15.127,75.610,,,,,
446,07/16/22 18:30:00,14.290,77.510,,,,,
447,07/16/22 19:00:00,13.642,80.112,,,,,
448,07/16/22 19:30:00,13.161,81.512,,,,,
449,07/16/22 20:00:00,12.582,83.821,,,,,
450,07/16/22 20:30:00,12.001,87.370,,,,,
451,07/16/22 21:00:00,11.370,90.156,,,,,
452,07/16/22 21:30:00,10.932,92.118,,,,,
453,07/16/22 22:00:00,10.614,93.652,,,,,
454,07/16/22 22:30:00,10.345,94.726,,,,,
455,07/16/22 23:00:00,10.149,95.484,,,,,
456,07/16/22 23:30:00,9.854,95.758,,,,,
457,07/17/22 00:00:00,9.534,95.924,,,,,
458,07/17/22 00:30:00,9.312,96.115,,,,,
459,07/17/22 01:00:00,9.064,96.223,,,,,
460,07/17/22 01:30:00,8.841,97.087,,,,,
461,07/17/22 02:00:00,8.568,97.757,,,,,
462,07/17/22 02:30:00,8.295,97.978,,,,,
463,07/17/22 03:00:00,8.020,98.001,,,,,
464,07/17/22 03:30:00,7.720,97.967,,,,,
465,07/17/22 04:00:00,7.594,98.031,,,,,
466,07/17/22 04:30:00,7.544,98.017,,,,,
467,07/17/22 05:00:00,7.318,97.412,,,,,
468,07/17/22 05:30:00,6.965,96.722,,,,,
469,07/17/22 06:00:00,6.914,96.955,,,,,
470,07/17/22 06:30:00,7.015,96.340,,,,,
471,07/17/22 07:00:00,7.268,96.805,,,,,
472,07/17/22 07:30:00,7.720,93.427,,,,,
473,07/17/22 08:00:00,8.120,90.425,,,,,
474,07/17/22 08:30:00,8.344,88.262,,,,,
475,07/17/22 09:00:00,8.767,85.752,,,,,
476,07/17/22 09:30:00,8.916,81.697,,,,,
477,07/17/22 10:00:00,9.361,80.640,,,,,
478,07/17/22 10:30:00,10.149,76.750,,,,,
479,07/17/22 11:00:00,10.320,76.566,,,,,
480,07/17/22 11:30:00,11.710,71.260,,,,,
481,07/17/22 12:00:00,12.195,66.720,,,,,
482,07/17/22 12:30:00,13.594,66.131,,,,,
483,07/17/22 13:00:00,14.218,63.785,,,,,
484,07/17/22 13:30:00,13.497,65.794,,,,,
485,07/17/22 14:00:00,11.759,70.816,,,,,
486,07/17/22 14:30:00,11.492,73.302,,,,,
487,07/17/22 15:00:00,11.540,73.115,,,,,
488,07/17/22 15:30:00,12.485,66.020,,,,,
489,07/17/22 16:00:00,12.122,69.377,,,,,
490,07/17/22 16:30:00,12.316,68.354,,,,,
491,07/17/22 17:00:00,11.710,71.797,,,,,
492,07/17/22 17:30:00,11.273,75.602,,,,,
493,07/17/22 18:00:00,11.953,72.381,,,,,
494,07/17/22 18:30:00,12.001,73.404,,,,,
495,07/17/22 19:00:00,11.078,76.670,,,,,
496,07/17/22 19:30:00,10.810,76.061,,,,,
497,07/17/22 20:00:00,9.682,81.439,,,,,
498,07/17/22 20:30:00,9.336,85.940,,,,,
499,07/17/22 21:00:00,9.040,87.416,,,,,
500,07/17/22 21:30:00,8.916,90.781,,,,,
501,07/17/22 22:00:00,8.668,92.100,,,,,
502,07/17/22 22:30:00,8.419,93.155,,,,,
503,07/17/22 23:00:00,8.195,94.107,,,,,
