"Plot Title: "
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20685713, SEN S/N: 20685713)","End Of File (LGR S/N: 20685713)"
219,03/19/20 20:00:00,19.187,
220,03/19/20 21:00:00,18.996,
221,03/19/20 22:00:00,18.806,
222,03/19/20 23:00:00,18.521,
223,03/20/20 00:00:00,18.236,
224,03/20/20 01:00:00,17.855,
225,03/20/20 02:00:00,17.570,
226,03/20/20 03:00:00,17.189,
227,03/20/20 04:00:00,16.903,
228,03/20/20 05:00:00,16.523,
229,03/20/20 06:00:00,16.141,
230,03/20/20 07:00:00,15.760,
231,03/20/20 08:00:00,15.664,
232,03/20/20 09:00:00,16.999,
233,03/20/20 10:00:00,18.140,
234,03/20/20 11:00:00,18.616,
235,03/20/20 12:00:00,17.760,
236,03/20/20 13:00:00,17.760,
237,03/20/20 14:00:00,18.140,
238,03/20/20 15:00:00,18.426,
239,03/20/20 16:00:00,18.616,
240,03/20/20 17:00:00,19.377,
241,03/20/20 18:00:00,19.758,
242,03/20/20 19:00:00,19.758,
243,03/20/20 20:00:00,19.662,
244,03/20/20 21:00:00,19.472,
245,03/20/20 22:00:00,19.187,
246,03/20/20 23:00:00,18.901,
247,03/21/20 00:00:00,18.521,
248,03/21/20 01:00:00,18.140,
249,03/21/20 02:00:00,17.760,
250,03/21/20 03:00:00,17.379,
251,03/21/20 04:00:00,16.999,
252,03/21/20 05:00:00,16.523,
253,03/21/20 06:00:00,16.141,
254,03/21/20 07:00:00,15.760,
255,03/21/20 08:00:00,15.378,
256,03/21/20 09:00:00,14.996,
257,03/21/20 10:00:00,15.091,
258,03/21/20 11:00:00,14.900,
259,03/21/20 12:00:00,14.804,
260,03/21/20 13:00:00,14.804,
261,03/21/20 14:00:00,14.900,
262,03/21/20 15:00:00,15.091,
263,03/21/20 16:00:00,15.282,
264,03/21/20 17:00:00,15.473,
265,03/21/20 18:00:00,15.569,
266,03/21/20 19:00:00,15.569,
267,03/21/20 20:00:00,15.473,
268,03/21/20 21:00:00,15.473,
269,03/21/20 22:00:00,15.378,
270,03/21/20 23:00:00,15.187,
271,03/22/20 00:00:00,14.996,
272,03/22/20 01:00:00,14.804,
273,03/22/20 02:00:00,14.517,
274,03/22/20 03:00:00,14.230,
275,03/22/20 04:00:00,14.038,
276,03/22/20 05:00:00,13.750,
277,03/22/20 06:00:00,13.365,
278,03/22/20 07:00:00,13.558,
279,03/22/20 08:00:00,14.421,
280,03/22/20 09:00:00,14.900,
281,03/22/20 10:00:00,15.091,
282,03/22/20 11:00:00,15.378,
283,03/22/20 12:00:00,15.569,
284,03/22/20 13:00:00,15.760,
285,03/22/20 14:00:00,15.855,
286,03/22/20 15:00:00,16.046,
287,03/22/20 16:00:00,16.141,
288,03/22/20 17:00:00,16.237,
289,03/22/20 18:00:00,16.141,
290,03/22/20 19:00:00,16.141,
291,03/22/20 20:00:00,16.141,
292,03/22/20 21:00:00,16.046,
293,03/22/20 22:00:00,15.951,
294,03/22/20 23:00:00,15.855,
295,03/23/20 00:00:00,15.664,
296,03/23/20 01:00:00,15.569,
297,03/23/20 02:00:00,15.378,
298,03/23/20 03:00:00,15.187,
299,03/23/20 04:00:00,14.996,
300,03/23/20 05:00:00,14.900,
301,03/23/20 06:00:00,14.709,
302,03/23/20 07:00:00,14.613,
303,03/23/20 08:00:00,15.282,
304,03/23/20 09:00:00,16.713,
305,03/23/20 10:00:00,17.950,
306,03/23/20 11:00:00,18.711,
307,03/23/20 12:00:00,19.092,
308,03/23/20 13:00:00,19.377,
309,03/23/20 14:00:00,19.567,
310,03/23/20 15:00:00,19.662,
311,03/23/20 16:00:00,19.758,
312,03/23/20 17:00:00,19.758,
313,03/23/20 18:00:00,19.758,
314,03/23/20 19:00:00,19.472,
315,03/23/20 20:00:00,19.187,
316,03/23/20 21:00:00,18.711,
317,03/23/20 22:00:00,18.331,
318,03/23/20 23:00:00,17.950,
319,03/24/20 00:00:00,17.665,
320,03/24/20 01:00:00,17.284,
321,03/24/20 02:00:00,16.999,
322,03/24/20 03:00:00,16.618,
323,03/24/20 04:00:00,16.332,
324,03/24/20 05:00:00,16.046,
325,03/24/20 06:00:00,15.760,
326,03/24/20 07:00:00,15.473,
327,03/24/20 08:00:00,15.569,
328,03/24/20 09:00:00,16.999,
329,03/24/20 10:00:00,18.140,
330,03/24/20 11:00:00,18.711,
331,03/24/20 12:00:00,19.187,
332,03/24/20 13:00:00,19.377,
333,03/24/20 14:00:00,19.567,
334,03/24/20 15:00:00,19.662,
335,03/24/20 16:00:00,19.662,
336,03/24/20 17:00:00,19.662,
337,03/24/20 18:00:00,19.662,
338,03/24/20 19:00:00,19.377,
339,03/24/20 20:00:00,18.996,
340,03/24/20 21:00:00,18.616,
341,03/24/20 22:00:00,18.140,
342,03/24/20 23:00:00,17.760,
343,03/25/20 00:00:00,17.379,
344,03/25/20 01:00:00,16.999,
345,03/25/20 02:00:00,16.618,
346,03/25/20 03:00:00,16.237,
347,03/25/20 04:00:00,15.951,
348,03/25/20 05:00:00,15.569,
349,03/25/20 06:00:00,15.282,
350,03/25/20 07:00:00,14.996,
351,03/25/20 08:00:00,15.378,
352,03/25/20 09:00:00,16.903,
353,03/25/20 10:00:00,17.284,
354,03/25/20 11:00:00,17.475,
355,03/25/20 12:00:00,17.379,
356,03/25/20 13:00:00,17.094,
357,03/25/20 14:00:00,16.999,
358,03/25/20 15:00:00,16.999,
359,03/25/20 16:00:00,16.999,
360,03/25/20 17:00:00,16.999,
361,03/25/20 18:00:00,16.999,
362,03/25/20 19:00:00,16.903,
363,03/25/20 20:00:00,16.618,
364,03/25/20 21:00:00,16.332,
365,03/25/20 22:00:00,16.046,
366,03/25/20 23:00:00,15.760,
367,03/26/20 00:00:00,15.473,
368,03/26/20 01:00:00,15.187,
369,03/26/20 02:00:00,14.900,
370,03/26/20 03:00:00,14.613,
371,03/26/20 04:00:00,14.325,
372,03/26/20 05:00:00,14.038,
373,03/26/20 06:00:00,13.846,
374,03/26/20 07:00:00,13.942,
375,03/26/20 08:00:00,14.804,
376,03/26/20 09:00:00,16.332,
377,03/26/20 10:00:00,17.665,
378,03/26/20 11:00:00,18.426,
379,03/26/20 12:00:00,18.901,
380,03/26/20 13:00:00,19.282,
381,03/26/20 14:00:00,19.472,
382,03/26/20 15:00:00,19.567,
383,03/26/20 16:00:00,19.662,
384,03/26/20 17:00:00,19.758,
385,03/26/20 18:00:00,19.758,
386,03/26/20 19:00:00,19.472,
387,03/26/20 20:00:00,19.092,
388,03/26/20 21:00:00,18.711,
389,03/26/20 22:00:00,18.236,
390,03/26/20 23:00:00,17.855,
391,03/27/20 00:00:00,17.475,
392,03/27/20 01:00:00,17.094,
393,03/27/20 02:00:00,16.713,
394,03/27/20 03:00:00,16.332,
395,03/27/20 04:00:00,16.046,
396,03/27/20 05:00:00,15.760,
397,03/27/20 06:00:00,15.473,
398,03/27/20 07:00:00,15.187,
399,03/27/20 08:00:00,15.378,
400,03/27/20 09:00:00,16.713,
401,03/27/20 10:00:00,17.855,
402,03/27/20 11:00:00,18.521,
403,03/27/20 12:00:00,18.996,
404,03/27/20 13:00:00,19.282,
405,03/27/20 14:00:00,19.472,
406,03/27/20 15:00:00,19.567,
407,03/27/20 16:00:00,19.662,
408,03/27/20 17:00:00,19.662,
409,03/27/20 18:00:00,19.662,
410,03/27/20 19:00:00,19.377,
411,03/27/20 20:00:00,19.092,
412,03/27/20 21:00:00,18.616,
413,03/27/20 22:00:00,18.236,
414,03/27/20 23:00:00,17.855,
415,03/28/20 00:00:00,17.475,
416,03/28/20 01:00:00,17.189,
417,03/28/20 02:00:00,16.903,
418,03/28/20 03:00:00,16.618,
419,03/28/20 04:00:00,16.332,
420,03/28/20 05:00:00,16.141,
421,03/28/20 06:00:00,15.855,
422,03/28/20 07:00:00,15.664,
423,03/28/20 08:00:00,15.473,
424,03/28/20 09:00:00,15.282,
425,03/28/20 10:00:00,15.282,
426,03/28/20 11:00:00,15.187,
427,03/28/20 12:00:00,14.996,
428,03/28/20 13:00:00,14.900,
429,03/28/20 14:00:00,14.804,
430,03/28/20 15:00:00,14.709,
431,03/28/20 16:00:00,14.613,
432,03/28/20 17:00:00,14.613,
433,03/28/20 18:00:00,14.517,
434,03/28/20 19:00:00,14.421,
435,03/28/20 20:00:00,14.421,
436,03/28/20 21:00:00,14.325,
437,03/28/20 22:00:00,14.230,
438,03/28/20 23:00:00,14.134,
439,03/29/20 00:00:00,14.038,
440,03/29/20 01:00:00,14.038,
441,03/29/20 02:00:00,13.942,
442,03/29/20 03:00:00,13.846,
443,03/29/20 04:00:00,13.750,
444,03/29/20 05:00:00,13.654,
445,03/29/20 06:00:00,13.558,
446,03/29/20 07:00:00,13.750,
447,03/29/20 08:00:00,14.517,
448,03/29/20 09:00:00,14.996,
449,03/29/20 10:00:00,15.282,
450,03/29/20 11:00:00,15.473,
451,03/29/20 12:00:00,15.569,
452,03/29/20 13:00:00,15.569,
453,03/29/20 14:00:00,15.569,
454,03/29/20 15:00:00,15.664,
455,03/29/20 16:00:00,15.760,
456,03/29/20 17:00:00,15.664,
457,03/29/20 18:00:00,15.760,
458,03/29/20 19:00:00,15.664,
459,03/29/20 20:00:00,15.473,
460,03/29/20 21:00:00,15.378,
461,03/29/20 22:00:00,15.282,
462,03/29/20 23:00:00,15.091,
463,03/30/20 00:00:00,14.996,
464,03/30/20 01:00:00,14.804,
465,03/30/20 02:00:00,14.709,
466,03/30/20 03:00:00,14.517,
467,03/30/20 04:00:00,14.421,
468,03/30/20 05:00:00,14.325,
469,03/30/20 06:00:00,14.230,
470,03/30/20 07:00:00,14.230,
471,03/30/20 08:00:00,14.996,
472,03/30/20 09:00:00,16.523,
473,03/30/20 10:00:00,17.855,
474,03/30/20 11:00:00,18.616,
475,03/30/20 12:00:00,19.092,
476,03/30/20 13:00:00,19.377,
477,03/30/20 14:00:00,19.472,
478,03/30/20 15:00:00,19.662,
479,03/30/20 16:00:00,19.758,
480,03/30/20 17:00:00,19.758,
481,03/30/20 18:00:00,19.758,
482,03/30/20 19:00:00,19.472,
483,03/30/20 20:00:00,19.092,
484,03/30/20 21:00:00,18.711,
485,03/30/20 22:00:00,18.236,
486,03/30/20 23:00:00,17.855,
487,03/31/20 00:00:00,17.475,
488,03/31/20 01:00:00,17.094,
489,03/31/20 02:00:00,16.713,
490,03/31/20 03:00:00,16.427,
491,03/31/20 04:00:00,16.141,
492,03/31/20 05:00:00,15.855,
493,03/31/20 06:00:00,15.664,
494,03/31/20 07:00:00,15.378,
495,03/31/20 08:00:00,15.473,
496,03/31/20 09:00:00,16.808,
497,03/31/20 10:00:00,17.950,
498,03/31/20 11:00:00,18.616,
499,03/31/20 12:00:00,19.092,
500,03/31/20 13:00:00,19.472,
501,03/31/20 14:00:00,19.567,
502,03/31/20 15:00:00,19.662,
503,03/31/20 16:00:00,19.758,
504,03/31/20 17:00:00,19.758,
505,03/31/20 18:00:00,19.758,
506,03/31/20 19:00:00,19.472,
507,03/31/20 20:00:00,19.092,
508,03/31/20 21:00:00,18.616,
509,03/31/20 22:00:00,18.236,
510,03/31/20 23:00:00,17.855,
511,04/01/20 00:00:00,17.379,
512,04/01/20 01:00:00,17.094,
513,04/01/20 02:00:00,16.713,
514,04/01/20 03:00:00,16.332,
515,04/01/20 04:00:00,16.046,
516,04/01/20 05:00:00,15.664,
517,04/01/20 06:00:00,15.378,
518,04/01/20 07:00:00,15.091,
519,04/01/20 08:00:00,15.282,
520,04/01/20 09:00:00,16.713,
521,04/01/20 10:00:00,17.855,
522,04/01/20 11:00:00,18.521,
523,04/01/20 12:00:00,18.996,
524,04/01/20 13:00:00,19.282,
525,04/01/20 14:00:00,19.377,
526,04/01/20 15:00:00,19.567,
527,04/01/20 16:00:00,19.662,
528,04/01/20 17:00:00,19.758,
529,04/01/20 18:00:00,19.758,
530,04/01/20 19:00:00,19.472,
531,04/01/20 20:00:00,19.092,
532,04/01/20 21:00:00,18.616,
533,04/01/20 22:00:00,18.236,
534,04/01/20 23:00:00,17.760,
535,04/02/20 00:00:00,17.379,
536,04/02/20 01:00:00,16.999,
537,04/02/20 02:00:00,16.523,
538,04/02/20 03:00:00,16.141,
539,04/02/20 04:00:00,15.760,
540,04/02/20 05:00:00,15.473,
541,04/02/20 06:00:00,15.187,
542,04/02/20 07:00:00,14.900,
543,04/02/20 08:00:00,15.282,
544,04/02/20 09:00:00,16.523,
545,04/02/20 10:00:00,17.855,
546,04/02/20 11:00:00,18.521,
547,04/02/20 12:00:00,18.996,
548,04/02/20 13:00:00,19.377,
549,04/02/20 14:00:00,19.567,
550,04/02/20 15:00:00,19.662,
551,04/02/20 16:00:00,19.758,
552,04/02/20 17:00:00,19.758,
553,04/02/20 18:00:00,19.758,
554,04/02/20 19:00:00,19.567,
555,04/02/20 20:00:00,19.187,
556,04/02/20 21:00:00,18.711,
557,04/02/20 22:00:00,18.331,
558,04/02/20 23:00:00,17.950,
559,04/03/20 00:00:00,17.570,
560,04/03/20 01:00:00,17.189,
561,04/03/20 02:00:00,16.808,
562,04/03/20 03:00:00,16.427,
563,04/03/20 04:00:00,16.141,
564,04/03/20 05:00:00,15.760,
565,04/03/20 06:00:00,15.473,
566,04/03/20 07:00:00,15.187,
567,04/03/20 08:00:00,15.378,
568,04/03/20 09:00:00,16.808,
569,04/03/20 10:00:00,17.855,
570,04/03/20 11:00:00,18.616,
571,04/03/20 12:00:00,18.996,
572,04/03/20 13:00:00,19.377,
573,04/03/20 14:00:00,19.472,
574,04/03/20 15:00:00,19.662,
575,04/03/20 16:00:00,19.662,
576,04/03/20 17:00:00,19.758,
577,04/03/20 18:00:00,19.758,
578,04/03/20 19:00:00,19.472,
579,04/03/20 20:00:00,19.092,
580,04/03/20 21:00:00,18.711,
581,04/03/20 22:00:00,18.331,
582,04/03/20 23:00:00,17.950,
583,04/04/20 00:00:00,17.570,
584,04/04/20 01:00:00,17.284,
585,04/04/20 02:00:00,16.903,
586,04/04/20 03:00:00,16.523,
587,04/04/20 04:00:00,16.237,
588,04/04/20 05:00:00,15.855,
589,04/04/20 06:00:00,15.569,
590,04/04/20 07:00:00,15.187,
591,04/04/20 08:00:00,14.900,
592,04/04/20 09:00:00,14.613,
593,04/04/20 10:00:00,14.996,
594,04/04/20 11:00:00,14.996,
595,04/04/20 12:00:00,15.091,
596,04/04/20 13:00:00,15.187,
597,04/04/20 14:00:00,15.378,
598,04/04/20 15:00:00,15.473,
599,04/04/20 16:00:00,15.473,
600,04/04/20 17:00:00,15.473,
601,04/04/20 18:00:00,15.473,
602,04/04/20 19:00:00,15.378,
603,04/04/20 20:00:00,15.282,
604,04/04/20 21:00:00,15.187,
605,04/04/20 22:00:00,15.091,
606,04/04/20 23:00:00,14.996,
607,04/05/20 00:00:00,14.804,
608,04/05/20 01:00:00,14.613,
609,04/05/20 02:00:00,14.517,
610,04/05/20 03:00:00,14.325,
611,04/05/20 04:00:00,14.230,
612,04/05/20 05:00:00,14.038,
613,04/05/20 06:00:00,13.942,
614,04/05/20 07:00:00,13.942,
615,04/05/20 08:00:00,14.613,
616,04/05/20 09:00:00,14.996,
617,04/05/20 10:00:00,15.282,
618,04/05/20 11:00:00,15.378,
619,04/05/20 12:00:00,15.473,
620,04/05/20 13:00:00,15.569,
621,04/05/20 14:00:00,15.664,
622,04/05/20 15:00:00,15.760,
623,04/05/20 16:00:00,15.855,
624,04/05/20 17:00:00,15.951,
625,04/05/20 18:00:00,15.951,
626,04/05/20 19:00:00,15.951,
627,04/05/20 20:00:00,15.855,
628,04/05/20 21:00:00,15.760,
629,04/05/20 22:00:00,15.664,
630,04/05/20 23:00:00,15.473,
631,04/06/20 00:00:00,15.282,
632,04/06/20 01:00:00,15.091,
633,04/06/20 02:00:00,14.900,
634,04/06/20 03:00:00,14.613,
635,04/06/20 04:00:00,14.325,
636,04/06/20 05:00:00,14.134,
637,04/06/20 06:00:00,13.846,
638,04/06/20 07:00:00,13.942,
639,04/06/20 08:00:00,14.804,
640,04/06/20 09:00:00,16.427,
641,04/06/20 10:00:00,17.760,
642,04/06/20 11:00:00,18.616,
643,04/06/20 12:00:00,19.092,
644,04/06/20 13:00:00,19.472,
645,04/06/20 14:00:00,19.758,
646,04/06/20 15:00:00,19.853,
647,04/06/20 16:00:00,19.948,
648,04/06/20 17:00:00,19.948,
649,04/06/20 18:00:00,19.948,
650,04/06/20 19:00:00,19.853,
651,04/06/20 20:00:00,19.567,
652,04/06/20 21:00:00,19.282,
653,04/06/20 22:00:00,18.996,
654,04/06/20 23:00:00,18.711,
655,04/07/20 00:00:00,18.331,
656,04/07/20 01:00:00,17.950,
657,04/07/20 02:00:00,17.665,
658,04/07/20 03:00:00,17.284,
659,04/07/20 04:00:00,16.903,
660,04/07/20 05:00:00,16.427,
661,04/07/20 06:00:00,16.046,
662,04/07/20 07:00:00,15.664,
663,04/07/20 08:00:00,15.569,
664,04/07/20 09:00:00,16.903,
665,04/07/20 10:00:00,17.950,
666,04/07/20 11:00:00,18.616,
667,04/07/20 12:00:00,19.092,
668,04/07/20 13:00:00,19.472,
669,04/07/20 14:00:00,19.662,
670,04/07/20 15:00:00,19.853,
671,04/07/20 16:00:00,19.853,
672,04/07/20 17:00:00,19.567,
673,04/07/20 18:00:00,19.377,
674,04/07/20 19:00:00,19.377,
675,04/07/20 20:00:00,19.377,
676,04/07/20 21:00:00,19.282,
677,04/07/20 22:00:00,19.092,
678,04/07/20 23:00:00,18.806,
679,04/08/20 00:00:00,18.426,
680,04/08/20 01:00:00,18.045,
681,04/08/20 02:00:00,17.760,
682,04/08/20 03:00:00,17.379,
683,04/08/20 04:00:00,16.903,
684,04/08/20 05:00:00,16.523,
685,04/08/20 06:00:00,16.141,
686,04/08/20 07:00:00,15.760,
687,04/08/20 08:00:00,15.664,
688,04/08/20 09:00:00,16.808,
689,04/08/20 10:00:00,17.950,
690,04/08/20 11:00:00,18.711,
691,04/08/20 12:00:00,19.187,
692,04/08/20 13:00:00,19.567,
693,04/08/20 14:00:00,19.758,
694,04/08/20 15:00:00,19.948,
695,04/08/20 16:00:00,20.138,
696,04/08/20 17:00:00,20.138,
697,04/08/20 18:00:00,20.138,
698,04/08/20 19:00:00,20.043,
699,04/08/20 20:00:00,19.948,
700,04/08/20 21:00:00,19.758,
701,04/08/20 22:00:00,19.567,
702,04/08/20 23:00:00,19.377,
703,04/09/20 00:00:00,19.092,
704,04/09/20 01:00:00,18.806,
705,04/09/20 02:00:00,18.521,
706,04/09/20 03:00:00,18.236,
707,04/09/20 04:00:00,17.950,
708,04/09/20 05:00:00,17.570,
709,04/09/20 06:00:00,17.284,
710,04/09/20 07:00:00,16.999,
711,04/09/20 08:00:00,16.713,
712,04/09/20 09:00:00,17.475,
713,04/09/20 10:00:00,18.426,
714,04/09/20 11:00:00,18.996,
715,04/09/20 12:00:00,19.377,
716,04/09/20 13:00:00,19.662,
717,04/09/20 14:00:00,19.853,
718,04/09/20 15:00:00,20.043,
719,04/09/20 16:00:00,20.234,
720,04/09/20 17:00:00,20.329,
721,04/09/20 18:00:00,20.424,
722,04/09/20 19:00:00,20.329,
723,04/09/20 20:00:00,20.329,
724,04/09/20 21:00:00,20.234,
725,04/09/20 22:00:00,20.043,
726,04/09/20 23:00:00,19.853,
727,04/10/20 00:00:00,19.662,
728,04/10/20 01:00:00,19.377,
