"Plot Title: "
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10951899, SEN S/N: 10951899)","Bad Battery (LGR S/N: 10951899)","Coupler Attached (LGR S/N: 10951899)","Host Connected (LGR S/N: 10951899)","Stopped (LGR S/N: 10951899)","End Of File (LGR S/N: 10951899)"
43,03/12/20 12:00:00,19.282,,,,,
44,03/12/20 13:00:00,19.758,,,,,
45,03/12/20 14:00:00,19.758,,,,,
46,03/12/20 15:00:00,19.758,,,,,
47,03/12/20 16:00:00,19.662,,,,,
48,03/12/20 17:00:00,19.472,,,,,
49,03/12/20 18:00:00,19.282,,,,,
50,03/12/20 19:00:00,18.996,,,,,
51,03/12/20 20:00:00,18.711,,,,,
52,03/12/20 21:00:00,18.426,,,,,
53,03/12/20 22:00:00,18.045,,,,,
54,03/12/20 23:00:00,17.665,,,,,
55,03/13/20 00:00:00,17.284,,,,,
56,03/13/20 01:00:00,16.903,,,,,
57,03/13/20 02:00:00,16.427,,,,,
58,03/13/20 03:00:00,16.046,,,,,
59,03/13/20 04:00:00,15.760,,,,,
60,03/13/20 05:00:00,15.378,,,,,
61,03/13/20 06:00:00,14.996,,,,,
62,03/13/20 07:00:00,14.709,,,,,
63,03/13/20 08:00:00,15.282,,,,,
64,03/13/20 09:00:00,16.713,,,,,
65,03/13/20 10:00:00,17.855,,,,,
66,03/13/20 11:00:00,18.616,,,,,
67,03/13/20 12:00:00,18.996,,,,,
68,03/13/20 13:00:00,19.187,,,,,
69,03/13/20 14:00:00,19.377,,,,,
70,03/13/20 15:00:00,19.472,,,,,
71,03/13/20 16:00:00,19.567,,,,,
72,03/13/20 17:00:00,19.567,,,,,
73,03/13/20 18:00:00,19.567,,,,,
74,03/13/20 19:00:00,19.282,,,,,
75,03/13/20 20:00:00,18.806,,,,,
76,03/13/20 21:00:00,18.331,,,,,
77,03/13/20 22:00:00,17.855,,,,,
78,03/13/20 23:00:00,17.475,,,,,
79,03/14/20 00:00:00,16.999,,,,,
80,03/14/20 01:00:00,16.618,,,,,
81,03/14/20 02:00:00,16.237,,,,,
82,03/14/20 03:00:00,15.951,,,,,
83,03/14/20 04:00:00,15.569,,,,,
84,03/14/20 05:00:00,15.282,,,,,
85,03/14/20 06:00:00,14.996,,,,,
86,03/14/20 07:00:00,14.709,,,,,
87,03/14/20 08:00:00,14.421,,,,,
88,03/14/20 09:00:00,14.230,,,,,
89,03/14/20 10:00:00,14.613,,,,,
90,03/14/20 11:00:00,14.421,,,,,
91,03/14/20 12:00:00,14.230,,,,,
92,03/14/20 13:00:00,13.942,,,,,
93,03/14/20 14:00:00,13.750,,,,,
94,03/14/20 15:00:00,13.654,,,,,
95,03/14/20 16:00:00,13.558,,,,,
96,03/14/20 17:00:00,13.461,,,,,
97,03/14/20 18:00:00,13.269,,,,,
98,03/14/20 19:00:00,13.076,,,,,
99,03/14/20 20:00:00,12.690,,,,,
100,03/14/20 21:00:00,12.497,,,,,
101,03/14/20 22:00:00,12.304,,,,,
102,03/14/20 23:00:00,12.013,,,,,
103,03/15/20 00:00:00,11.819,,,,,
104,03/15/20 01:00:00,11.625,,,,,
105,03/15/20 02:00:00,11.431,,,,,
106,03/15/20 03:00:00,11.236,,,,,
107,03/15/20 04:00:00,11.041,,,,,
108,03/15/20 05:00:00,10.846,,,,,
109,03/15/20 06:00:00,10.748,,,,,
110,03/15/20 07:00:00,12.401,,,,,
111,03/15/20 08:00:00,13.654,,,,,
112,03/15/20 09:00:00,14.421,,,,,
113,03/15/20 10:00:00,14.804,,,,,
114,03/15/20 11:00:00,15.187,,,,,
115,03/15/20 12:00:00,15.378,,,,,
116,03/15/20 13:00:00,15.569,,,,,
117,03/15/20 14:00:00,15.664,,,,,
118,03/15/20 15:00:00,15.760,,,,,
119,03/15/20 16:00:00,15.760,,,,,
120,03/15/20 17:00:00,15.664,,,,,
121,03/15/20 18:00:00,15.569,,,,,
122,03/15/20 19:00:00,15.378,,,,,
123,03/15/20 20:00:00,15.187,,,,,
124,03/15/20 21:00:00,14.900,,,,,
125,03/15/20 22:00:00,14.613,,,,,
126,03/15/20 23:00:00,14.325,,,,,
127,03/16/20 00:00:00,14.134,,,,,
128,03/16/20 01:00:00,13.846,,,,,
129,03/16/20 02:00:00,13.558,,,,,
130,03/16/20 03:00:00,13.269,,,,,
131,03/16/20 04:00:00,12.980,,,,,
132,03/16/20 05:00:00,12.690,,,,,
133,03/16/20 06:00:00,12.401,,,,,
134,03/16/20 07:00:00,13.076,,,,,
135,03/16/20 08:00:00,14.421,,,,,
136,03/16/20 09:00:00,16.427,,,,,
137,03/16/20 10:00:00,17.570,,,,,
138,03/16/20 11:00:00,18.236,,,,,
139,03/16/20 12:00:00,18.140,,,,,
140,03/16/20 13:00:00,18.521,,,,,
141,03/16/20 14:00:00,18.711,,,,,
142,03/16/20 15:00:00,18.901,,,,,
143,03/16/20 16:00:00,19.092,,,,,
144,03/16/20 17:00:00,19.187,,,,,
145,03/16/20 18:00:00,18.996,,,,,
146,03/16/20 19:00:00,18.806,,,,,
147,03/16/20 20:00:00,18.521,,,,,
148,03/16/20 21:00:00,18.236,,,,,
149,03/16/20 22:00:00,18.045,,,,,
150,03/16/20 23:00:00,17.760,,,,,
151,03/17/20 00:00:00,17.475,,,,,
152,03/17/20 01:00:00,17.094,,,,,
153,03/17/20 02:00:00,16.713,,,,,
154,03/17/20 03:00:00,16.332,,,,,
155,03/17/20 04:00:00,15.951,,,,,
156,03/17/20 05:00:00,15.569,,,,,
157,03/17/20 06:00:00,15.187,,,,,
158,03/17/20 07:00:00,14.804,,,,,
159,03/17/20 08:00:00,15.187,,,,,
160,03/17/20 09:00:00,16.713,,,,,
161,03/17/20 10:00:00,17.950,,,,,
162,03/17/20 11:00:00,18.616,,,,,
163,03/17/20 12:00:00,19.187,,,,,
164,03/17/20 13:00:00,19.472,,,,,
165,03/17/20 14:00:00,19.567,,,,,
166,03/17/20 15:00:00,19.758,,,,,
167,03/17/20 16:00:00,19.758,,,,,
168,03/17/20 17:00:00,19.758,,,,,
169,03/17/20 18:00:00,19.758,,,,,
170,03/17/20 19:00:00,19.567,,,,,
171,03/17/20 20:00:00,19.377,,,,,
172,03/17/20 21:00:00,19.187,,,,,
173,03/17/20 22:00:00,18.901,,,,,
174,03/17/20 23:00:00,18.616,,,,,
175,03/18/20 00:00:00,18.236,,,,,
176,03/18/20 01:00:00,17.950,,,,,
177,03/18/20 02:00:00,17.570,,,,,
178,03/18/20 03:00:00,17.094,,,,,
179,03/18/20 04:00:00,16.713,,,,,
180,03/18/20 05:00:00,16.332,,,,,
181,03/18/20 06:00:00,15.951,,,,,
182,03/18/20 07:00:00,15.569,,,,,
183,03/18/20 08:00:00,15.664,,,,,
184,03/18/20 09:00:00,16.999,,,,,
185,03/18/20 10:00:00,17.950,,,,,
186,03/18/20 11:00:00,18.616,,,,,
187,03/18/20 12:00:00,19.092,,,,,
188,03/18/20 13:00:00,19.472,,,,,
189,03/18/20 14:00:00,19.567,,,,,
190,03/18/20 15:00:00,19.758,,,,,
191,03/18/20 16:00:00,19.758,,,,,
192,03/18/20 17:00:00,19.758,,,,,
193,03/18/20 18:00:00,19.758,,,,,
194,03/18/20 19:00:00,19.567,,,,,
195,03/18/20 20:00:00,19.377,,,,,
196,03/18/20 21:00:00,19.092,,,,,
197,03/18/20 22:00:00,18.806,,,,,
198,03/18/20 23:00:00,18.426,,,,,
199,03/19/20 00:00:00,18.045,,,,,
200,03/19/20 01:00:00,17.665,,,,,
201,03/19/20 02:00:00,17.284,,,,,
202,03/19/20 03:00:00,16.903,,,,,
203,03/19/20 04:00:00,16.523,,,,,
204,03/19/20 05:00:00,16.141,,,,,
205,03/19/20 06:00:00,15.760,,,,,
206,03/19/20 07:00:00,15.378,,,,,
207,03/19/20 08:00:00,15.473,,,,,
208,03/19/20 09:00:00,16.999,,,,,
209,03/19/20 10:00:00,17.950,,,,,
210,03/19/20 11:00:00,18.711,,,,,
211,03/19/20 12:00:00,19.187,,,,,
212,03/19/20 13:00:00,19.472,,,,,
213,03/19/20 14:00:00,19.662,,,,,
214,03/19/20 15:00:00,19.758,,,,,
215,03/19/20 16:00:00,19.853,,,,,
216,03/19/20 17:00:00,19.853,,,,,
217,03/19/20 18:00:00,19.758,,,,,
218,03/19/20 19:00:00,19.377,,,,,
219,03/19/20 20:00:00,19.092,,,,,
220,03/19/20 21:00:00,18.901,,,,,
221,03/19/20 22:00:00,18.711,,,,,
222,03/19/20 23:00:00,18.426,,,,,
223,03/20/20 00:00:00,18.140,,,,,
224,03/20/20 01:00:00,17.855,,,,,
225,03/20/20 02:00:00,17.475,,,,,
226,03/20/20 03:00:00,17.189,,,,,
227,03/20/20 04:00:00,16.808,,,,,
228,03/20/20 05:00:00,16.523,,,,,
229,03/20/20 06:00:00,16.141,,,,,
230,03/20/20 07:00:00,15.760,,,,,
231,03/20/20 08:00:00,15.760,,,,,
232,03/20/20 09:00:00,17.094,,,,,
233,03/20/20 10:00:00,18.045,,,,,
234,03/20/20 11:00:00,18.521,,,,,
235,03/20/20 12:00:00,17.760,,,,,
236,03/20/20 13:00:00,17.760,,,,,
237,03/20/20 14:00:00,18.140,,,,,
238,03/20/20 15:00:00,18.331,,,,,
239,03/20/20 16:00:00,18.521,,,,,
240,03/20/20 17:00:00,19.282,,,,,
241,03/20/20 18:00:00,19.662,,,,,
242,03/20/20 19:00:00,19.662,,,,,
243,03/20/20 20:00:00,19.567,,,,,
244,03/20/20 21:00:00,19.377,,,,,
245,03/20/20 22:00:00,19.092,,,,,
246,03/20/20 23:00:00,18.806,,,,,
247,03/21/20 00:00:00,18.426,,,,,
248,03/21/20 01:00:00,18.045,,,,,
249,03/21/20 02:00:00,17.665,,,,,
250,03/21/20 03:00:00,17.284,,,,,
251,03/21/20 04:00:00,16.903,,,,,
252,03/21/20 05:00:00,16.523,,,,,
253,03/21/20 06:00:00,16.141,,,,,
254,03/21/20 07:00:00,15.760,,,,,
255,03/21/20 08:00:00,15.282,,,,,
256,03/21/20 09:00:00,14.996,,,,,
257,03/21/20 10:00:00,14.996,,,,,
258,03/21/20 11:00:00,14.900,,,,,
259,03/21/20 12:00:00,14.804,,,,,
260,03/21/20 13:00:00,14.709,,,,,
261,03/21/20 14:00:00,14.804,,,,,
262,03/21/20 15:00:00,14.996,,,,,
263,03/21/20 16:00:00,15.187,,,,,
264,03/21/20 17:00:00,15.378,,,,,
265,03/21/20 18:00:00,15.473,,,,,
266,03/21/20 19:00:00,15.473,,,,,
267,03/21/20 20:00:00,15.378,,,,,
268,03/21/20 21:00:00,15.378,,,,,
269,03/21/20 22:00:00,15.282,,,,,
270,03/21/20 23:00:00,15.091,,,,,
271,03/22/20 00:00:00,14.900,,,,,
272,03/22/20 01:00:00,14.709,,,,,
273,03/22/20 02:00:00,14.517,,,,,
274,03/22/20 03:00:00,14.230,,,,,
275,03/22/20 04:00:00,13.942,,,,,
276,03/22/20 05:00:00,13.654,,,,,
277,03/22/20 06:00:00,13.365,,,,,
278,03/22/20 07:00:00,13.654,,,,,
279,03/22/20 08:00:00,14.325,,,,,
280,03/22/20 09:00:00,14.804,,,,,
281,03/22/20 10:00:00,14.996,,,,,
282,03/22/20 11:00:00,15.282,,,,,
283,03/22/20 12:00:00,15.473,,,,,
284,03/22/20 13:00:00,15.569,,,,,
285,03/22/20 14:00:00,15.760,,,,,
286,03/22/20 15:00:00,15.951,,,,,
287,03/22/20 16:00:00,16.046,,,,,
288,03/22/20 17:00:00,16.046,,,,,
289,03/22/20 18:00:00,16.046,,,,,
290,03/22/20 19:00:00,16.046,,,,,
291,03/22/20 20:00:00,15.951,,,,,
292,03/22/20 21:00:00,15.951,,,,,
293,03/22/20 22:00:00,15.855,,,,,
294,03/22/20 23:00:00,15.760,,,,,
295,03/23/20 00:00:00,15.664,,,,,
296,03/23/20 01:00:00,15.473,,,,,
297,03/23/20 02:00:00,15.282,,,,,
298,03/23/20 03:00:00,15.091,,,,,
299,03/23/20 04:00:00,14.996,,,,,
300,03/23/20 05:00:00,14.804,,,,,
301,03/23/20 06:00:00,14.613,,,,,
302,03/23/20 07:00:00,14.613,,,,,
303,03/23/20 08:00:00,15.282,,,,,
304,03/23/20 09:00:00,16.713,,,,,
305,03/23/20 10:00:00,17.855,,,,,
306,03/23/20 11:00:00,18.521,,,,,
307,03/23/20 12:00:00,18.996,,,,,
308,03/23/20 13:00:00,19.282,,,,,
309,03/23/20 14:00:00,19.472,,,,,
310,03/23/20 15:00:00,19.567,,,,,
311,03/23/20 16:00:00,19.567,,,,,
312,03/23/20 17:00:00,19.567,,,,,
313,03/23/20 18:00:00,19.567,,,,,
314,03/23/20 19:00:00,19.377,,,,,
315,03/23/20 20:00:00,18.996,,,,,
316,03/23/20 21:00:00,18.616,,,,,
317,03/23/20 22:00:00,18.331,,,,,
318,03/23/20 23:00:00,17.950,,,,,
319,03/24/20 00:00:00,17.570,,,,,
320,03/24/20 01:00:00,17.189,,,,,
321,03/24/20 02:00:00,16.903,,,,,
322,03/24/20 03:00:00,16.618,,,,,
323,03/24/20 04:00:00,16.332,,,,,
324,03/24/20 05:00:00,16.046,,,,,
325,03/24/20 06:00:00,15.760,,,,,
326,03/24/20 07:00:00,15.473,,,,,
327,03/24/20 08:00:00,15.664,,,,,
328,03/24/20 09:00:00,16.999,,,,,
329,03/24/20 10:00:00,18.045,,,,,
330,03/24/20 11:00:00,18.616,,,,,
331,03/24/20 12:00:00,18.996,,,,,
332,03/24/20 13:00:00,19.282,,,,,
333,03/24/20 14:00:00,19.472,,,,,
334,03/24/20 15:00:00,19.472,,,,,
335,03/24/20 16:00:00,19.567,,,,,
336,03/24/20 17:00:00,19.567,,,,,
337,03/24/20 18:00:00,19.567,,,,,
338,03/24/20 19:00:00,19.282,,,,,
339,03/24/20 20:00:00,18.901,,,,,
340,03/24/20 21:00:00,18.521,,,,,
341,03/24/20 22:00:00,18.045,,,,,
342,03/24/20 23:00:00,17.665,,,,,
343,03/25/20 00:00:00,17.284,,,,,
344,03/25/20 01:00:00,16.903,,,,,
345,03/25/20 02:00:00,16.523,,,,,
346,03/25/20 03:00:00,16.237,,,,,
347,03/25/20 04:00:00,15.951,,,,,
348,03/25/20 05:00:00,15.569,,,,,
349,03/25/20 06:00:00,15.282,,,,,
350,03/25/20 07:00:00,14.996,,,,,
351,03/25/20 08:00:00,15.378,,,,,
352,03/25/20 09:00:00,16.903,,,,,
353,03/25/20 10:00:00,17.189,,,,,
354,03/25/20 11:00:00,17.475,,,,,
355,03/25/20 12:00:00,17.284,,,,,
356,03/25/20 13:00:00,16.999,,,,,
357,03/25/20 14:00:00,16.903,,,,,
358,03/25/20 15:00:00,16.903,,,,,
359,03/25/20 16:00:00,16.903,,,,,
360,03/25/20 17:00:00,16.903,,,,,
361,03/25/20 18:00:00,16.903,,,,,
362,03/25/20 19:00:00,16.808,,,,,
363,03/25/20 20:00:00,16.523,,,,,
364,03/25/20 21:00:00,16.237,,,,,
365,03/25/20 22:00:00,15.951,,,,,
366,03/25/20 23:00:00,15.664,,,,,
367,03/26/20 00:00:00,15.378,,,,,
368,03/26/20 01:00:00,15.091,,,,,
369,03/26/20 02:00:00,14.804,,,,,
370,03/26/20 03:00:00,14.517,,,,,
371,03/26/20 04:00:00,14.230,,,,,
372,03/26/20 05:00:00,14.038,,,,,
373,03/26/20 06:00:00,13.750,,,,,
374,03/26/20 07:00:00,13.942,,,,,
375,03/26/20 08:00:00,14.709,,,,,
376,03/26/20 09:00:00,16.332,,,,,
377,03/26/20 10:00:00,17.570,,,,,
378,03/26/20 11:00:00,18.236,,,,,
379,03/26/20 12:00:00,18.806,,,,,
380,03/26/20 13:00:00,19.092,,,,,
381,03/26/20 14:00:00,19.282,,,,,
382,03/26/20 15:00:00,19.472,,,,,
383,03/26/20 16:00:00,19.472,,,,,
384,03/26/20 17:00:00,19.567,,,,,
385,03/26/20 18:00:00,19.567,,,,,
386,03/26/20 19:00:00,19.377,,,,,
387,03/26/20 20:00:00,18.996,,,,,
388,03/26/20 21:00:00,18.616,,,,,
389,03/26/20 22:00:00,18.140,,,,,
390,03/26/20 23:00:00,17.760,,,,,
391,03/27/20 00:00:00,17.379,,,,,
392,03/27/20 01:00:00,16.999,,,,,
393,03/27/20 02:00:00,16.713,,,,,
394,03/27/20 03:00:00,16.332,,,,,
395,03/27/20 04:00:00,15.951,,,,,
396,03/27/20 05:00:00,15.664,,,,,
397,03/27/20 06:00:00,15.378,,,,,
398,03/27/20 07:00:00,15.187,,,,,
399,03/27/20 08:00:00,15.378,,,,,
400,03/27/20 09:00:00,16.713,,,,,
401,03/27/20 10:00:00,17.760,,,,,
402,03/27/20 11:00:00,18.426,,,,,
403,03/27/20 12:00:00,18.806,,,,,
404,03/27/20 13:00:00,19.092,,,,,
405,03/27/20 14:00:00,19.282,,,,,
406,03/27/20 15:00:00,19.472,,,,,
407,03/27/20 16:00:00,19.472,,,,,
408,03/27/20 17:00:00,19.567,,,,,
409,03/27/20 18:00:00,19.567,,,,,
410,03/27/20 19:00:00,19.282,,,,,
411,03/27/20 20:00:00,18.901,,,,,
412,03/27/20 21:00:00,18.521,,,,,
413,03/27/20 22:00:00,18.140,,,,,
414,03/27/20 23:00:00,17.760,,,,,
415,03/28/20 00:00:00,17.379,,,,,
416,03/28/20 01:00:00,17.094,,,,,
417,03/28/20 02:00:00,16.808,,,,,
418,03/28/20 03:00:00,16.523,,,,,
419,03/28/20 04:00:00,16.332,,,,,
420,03/28/20 05:00:00,16.046,,,,,
421,03/28/20 06:00:00,15.855,,,,,
422,03/28/20 07:00:00,15.664,,,,,
423,03/28/20 08:00:00,15.378,,,,,
424,03/28/20 09:00:00,15.282,,,,,
425,03/28/20 10:00:00,15.187,,,,,
426,03/28/20 11:00:00,15.091,,,,,
427,03/28/20 12:00:00,14.900,,,,,
428,03/28/20 13:00:00,14.804,,,,,
429,03/28/20 14:00:00,14.709,,,,,
430,03/28/20 15:00:00,14.709,,,,,
431,03/28/20 16:00:00,14.613,,,,,
432,03/28/20 17:00:00,14.517,,,,,
433,03/28/20 18:00:00,14.421,,,,,
434,03/28/20 19:00:00,14.421,,,,,
435,03/28/20 20:00:00,14.325,,,,,
436,03/28/20 21:00:00,14.230,,,,,
437,03/28/20 22:00:00,14.134,,,,,
438,03/28/20 23:00:00,14.134,,,,,
439,03/29/20 00:00:00,14.038,,,,,
440,03/29/20 01:00:00,13.942,,,,,
441,03/29/20 02:00:00,13.846,,,,,
442,03/29/20 03:00:00,13.750,,,,,
443,03/29/20 04:00:00,13.654,,,,,
444,03/29/20 05:00:00,13.654,,,,,
445,03/29/20 06:00:00,13.558,,,,,
446,03/29/20 07:00:00,13.750,,,,,
447,03/29/20 08:00:00,14.517,,,,,
448,03/29/20 09:00:00,14.900,,,,,
449,03/29/20 10:00:00,15.091,,,,,
450,03/29/20 11:00:00,15.282,,,,,
451,03/29/20 12:00:00,15.378,,,,,
452,03/29/20 13:00:00,15.473,,,,,
453,03/29/20 14:00:00,15.473,,,,,
454,03/29/20 15:00:00,15.569,,,,,
455,03/29/20 16:00:00,15.569,,,,,
456,03/29/20 17:00:00,15.569,,,,,
457,03/29/20 18:00:00,15.569,,,,,
458,03/29/20 19:00:00,15.473,,,,,
459,03/29/20 20:00:00,15.378,,,,,
460,03/29/20 21:00:00,15.282,,,,,
461,03/29/20 22:00:00,15.187,,,,,
462,03/29/20 23:00:00,14.996,,,,,
463,03/30/20 00:00:00,14.900,,,,,
464,03/30/20 01:00:00,14.804,,,,,
465,03/30/20 02:00:00,14.613,,,,,
466,03/30/20 03:00:00,14.517,,,,,
467,03/30/20 04:00:00,14.325,,,,,
468,03/30/20 05:00:00,14.230,,,,,
469,03/30/20 06:00:00,14.134,,,,,
470,03/30/20 07:00:00,14.230,,,,,
471,03/30/20 08:00:00,14.996,,,,,
472,03/30/20 09:00:00,16.427,,,,,
473,03/30/20 10:00:00,17.665,,,,,
474,03/30/20 11:00:00,18.426,,,,,
475,03/30/20 12:00:00,18.901,,,,,
476,03/30/20 13:00:00,19.187,,,,,
477,03/30/20 14:00:00,19.377,,,,,
478,03/30/20 15:00:00,19.472,,,,,
479,03/30/20 16:00:00,19.567,,,,,
480,03/30/20 17:00:00,19.567,,,,,
481,03/30/20 18:00:00,19.567,,,,,
482,03/30/20 19:00:00,19.377,,,,,
483,03/30/20 20:00:00,18.996,,,,,
484,03/30/20 21:00:00,18.616,,,,,
485,03/30/20 22:00:00,18.140,,,,,
486,03/30/20 23:00:00,17.760,,,,,
487,03/31/20 00:00:00,17.379,,,,,
488,03/31/20 01:00:00,16.999,,,,,
489,03/31/20 02:00:00,16.713,,,,,
490,03/31/20 03:00:00,16.427,,,,,
491,03/31/20 04:00:00,16.141,,,,,
492,03/31/20 05:00:00,15.855,,,,,
493,03/31/20 06:00:00,15.569,,,,,
494,03/31/20 07:00:00,15.378,,,,,
495,03/31/20 08:00:00,15.473,,,,,
496,03/31/20 09:00:00,16.808,,,,,
497,03/31/20 10:00:00,17.855,,,,,
498,03/31/20 11:00:00,18.426,,,,,
499,03/31/20 12:00:00,18.996,,,,,
500,03/31/20 13:00:00,19.282,,,,,
501,03/31/20 14:00:00,19.377,,,,,
502,03/31/20 15:00:00,19.567,,,,,
503,03/31/20 16:00:00,19.567,,,,,
504,03/31/20 17:00:00,19.567,,,,,
505,03/31/20 18:00:00,19.567,,,,,
506,03/31/20 19:00:00,19.377,,,,,
507,03/31/20 20:00:00,18.996,,,,,
508,03/31/20 21:00:00,18.521,,,,,
509,03/31/20 22:00:00,18.140,,,,,
510,03/31/20 23:00:00,17.760,,,,,
511,04/01/20 00:00:00,17.379,,,,,
512,04/01/20 01:00:00,16.999,,,,,
513,04/01/20 02:00:00,16.618,,,,,
514,04/01/20 03:00:00,16.332,,,,,
515,04/01/20 04:00:00,15.951,,,,,
516,04/01/20 05:00:00,15.664,,,,,
517,04/01/20 06:00:00,15.378,,,,,
518,04/01/20 07:00:00,14.996,,,,,
519,04/01/20 08:00:00,15.378,,,,,
520,04/01/20 09:00:00,16.713,,,,,
521,04/01/20 10:00:00,17.760,,,,,
522,04/01/20 11:00:00,18.426,,,,,
523,04/01/20 12:00:00,18.806,,,,,
524,04/01/20 13:00:00,19.092,,,,,
525,04/01/20 14:00:00,19.282,,,,,
526,04/01/20 15:00:00,19.377,,,,,
527,04/01/20 16:00:00,19.567,,,,,
528,04/01/20 17:00:00,19.567,,,,,
529,04/01/20 18:00:00,19.567,,,,,
530,04/01/20 19:00:00,19.282,,,,,
531,04/01/20 20:00:00,18.996,,,,,
532,04/01/20 21:00:00,18.521,,,,,
533,04/01/20 22:00:00,18.140,,,,,
534,04/01/20 23:00:00,17.760,,,,,
535,04/02/20 00:00:00,17.284,,,,,
536,04/02/20 01:00:00,16.903,,,,,
537,04/02/20 02:00:00,16.523,,,,,
538,04/02/20 03:00:00,16.141,,,,,
539,04/02/20 04:00:00,15.760,,,,,
540,04/02/20 05:00:00,15.378,,,,,
541,04/02/20 06:00:00,15.091,,,,,
542,04/02/20 07:00:00,14.804,,,,,
543,04/02/20 08:00:00,15.282,,,,,
544,04/02/20 09:00:00,16.523,,,,,
545,04/02/20 10:00:00,17.760,,,,,
546,04/02/20 11:00:00,18.331,,,,,
547,04/02/20 12:00:00,18.806,,,,,
548,04/02/20 13:00:00,19.187,,,,,
549,04/02/20 14:00:00,19.377,,,,,
550,04/02/20 15:00:00,19.472,,,,,
551,04/02/20 16:00:00,19.567,,,,,
552,04/02/20 17:00:00,19.567,,,,,
553,04/02/20 18:00:00,19.567,,,,,
554,04/02/20 19:00:00,19.377,,,,,
555,04/02/20 20:00:00,19.092,,,,,
556,04/02/20 21:00:00,18.616,,,,,
557,04/02/20 22:00:00,18.236,,,,,
558,04/02/20 23:00:00,17.855,,,,,
559,04/03/20 00:00:00,17.475,,,,,
560,04/03/20 01:00:00,17.094,,,,,
561,04/03/20 02:00:00,16.713,,,,,
562,04/03/20 03:00:00,16.427,,,,,
563,04/03/20 04:00:00,16.046,,,,,
564,04/03/20 05:00:00,15.760,,,,,
565,04/03/20 06:00:00,15.473,,,,,
566,04/03/20 07:00:00,15.187,,,,,
567,04/03/20 08:00:00,15.378,,,,,
568,04/03/20 09:00:00,16.808,,,,,
569,04/03/20 10:00:00,17.760,,,,,
570,04/03/20 11:00:00,18.426,,,,,
571,04/03/20 12:00:00,18.901,,,,,
572,04/03/20 13:00:00,19.187,,,,,
573,04/03/20 14:00:00,19.377,,,,,
574,04/03/20 15:00:00,19.472,,,,,
575,04/03/20 16:00:00,19.567,,,,,
576,04/03/20 17:00:00,19.567,,,,,
577,04/03/20 18:00:00,19.567,,,,,
578,04/03/20 19:00:00,19.282,,,,,
579,04/03/20 20:00:00,18.996,,,,,
580,04/03/20 21:00:00,18.616,,,,,
581,04/03/20 22:00:00,18.236,,,,,
582,04/03/20 23:00:00,17.855,,,,,
583,04/04/20 00:00:00,17.570,,,,,
584,04/04/20 01:00:00,17.189,,,,,
585,04/04/20 02:00:00,16.808,,,,,
586,04/04/20 03:00:00,16.523,,,,,
587,04/04/20 04:00:00,16.141,,,,,
588,04/04/20 05:00:00,15.855,,,,,
589,04/04/20 06:00:00,15.473,,,,,
590,04/04/20 07:00:00,15.187,,,,,
591,04/04/20 08:00:00,14.900,,,,,
592,04/04/20 09:00:00,14.613,,,,,
593,04/04/20 10:00:00,14.900,,,,,
594,04/04/20 11:00:00,14.900,,,,,
595,04/04/20 12:00:00,14.996,,,,,
