"Plot Title: "
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20685712, SEN S/N: 20685712)","End Of File (LGR S/N: 20685712)"
144,03/16/20 05:00:00 PM,18.996,
145,03/16/20 06:00:00 PM,18.996,
146,03/16/20 07:00:00 PM,18.806,
147,03/16/20 08:00:00 PM,18.521,
148,03/16/20 09:00:00 PM,18.331,
149,03/16/20 10:00:00 PM,18.045,
150,03/16/20 11:00:00 PM,17.855,
151,03/17/20 12:00:00 AM,17.475,
152,03/17/20 01:00:00 AM,17.189,
153,03/17/20 02:00:00 AM,16.903,
154,03/17/20 03:00:00 AM,16.523,
155,03/17/20 04:00:00 AM,16.141,
156,03/17/20 05:00:00 AM,15.760,
157,03/17/20 06:00:00 AM,15.282,
158,03/17/20 07:00:00 AM,14.900,
159,03/17/20 08:00:00 AM,14.900,
160,03/17/20 09:00:00 AM,15.855,
161,03/17/20 10:00:00 AM,17.094,
162,03/17/20 11:00:00 AM,18.045,
163,03/17/20 12:00:00 PM,18.616,
164,03/17/20 01:00:00 PM,19.092,
165,03/17/20 02:00:00 PM,19.377,
166,03/17/20 03:00:00 PM,19.567,
167,03/17/20 04:00:00 PM,19.662,
168,03/17/20 05:00:00 PM,19.662,
169,03/17/20 06:00:00 PM,19.662,
170,03/17/20 07:00:00 PM,19.567,
171,03/17/20 08:00:00 PM,19.472,
172,03/17/20 09:00:00 PM,19.282,
173,03/17/20 10:00:00 PM,18.996,
174,03/17/20 11:00:00 PM,18.711,
175,03/18/20 12:00:00 AM,18.426,
176,03/18/20 01:00:00 AM,18.045,
177,03/18/20 02:00:00 AM,17.665,
178,03/18/20 03:00:00 AM,17.284,
179,03/18/20 04:00:00 AM,16.903,
180,03/18/20 05:00:00 AM,16.427,
181,03/18/20 06:00:00 AM,16.046,
182,03/18/20 07:00:00 AM,15.664,
183,03/18/20 08:00:00 AM,15.473,
184,03/18/20 09:00:00 AM,16.046,
185,03/18/20 10:00:00 AM,17.189,
186,03/18/20 11:00:00 AM,18.045,
187,03/18/20 12:00:00 PM,18.711,
188,03/18/20 01:00:00 PM,19.092,
189,03/18/20 02:00:00 PM,19.377,
190,03/18/20 03:00:00 PM,19.567,
191,03/18/20 04:00:00 PM,19.662,
192,03/18/20 05:00:00 PM,19.662,
193,03/18/20 06:00:00 PM,19.662,
194,03/18/20 07:00:00 PM,19.567,
195,03/18/20 08:00:00 PM,19.377,
196,03/18/20 09:00:00 PM,19.092,
197,03/18/20 10:00:00 PM,18.806,
198,03/18/20 11:00:00 PM,18.521,
199,03/19/20 12:00:00 AM,18.236,
200,03/19/20 01:00:00 AM,17.855,
201,03/19/20 02:00:00 AM,17.475,
202,03/19/20 03:00:00 AM,17.094,
203,03/19/20 04:00:00 AM,16.713,
204,03/19/20 05:00:00 AM,16.237,
205,03/19/20 06:00:00 AM,15.855,
206,03/19/20 07:00:00 AM,15.473,
207,03/19/20 08:00:00 AM,15.187,
208,03/19/20 09:00:00 AM,15.951,
209,03/19/20 10:00:00 AM,17.189,
210,03/19/20 11:00:00 AM,18.045,
211,03/19/20 12:00:00 PM,18.711,
212,03/19/20 01:00:00 PM,19.187,
213,03/19/20 02:00:00 PM,19.472,
214,03/19/20 03:00:00 PM,19.662,
215,03/19/20 04:00:00 PM,19.758,
216,03/19/20 05:00:00 PM,19.758,
217,03/19/20 06:00:00 PM,19.662,
218,03/19/20 07:00:00 PM,19.567,
219,03/19/20 08:00:00 PM,19.092,
220,03/19/20 09:00:00 PM,18.901,
221,03/19/20 10:00:00 PM,18.711,
222,03/19/20 11:00:00 PM,18.426,
223,03/20/20 12:00:00 AM,18.236,
224,03/20/20 01:00:00 AM,17.950,
225,03/20/20 02:00:00 AM,17.570,
226,03/20/20 03:00:00 AM,17.284,
227,03/20/20 04:00:00 AM,16.999,
228,03/20/20 05:00:00 AM,16.618,
229,03/20/20 06:00:00 AM,16.237,
230,03/20/20 07:00:00 AM,15.855,
231,03/20/20 08:00:00 AM,15.569,
232,03/20/20 09:00:00 AM,16.237,
233,03/20/20 10:00:00 AM,17.284,
234,03/20/20 11:00:00 AM,18.045,
235,03/20/20 12:00:00 PM,17.760,
236,03/20/20 01:00:00 PM,17.475,
237,03/20/20 02:00:00 PM,17.760,
238,03/20/20 03:00:00 PM,18.045,
239,03/20/20 04:00:00 PM,18.331,
240,03/20/20 05:00:00 PM,18.711,
241,03/20/20 06:00:00 PM,19.282,
242,03/20/20 07:00:00 PM,19.472,
243,03/20/20 08:00:00 PM,19.472,
244,03/20/20 09:00:00 PM,19.377,
245,03/20/20 10:00:00 PM,19.092,
246,03/20/20 11:00:00 PM,18.901,
247,03/21/20 12:00:00 AM,18.521,
248,03/21/20 01:00:00 AM,18.236,
249,03/21/20 02:00:00 AM,17.855,
250,03/21/20 03:00:00 AM,17.475,
251,03/21/20 04:00:00 AM,17.094,
252,03/21/20 05:00:00 AM,16.713,
253,03/21/20 06:00:00 AM,16.332,
254,03/21/20 07:00:00 AM,15.855,
255,03/21/20 08:00:00 AM,15.473,
256,03/21/20 09:00:00 AM,15.091,
257,03/21/20 10:00:00 AM,14.996,
258,03/21/20 11:00:00 AM,14.900,
259,03/21/20 12:00:00 PM,14.804,
260,03/21/20 01:00:00 PM,14.709,
261,03/21/20 02:00:00 PM,14.709,
262,03/21/20 03:00:00 PM,14.804,
263,03/21/20 04:00:00 PM,14.996,
264,03/21/20 05:00:00 PM,15.187,
265,03/21/20 06:00:00 PM,15.282,
266,03/21/20 07:00:00 PM,15.378,
267,03/21/20 08:00:00 PM,15.282,
268,03/21/20 09:00:00 PM,15.282,
269,03/21/20 10:00:00 PM,15.187,
270,03/21/20 11:00:00 PM,15.091,
271,03/22/20 12:00:00 AM,14.996,
272,03/22/20 01:00:00 AM,14.804,
273,03/22/20 02:00:00 AM,14.517,
274,03/22/20 03:00:00 AM,14.325,
275,03/22/20 04:00:00 AM,14.038,
276,03/22/20 05:00:00 AM,13.750,
277,03/22/20 06:00:00 AM,13.461,
278,03/22/20 07:00:00 AM,13.269,
279,03/22/20 08:00:00 AM,13.846,
280,03/22/20 09:00:00 AM,14.421,
281,03/22/20 10:00:00 AM,14.804,
282,03/22/20 11:00:00 AM,14.996,
283,03/22/20 12:00:00 PM,15.282,
284,03/22/20 01:00:00 PM,15.473,
285,03/22/20 02:00:00 PM,15.569,
286,03/22/20 03:00:00 PM,15.760,
287,03/22/20 04:00:00 PM,15.855,
288,03/22/20 05:00:00 PM,15.951,
289,03/22/20 06:00:00 PM,15.951,
290,03/22/20 07:00:00 PM,15.951,
291,03/22/20 08:00:00 PM,15.951,
292,03/22/20 09:00:00 PM,15.855,
293,03/22/20 10:00:00 PM,15.760,
294,03/22/20 11:00:00 PM,15.664,
295,03/23/20 12:00:00 AM,15.569,
296,03/23/20 01:00:00 AM,15.473,
297,03/23/20 02:00:00 AM,15.282,
298,03/23/20 03:00:00 AM,15.187,
299,03/23/20 04:00:00 AM,14.996,
300,03/23/20 05:00:00 AM,14.804,
301,03/23/20 06:00:00 AM,14.709,
302,03/23/20 07:00:00 AM,14.517,
303,03/23/20 08:00:00 AM,14.804,
304,03/23/20 09:00:00 AM,15.664,
305,03/23/20 10:00:00 AM,16.999,
306,03/23/20 11:00:00 AM,17.950,
307,03/23/20 12:00:00 PM,18.521,
308,03/23/20 01:00:00 PM,18.901,
309,03/23/20 02:00:00 PM,19.187,
310,03/23/20 03:00:00 PM,19.377,
311,03/23/20 04:00:00 PM,19.472,
312,03/23/20 05:00:00 PM,19.472,
313,03/23/20 06:00:00 PM,19.567,
314,03/23/20 07:00:00 PM,19.472,
315,03/23/20 08:00:00 PM,19.187,
316,03/23/20 09:00:00 PM,18.806,
317,03/23/20 10:00:00 PM,18.426,
318,03/23/20 11:00:00 PM,18.140,
319,03/24/20 12:00:00 AM,17.760,
320,03/24/20 01:00:00 AM,17.379,
321,03/24/20 02:00:00 AM,17.094,
322,03/24/20 03:00:00 AM,16.713,
323,03/24/20 04:00:00 AM,16.427,
324,03/24/20 05:00:00 AM,16.141,
325,03/24/20 06:00:00 AM,15.855,
326,03/24/20 07:00:00 AM,15.569,
327,03/24/20 08:00:00 AM,15.378,
328,03/24/20 09:00:00 AM,16.046,
329,03/24/20 10:00:00 AM,17.189,
330,03/24/20 11:00:00 AM,18.045,
331,03/24/20 12:00:00 PM,18.616,
332,03/24/20 01:00:00 PM,18.996,
333,03/24/20 02:00:00 PM,19.282,
334,03/24/20 03:00:00 PM,19.377,
335,03/24/20 04:00:00 PM,19.472,
336,03/24/20 05:00:00 PM,19.472,
337,03/24/20 06:00:00 PM,19.472,
338,03/24/20 07:00:00 PM,19.282,
339,03/24/20 08:00:00 PM,19.092,
340,03/24/20 09:00:00 PM,18.711,
341,03/24/20 10:00:00 PM,18.331,
342,03/24/20 11:00:00 PM,17.855,
343,03/25/20 12:00:00 AM,17.475,
344,03/25/20 01:00:00 AM,17.094,
345,03/25/20 02:00:00 AM,16.713,
346,03/25/20 03:00:00 AM,16.332,
347,03/25/20 04:00:00 AM,16.046,
348,03/25/20 05:00:00 AM,15.760,
349,03/25/20 06:00:00 AM,15.378,
350,03/25/20 07:00:00 AM,15.091,
351,03/25/20 08:00:00 AM,15.091,
352,03/25/20 09:00:00 AM,15.855,
353,03/25/20 10:00:00 AM,16.808,
354,03/25/20 11:00:00 AM,16.999,
355,03/25/20 12:00:00 PM,17.189,
356,03/25/20 01:00:00 PM,17.094,
357,03/25/20 02:00:00 PM,16.903,
358,03/25/20 03:00:00 PM,16.903,
359,03/25/20 04:00:00 PM,16.808,
360,03/25/20 05:00:00 PM,16.903,
361,03/25/20 06:00:00 PM,16.903,
362,03/25/20 07:00:00 PM,16.808,
363,03/25/20 08:00:00 PM,16.618,
364,03/25/20 09:00:00 PM,16.332,
365,03/25/20 10:00:00 PM,16.141,
366,03/25/20 11:00:00 PM,15.855,
367,03/26/20 12:00:00 AM,15.569,
368,03/26/20 01:00:00 AM,15.187,
369,03/26/20 02:00:00 AM,14.996,
370,03/26/20 03:00:00 AM,14.709,
371,03/26/20 04:00:00 AM,14.421,
372,03/26/20 05:00:00 AM,14.134,
373,03/26/20 06:00:00 AM,13.846,
374,03/26/20 07:00:00 AM,13.750,
375,03/26/20 08:00:00 AM,14.134,
376,03/26/20 09:00:00 AM,15.187,
377,03/26/20 10:00:00 AM,16.618,
378,03/26/20 11:00:00 AM,17.665,
379,03/26/20 12:00:00 PM,18.331,
380,03/26/20 01:00:00 PM,18.806,
381,03/26/20 02:00:00 PM,19.092,
382,03/26/20 03:00:00 PM,19.282,
383,03/26/20 04:00:00 PM,19.377,
384,03/26/20 05:00:00 PM,19.472,
385,03/26/20 06:00:00 PM,19.567,
386,03/26/20 07:00:00 PM,19.472,
387,03/26/20 08:00:00 PM,19.187,
388,03/26/20 09:00:00 PM,18.806,
389,03/26/20 10:00:00 PM,18.426,
390,03/26/20 11:00:00 PM,17.950,
391,03/27/20 12:00:00 AM,17.570,
392,03/27/20 01:00:00 AM,17.284,
393,03/27/20 02:00:00 AM,16.808,
394,03/27/20 03:00:00 AM,16.523,
395,03/27/20 04:00:00 AM,16.141,
396,03/27/20 05:00:00 AM,15.855,
397,03/27/20 06:00:00 AM,15.569,
398,03/27/20 07:00:00 AM,15.282,
399,03/27/20 08:00:00 AM,15.187,
400,03/27/20 09:00:00 AM,15.855,
401,03/27/20 10:00:00 AM,16.999,
402,03/27/20 11:00:00 AM,17.855,
403,03/27/20 12:00:00 PM,18.426,
404,03/27/20 01:00:00 PM,18.806,
405,03/27/20 02:00:00 PM,19.092,
406,03/27/20 03:00:00 PM,19.282,
407,03/27/20 04:00:00 PM,19.377,
408,03/27/20 05:00:00 PM,19.472,
409,03/27/20 06:00:00 PM,19.472,
410,03/27/20 07:00:00 PM,19.377,
411,03/27/20 08:00:00 PM,19.092,
412,03/27/20 09:00:00 PM,18.806,
413,03/27/20 10:00:00 PM,18.331,
414,03/27/20 11:00:00 PM,17.950,
415,03/28/20 12:00:00 AM,17.570,
416,03/28/20 01:00:00 AM,17.284,
417,03/28/20 02:00:00 AM,16.999,
418,03/28/20 03:00:00 AM,16.618,
419,03/28/20 04:00:00 AM,16.427,
420,03/28/20 05:00:00 AM,16.141,
421,03/28/20 06:00:00 AM,15.951,
422,03/28/20 07:00:00 AM,15.664,
423,03/28/20 08:00:00 AM,15.473,
424,03/28/20 09:00:00 AM,15.282,
425,03/28/20 10:00:00 AM,15.187,
426,03/28/20 11:00:00 AM,15.091,
427,03/28/20 12:00:00 PM,14.996,
428,03/28/20 01:00:00 PM,14.900,
429,03/28/20 02:00:00 PM,14.709,
430,03/28/20 03:00:00 PM,14.709,
431,03/28/20 04:00:00 PM,14.613,
432,03/28/20 05:00:00 PM,14.517,
433,03/28/20 06:00:00 PM,14.421,
434,03/28/20 07:00:00 PM,14.325,
435,03/28/20 08:00:00 PM,14.325,
436,03/28/20 09:00:00 PM,14.230,
437,03/28/20 10:00:00 PM,14.134,
438,03/28/20 11:00:00 PM,14.134,
439,03/29/20 12:00:00 AM,14.038,
440,03/29/20 01:00:00 AM,13.942,
441,03/29/20 02:00:00 AM,13.846,
442,03/29/20 03:00:00 AM,13.750,
443,03/29/20 04:00:00 AM,13.654,
444,03/29/20 05:00:00 AM,13.654,
445,03/29/20 06:00:00 AM,13.558,
446,03/29/20 07:00:00 AM,13.461,
447,03/29/20 08:00:00 AM,14.038,
448,03/29/20 09:00:00 AM,14.517,
449,03/29/20 10:00:00 AM,14.900,
450,03/29/20 11:00:00 AM,15.091,
451,03/29/20 12:00:00 PM,15.282,
452,03/29/20 01:00:00 PM,15.378,
453,03/29/20 02:00:00 PM,15.473,
454,03/29/20 03:00:00 PM,15.473,
455,03/29/20 04:00:00 PM,15.569,
456,03/29/20 05:00:00 PM,15.569,
457,03/29/20 06:00:00 PM,15.569,
458,03/29/20 07:00:00 PM,15.473,
459,03/29/20 08:00:00 PM,15.378,
460,03/29/20 09:00:00 PM,15.282,
461,03/29/20 10:00:00 PM,15.187,
462,03/29/20 11:00:00 PM,15.091,
463,03/30/20 12:00:00 AM,14.900,
464,03/30/20 01:00:00 AM,14.804,
465,03/30/20 02:00:00 AM,14.709,
466,03/30/20 03:00:00 AM,14.517,
467,03/30/20 04:00:00 AM,14.421,
468,03/30/20 05:00:00 AM,14.230,
469,03/30/20 06:00:00 AM,14.134,
470,03/30/20 07:00:00 AM,14.038,
471,03/30/20 08:00:00 AM,14.421,
472,03/30/20 09:00:00 AM,15.473,
473,03/30/20 10:00:00 AM,16.808,
474,03/30/20 11:00:00 AM,17.760,
475,03/30/20 12:00:00 PM,18.426,
476,03/30/20 01:00:00 PM,18.901,
477,03/30/20 02:00:00 PM,19.187,
478,03/30/20 03:00:00 PM,19.377,
479,03/30/20 04:00:00 PM,19.472,
480,03/30/20 05:00:00 PM,19.567,
481,03/30/20 06:00:00 PM,19.567,
482,03/30/20 07:00:00 PM,19.472,
483,03/30/20 08:00:00 PM,19.187,
484,03/30/20 09:00:00 PM,18.806,
485,03/30/20 10:00:00 PM,18.426,
486,03/30/20 11:00:00 PM,17.950,
487,03/31/20 12:00:00 AM,17.570,
488,03/31/20 01:00:00 AM,17.189,
489,03/31/20 02:00:00 AM,16.903,
490,03/31/20 03:00:00 AM,16.523,
491,03/31/20 04:00:00 AM,16.237,
492,03/31/20 05:00:00 AM,15.951,
493,03/31/20 06:00:00 AM,15.664,
494,03/31/20 07:00:00 AM,15.473,
495,03/31/20 08:00:00 AM,15.282,
496,03/31/20 09:00:00 AM,15.951,
497,03/31/20 10:00:00 AM,17.094,
498,03/31/20 11:00:00 AM,17.950,
499,03/31/20 12:00:00 PM,18.521,
500,03/31/20 01:00:00 PM,18.901,
501,03/31/20 02:00:00 PM,19.187,
502,03/31/20 03:00:00 PM,19.377,
503,03/31/20 04:00:00 PM,19.472,
504,03/31/20 05:00:00 PM,19.567,
505,03/31/20 06:00:00 PM,19.567,
506,03/31/20 07:00:00 PM,19.472,
507,03/31/20 08:00:00 PM,19.092,
508,03/31/20 09:00:00 PM,18.806,
509,03/31/20 10:00:00 PM,18.331,
510,03/31/20 11:00:00 PM,17.950,
511,04/01/20 12:00:00 AM,17.570,
512,04/01/20 01:00:00 AM,17.189,
513,04/01/20 02:00:00 AM,16.808,
514,04/01/20 03:00:00 AM,16.427,
515,04/01/20 04:00:00 AM,16.141,
516,04/01/20 05:00:00 AM,15.855,
517,04/01/20 06:00:00 AM,15.473,
518,04/01/20 07:00:00 AM,15.187,
519,04/01/20 08:00:00 AM,15.091,
520,04/01/20 09:00:00 AM,15.760,
521,04/01/20 10:00:00 AM,16.903,
522,04/01/20 11:00:00 AM,17.855,
523,04/01/20 12:00:00 PM,18.426,
524,04/01/20 01:00:00 PM,18.806,
525,04/01/20 02:00:00 PM,19.092,
526,04/01/20 03:00:00 PM,19.282,
527,04/01/20 04:00:00 PM,19.377,
528,04/01/20 05:00:00 PM,19.472,
529,04/01/20 06:00:00 PM,19.567,
530,04/01/20 07:00:00 PM,19.377,
531,04/01/20 08:00:00 PM,19.187,
532,04/01/20 09:00:00 PM,18.806,
533,04/01/20 10:00:00 PM,18.331,
534,04/01/20 11:00:00 PM,17.950,
535,04/02/20 12:00:00 AM,17.570,
536,04/02/20 01:00:00 AM,17.094,
537,04/02/20 02:00:00 AM,16.713,
538,04/02/20 03:00:00 AM,16.332,
539,04/02/20 04:00:00 AM,15.951,
540,04/02/20 05:00:00 AM,15.569,
541,04/02/20 06:00:00 AM,15.282,
542,04/02/20 07:00:00 AM,14.996,
543,04/02/20 08:00:00 AM,14.996,
544,04/02/20 09:00:00 AM,15.664,
545,04/02/20 10:00:00 AM,16.903,
546,04/02/20 11:00:00 AM,17.760,
547,04/02/20 12:00:00 PM,18.426,
548,04/02/20 01:00:00 PM,18.806,
549,04/02/20 02:00:00 PM,19.187,
550,04/02/20 03:00:00 PM,19.377,
551,04/02/20 04:00:00 PM,19.472,
552,04/02/20 05:00:00 PM,19.472,
553,04/02/20 06:00:00 PM,19.567,
554,04/02/20 07:00:00 PM,19.472,
555,04/02/20 08:00:00 PM,19.187,
556,04/02/20 09:00:00 PM,18.901,
557,04/02/20 10:00:00 PM,18.426,
558,04/02/20 11:00:00 PM,18.045,
559,04/03/20 12:00:00 AM,17.665,
560,04/03/20 01:00:00 AM,17.284,
561,04/03/20 02:00:00 AM,16.903,
562,04/03/20 03:00:00 AM,16.523,
563,04/03/20 04:00:00 AM,16.237,
564,04/03/20 05:00:00 AM,15.855,
565,04/03/20 06:00:00 AM,15.569,
566,04/03/20 07:00:00 AM,15.282,
567,04/03/20 08:00:00 AM,15.187,
568,04/03/20 09:00:00 AM,15.855,
569,04/03/20 10:00:00 AM,16.999,
570,04/03/20 11:00:00 AM,17.855,
571,04/03/20 12:00:00 PM,18.426,
572,04/03/20 01:00:00 PM,18.901,
573,04/03/20 02:00:00 PM,19.187,
574,04/03/20 03:00:00 PM,19.282,
575,04/03/20 04:00:00 PM,19.472,
576,04/03/20 05:00:00 PM,19.472,
577,04/03/20 06:00:00 PM,19.567,
578,04/03/20 07:00:00 PM,19.472,
579,04/03/20 08:00:00 PM,19.187,
580,04/03/20 09:00:00 PM,18.806,
581,04/03/20 10:00:00 PM,18.426,
582,04/03/20 11:00:00 PM,18.045,
583,04/04/20 12:00:00 AM,17.760,
584,04/04/20 01:00:00 AM,17.379,
585,04/04/20 02:00:00 AM,16.999,
586,04/04/20 03:00:00 AM,16.713,
587,04/04/20 04:00:00 AM,16.332,
588,04/04/20 05:00:00 AM,15.951,
589,04/04/20 06:00:00 AM,15.664,
590,04/04/20 07:00:00 AM,15.282,
591,04/04/20 08:00:00 AM,14.996,
592,04/04/20 09:00:00 AM,14.709,
593,04/04/20 10:00:00 AM,14.804,
594,04/04/20 11:00:00 AM,14.804,
595,04/04/20 12:00:00 PM,14.900,
596,04/04/20 01:00:00 PM,14.996,
597,04/04/20 02:00:00 PM,15.091,
598,04/04/20 03:00:00 PM,15.187,
599,04/04/20 04:00:00 PM,15.282,
600,04/04/20 05:00:00 PM,15.282,
601,04/04/20 06:00:00 PM,15.282,
602,04/04/20 07:00:00 PM,15.282,
603,04/04/20 08:00:00 PM,15.187,
604,04/04/20 09:00:00 PM,15.091,
605,04/04/20 10:00:00 PM,14.996,
606,04/04/20 11:00:00 PM,14.900,
607,04/05/20 12:00:00 AM,14.709,
608,04/05/20 01:00:00 AM,14.613,
609,04/05/20 02:00:00 AM,14.517,
610,04/05/20 03:00:00 AM,14.325,
611,04/05/20 04:00:00 AM,14.134,
612,04/05/20 05:00:00 AM,14.038,
613,04/05/20 06:00:00 AM,13.846,
614,04/05/20 07:00:00 AM,13.750,
615,04/05/20 08:00:00 AM,14.230,
616,04/05/20 09:00:00 AM,14.613,
617,04/05/20 10:00:00 AM,14.900,
618,04/05/20 11:00:00 AM,15.091,
619,04/05/20 12:00:00 PM,15.282,
620,04/05/20 01:00:00 PM,15.378,
621,04/05/20 02:00:00 PM,15.473,
622,04/05/20 03:00:00 PM,15.569,
623,04/05/20 04:00:00 PM,15.664,
624,04/05/20 05:00:00 PM,15.760,
625,04/05/20 06:00:00 PM,15.760,
626,04/05/20 07:00:00 PM,15.760,
627,04/05/20 08:00:00 PM,15.664,
628,04/05/20 09:00:00 PM,15.664,
629,04/05/20 10:00:00 PM,15.569,
