"Plot Title: PLVA_Clearwater1_2_2002"
#,Date Time,H08 High Res. Temp. (°C) LGR S/N: 492642 c:1,GCap. RH (%) LGR S/N: 492642 c:3
133,06/11/02 13:42:20,18.80,35.60
134,06/11/02 13:52:20,18.31,41.10
135,06/11/02 14:02:20,18.92,32.70
136,06/11/02 14:12:20,19.83,32.70
137,06/11/02 14:22:20,21.88,30.80
138,06/11/02 14:32:20,23.82,26.50
139,06/11/02 14:42:20,24.81,26.10
140,06/11/02 14:52:20,23.43,27.00
141,06/11/02 15:02:20,21.38,28.90
142,06/11/02 15:12:20,19.71,39.60
143,06/11/02 15:22:20,18.47,42.10
144,06/11/02 15:32:20,17.45,49.80
145,06/11/02 15:42:20,16.88,46.20
146,06/11/02 15:52:20,17.02,37.60
147,06/11/02 16:02:20,16.62,48.30
148,06/11/02 16:12:20,16.19,47.30
149,06/11/02 16:22:20,16.19,45.20
150,06/11/02 16:32:20,15.95,49.80
151,06/11/02 16:42:20,16.50,48.30
152,06/11/02 16:52:20,16.26,49.30
153,06/11/02 17:02:20,15.42,52.40
154,06/11/02 17:12:20,14.52,54.00
155,06/11/02 17:22:20,14.30,55.00
156,06/11/02 17:32:20,13.22,59.20
157,06/11/02 17:42:20,12.57,63.30
158,06/11/02 17:52:20,11.82,66.80
159,06/11/02 18:02:20,11.14,68.40
160,06/11/02 18:12:20,10.55,70.90
161,06/11/02 18:22:20,10.18,73.30
162,06/11/02 18:32:20,9.91,74.80
163,06/11/02 18:42:20,9.64,75.30
164,06/11/02 18:52:20,9.25,76.70
165,06/11/02 19:02:20,8.95,77.70
166,06/11/02 19:12:20,8.53,78.70
167,06/11/02 19:22:20,8.26,79.60
168,06/11/02 19:32:20,8.01,80.10
169,06/11/02 19:42:20,7.83,81.00
170,06/11/02 19:52:20,7.56,81.50
171,06/11/02 20:02:20,7.30,81.90
172,06/11/02 20:12:20,7.08,83.30
173,06/11/02 20:22:20,6.82,84.20
174,06/11/02 20:32:20,6.60,84.70
175,06/11/02 20:42:20,6.47,85.50
176,06/11/02 20:52:20,6.32,86.40
177,06/11/02 21:02:20,6.19,87.30
178,06/11/02 21:12:20,6.04,87.70
179,06/11/02 21:22:20,5.88,88.20
180,06/11/02 21:32:20,5.73,88.60
181,06/11/02 21:42:20,5.65,89.40
182,06/11/02 21:52:20,5.58,89.90
183,06/11/02 22:02:20,5.50,89.90
184,06/11/02 22:12:20,5.45,90.30
185,06/11/02 22:22:20,5.40,90.30
186,06/11/02 22:32:20,5.35,90.70
187,06/11/02 22:42:20,5.32,91.10
188,06/11/02 22:52:20,5.29,91.10
189,06/11/02 23:02:20,5.27,91.10
190,06/11/02 23:12:20,5.24,91.10
191,06/11/02 23:22:20,5.16,91.50
192,06/11/02 23:32:20,5.14,91.90
193,06/11/02 23:42:20,5.11,91.90
194,06/11/02 23:52:20,5.09,91.90
195,06/12/02 00:02:20,5.09,91.90
196,06/12/02 00:12:20,5.06,91.90
197,06/12/02 00:22:20,5.04,92.30
198,06/12/02 00:32:20,5.01,92.30
199,06/12/02 00:42:20,5.01,92.30
200,06/12/02 00:52:20,4.96,92.70
201,06/12/02 01:02:20,4.93,92.70
202,06/12/02 01:12:20,4.91,92.70
203,06/12/02 01:22:20,4.88,93.10
204,06/12/02 01:32:20,4.85,93.10
205,06/12/02 01:42:20,4.83,93.10
206,06/12/02 01:52:20,4.80,93.10
207,06/12/02 02:02:20,4.70,93.10
208,06/12/02 02:12:20,4.62,93.10
209,06/12/02 02:22:20,4.57,93.10
210,06/12/02 02:32:20,4.52,93.10
211,06/12/02 02:42:20,4.47,93.50
212,06/12/02 02:52:20,4.44,93.90
213,06/12/02 03:02:20,4.39,93.50
214,06/12/02 03:12:20,4.36,93.90
215,06/12/02 03:22:20,4.36,93.90
216,06/12/02 03:32:20,4.34,93.90
217,06/12/02 03:42:20,4.31,93.90
218,06/12/02 03:52:20,4.28,94.30
219,06/12/02 04:02:20,4.26,94.30
220,06/12/02 04:12:20,4.26,94.30
221,06/12/02 04:22:20,4.23,94.30
222,06/12/02 04:32:20,4.23,94.30
223,06/12/02 04:42:20,4.18,94.30
224,06/12/02 04:52:20,4.13,94.30
225,06/12/02 05:02:20,4.13,94.30
226,06/12/02 05:12:20,4.07,94.70
227,06/12/02 05:22:20,4.07,94.70
228,06/12/02 05:32:20,4.05,94.70
229,06/12/02 05:42:20,4.02,94.30
230,06/12/02 05:52:20,4.02,94.70
231,06/12/02 06:02:20,4.05,94.70
232,06/12/02 06:12:20,4.10,94.70
233,06/12/02 06:22:20,4.15,94.70
234,06/12/02 06:32:20,4.26,94.70
235,06/12/02 06:42:20,4.31,94.70
236,06/12/02 06:52:20,4.39,94.70
237,06/12/02 07:02:20,4.49,94.70
238,06/12/02 07:12:20,4.57,94.30
239,06/12/02 07:22:20,4.65,94.30
240,06/12/02 07:32:20,4.73,93.90
241,06/12/02 07:42:20,4.83,93.90
242,06/12/02 07:52:20,4.91,93.50
243,06/12/02 08:02:20,4.96,93.10
244,06/12/02 08:12:20,5.06,93.10
245,06/12/02 08:22:20,5.11,91.90
246,06/12/02 08:32:20,5.22,91.50
247,06/12/02 08:42:20,5.37,91.10
248,06/12/02 08:52:20,5.76,89.40
249,06/12/02 09:02:20,5.93,88.60
250,06/12/02 09:12:20,6.11,88.20
251,06/12/02 09:22:20,6.22,87.70
252,06/12/02 09:32:20,6.34,86.40
253,06/12/02 09:42:20,6.67,86.40
254,06/12/02 09:52:20,6.98,86.00
255,06/12/02 10:02:20,7.38,85.50
256,06/12/02 10:12:20,7.73,85.50
257,06/12/02 10:22:20,8.23,84.20
258,06/12/02 10:32:20,8.75,83.30
259,06/12/02 10:42:20,10.23,78.70
260,06/12/02 10:52:20,11.09,76.70
261,06/12/02 11:02:20,12.01,71.40
262,06/12/02 11:12:20,14.73,60.70
263,06/12/02 11:22:20,17.54,51.90
264,06/12/02 11:32:20,20.30,41.10
265,06/12/02 11:42:20,22.19,39.60
266,06/12/02 11:52:20,22.98,37.10
267,06/12/02 12:02:20,23.53,34.60
268,06/12/02 12:12:20,23.05,35.10
269,06/12/02 12:22:20,21.73,40.60
270,06/12/02 12:32:20,22.21,36.10
271,06/12/02 12:42:20,24.62,29.30
272,06/12/02 12:52:20,25.95,26.50
273,06/12/02 13:02:20,25.93,27.00
274,06/12/02 13:12:20,25.34,31.20
275,06/12/02 13:22:20,23.94,35.10
276,06/12/02 13:32:20,23.46,31.20
277,06/12/02 13:42:20,22.79,34.60
278,06/12/02 13:52:20,22.02,37.10
279,06/12/02 14:02:20,22.88,34.20
280,06/12/02 14:12:20,24.69,29.30
281,06/12/02 14:22:20,26.41,27.90
282,06/12/02 14:32:20,27.71,24.70
283,06/12/02 14:42:20,28.23,24.30
284,06/12/02 14:52:20,26.10,26.10
285,06/12/02 15:02:20,24.35,29.80
286,06/12/02 15:12:20,23.41,31.20
287,06/12/02 15:22:20,22.36,35.10
288,06/12/02 15:32:20,21.23,41.10
289,06/12/02 15:42:20,21.81,34.20
290,06/12/02 15:52:20,21.23,35.60
291,06/12/02 16:02:20,22.28,31.70
292,06/12/02 16:12:20,21.19,35.10
293,06/12/02 16:22:20,20.76,41.10
294,06/12/02 16:32:20,20.02,40.60
295,06/12/02 16:42:20,20.18,42.70
296,06/12/02 16:52:20,19.92,43.20
297,06/12/02 17:02:20,19.68,43.20
298,06/12/02 17:12:20,18.02,47.80
299,06/12/02 17:22:20,16.47,51.40
300,06/12/02 17:32:20,15.71,54.50
301,06/12/02 17:42:20,14.35,58.60
302,06/12/02 17:52:20,13.87,60.20
303,06/12/02 18:02:20,13.05,62.80
304,06/12/02 18:12:20,12.40,65.30
305,06/12/02 18:22:20,11.82,66.80
306,06/12/02 18:32:20,11.28,68.90
307,06/12/02 18:42:20,10.87,70.90
308,06/12/02 18:52:20,10.58,70.40
309,06/12/02 19:02:20,10.23,71.90
310,06/12/02 19:12:20,10.11,72.30
311,06/12/02 19:22:20,9.77,73.30
312,06/12/02 19:32:20,9.54,73.80
313,06/12/02 19:42:20,9.25,74.80
314,06/12/02 19:52:20,9.08,75.30
315,06/12/02 20:02:20,8.85,75.30
316,06/12/02 20:12:20,8.58,76.30
317,06/12/02 20:22:20,8.28,77.20
318,06/12/02 20:32:20,8.06,77.20
319,06/12/02 20:42:20,7.83,78.20
320,06/12/02 20:52:20,7.63,78.70
321,06/12/02 21:02:20,7.45,79.10
322,06/12/02 21:12:20,7.25,79.10
323,06/12/02 21:22:20,7.03,80.10
324,06/12/02 21:32:20,6.82,81.00
325,06/12/02 21:42:20,6.65,81.00
326,06/12/02 21:52:20,6.49,81.50
327,06/12/02 22:02:20,6.37,81.90
328,06/12/02 22:12:20,6.24,82.40
329,06/12/02 22:22:20,6.11,83.30
330,06/12/02 22:32:20,6.04,83.30
331,06/12/02 22:42:20,5.96,83.80
332,06/12/02 22:52:20,5.88,83.80
333,06/12/02 23:02:20,5.81,84.20
334,06/12/02 23:12:20,5.73,84.70
335,06/12/02 23:22:20,5.68,85.10
336,06/12/02 23:32:20,5.63,85.10
337,06/12/02 23:42:20,5.58,85.50
338,06/12/02 23:52:20,5.50,85.50
339,06/13/02 00:02:20,5.47,85.50
340,06/13/02 00:12:20,5.37,85.50
341,06/13/02 00:22:20,5.32,86.00
342,06/13/02 00:32:20,5.27,86.40
343,06/13/02 00:42:20,5.24,86.40
344,06/13/02 00:52:20,5.19,86.40
345,06/13/02 01:02:20,5.14,86.00
346,06/13/02 01:12:20,5.11,86.40
347,06/13/02 01:22:20,5.06,86.40
348,06/13/02 01:32:20,5.01,86.40
349,06/13/02 01:42:20,4.96,86.90
350,06/13/02 01:52:20,4.93,87.30
351,06/13/02 02:02:20,4.93,87.30
352,06/13/02 02:12:20,4.93,87.30
353,06/13/02 02:22:20,4.91,87.30
354,06/13/02 02:32:20,4.88,87.70
355,06/13/02 02:42:20,4.91,87.30
356,06/13/02 02:52:20,4.88,87.30
357,06/13/02 03:02:20,4.88,87.30
358,06/13/02 03:12:20,4.80,87.30
359,06/13/02 03:22:20,4.78,87.30
360,06/13/02 03:32:20,4.73,87.30
361,06/13/02 03:42:20,4.73,87.30
362,06/13/02 03:52:20,4.70,87.70
363,06/13/02 04:02:20,4.65,87.70
364,06/13/02 04:12:20,4.62,87.70
365,06/13/02 04:22:20,4.62,88.20
366,06/13/02 04:32:20,4.62,88.20
367,06/13/02 04:42:20,4.62,88.20
368,06/13/02 04:52:20,4.60,88.20
369,06/13/02 05:02:20,4.57,88.60
370,06/13/02 05:12:20,4.54,89.00
371,06/13/02 05:22:20,4.54,89.00
372,06/13/02 05:32:20,4.54,89.00
373,06/13/02 05:42:20,4.52,89.00
374,06/13/02 05:52:20,4.54,89.00
375,06/13/02 06:02:20,4.57,89.00
376,06/13/02 06:12:20,4.60,89.40
377,06/13/02 06:22:20,4.62,89.00
378,06/13/02 06:32:20,4.65,89.40
379,06/13/02 06:42:20,4.70,89.40
380,06/13/02 06:52:20,4.75,89.90
381,06/13/02 07:02:20,4.80,89.90
382,06/13/02 07:12:20,4.91,89.90
383,06/13/02 07:22:20,4.98,89.90
384,06/13/02 07:32:20,5.09,89.90
385,06/13/02 07:42:20,5.22,89.40
386,06/13/02 07:52:20,5.35,89.40
387,06/13/02 08:02:20,5.50,89.00
388,06/13/02 08:12:20,5.65,88.60
389,06/13/02 08:22:20,5.86,88.60
390,06/13/02 08:32:20,6.06,87.70
391,06/13/02 08:42:20,6.24,87.30
392,06/13/02 08:52:20,6.62,85.50
393,06/13/02 09:02:20,7.08,85.50
394,06/13/02 09:12:20,7.58,85.10
395,06/13/02 09:22:20,7.91,82.80
396,06/13/02 09:32:20,8.43,81.00
397,06/13/02 09:42:20,8.83,79.10
398,06/13/02 09:52:20,9.27,78.20
399,06/13/02 10:02:20,10.72,69.90
400,06/13/02 10:12:20,11.60,69.40
401,06/13/02 10:22:20,14.04,52.90
402,06/13/02 10:32:20,14.78,50.90
403,06/13/02 10:42:20,14.64,56.60
404,06/13/02 10:52:20,16.26,45.20
405,06/13/02 11:02:20,17.24,45.20
406,06/13/02 11:12:20,17.54,49.30
407,06/13/02 11:22:20,19.97,41.60
408,06/13/02 11:32:20,22.16,30.30
409,06/13/02 11:42:20,22.26,38.60
410,06/13/02 11:52:20,24.74,27.00
411,06/13/02 12:02:20,25.63,27.00
412,06/13/02 12:12:20,25.37,25.20
413,06/13/02 12:22:20,24.40,27.00
414,06/13/02 12:32:20,24.62,27.50
415,06/13/02 12:42:20,26.27,22.90
416,06/13/02 12:52:20,26.95,25.20
417,06/13/02 13:02:20,26.71,22.50
418,06/13/02 13:12:20,26.76,22.00
419,06/13/02 13:22:20,25.58,28.40
420,06/13/02 13:32:20,24.66,30.30
421,06/13/02 13:42:20,23.31,32.20
422,06/13/02 13:52:20,24.25,28.90
423,06/13/02 14:02:20,25.05,29.80
424,06/13/02 14:12:20,26.63,27.90
425,06/13/02 14:22:20,27.54,29.30
426,06/13/02 14:32:20,28.60,24.70
427,06/13/02 14:42:20,29.15,23.40
428,06/13/02 14:52:20,27.20,28.40
429,06/13/02 15:02:20,25.83,26.50
430,06/13/02 15:12:20,24.40,30.80
431,06/13/02 15:22:20,24.13,30.80
432,06/13/02 15:32:20,24.06,30.30
433,06/13/02 15:42:20,24.23,29.80
434,06/13/02 15:52:20,24.11,28.40
435,06/13/02 16:02:20,22.67,35.10
436,06/13/02 16:12:20,21.35,42.10
437,06/13/02 16:22:20,20.68,42.10
438,06/13/02 16:32:20,23.80,27.90
439,06/13/02 16:42:20,22.67,35.10
440,06/13/02 16:52:20,21.76,39.60
441,06/13/02 17:02:20,20.85,42.70
442,06/13/02 17:12:20,19.92,43.70
443,06/13/02 17:22:20,18.00,49.80
444,06/13/02 17:32:20,16.66,53.50
445,06/13/02 17:42:20,16.64,51.40
446,06/13/02 17:52:20,15.07,57.60
447,06/13/02 18:02:20,14.40,58.60
448,06/13/02 18:12:20,13.58,62.20
449,06/13/02 18:22:20,12.81,64.80
450,06/13/02 18:32:20,12.40,66.80
451,06/13/02 18:42:20,11.96,67.30
452,06/13/02 18:52:20,11.48,68.90
453,06/13/02 19:02:20,11.11,70.40
454,06/13/02 19:12:20,10.89,70.90
455,06/13/02 19:22:20,10.65,71.90
456,06/13/02 19:32:20,10.43,72.30
457,06/13/02 19:42:20,10.21,73.30
458,06/13/02 19:52:20,10.01,73.30
459,06/13/02 20:02:20,9.82,74.30
460,06/13/02 20:12:20,9.57,74.80
461,06/13/02 20:22:20,9.35,75.30
462,06/13/02 20:32:20,9.08,76.70
463,06/13/02 20:42:20,8.83,77.20
464,06/13/02 20:52:20,8.60,78.20
465,06/13/02 21:02:20,8.41,78.70
466,06/13/02 21:12:20,8.18,79.60
467,06/13/02 21:22:20,8.06,80.10
468,06/13/02 21:32:20,7.93,81.00
469,06/13/02 21:42:20,7.83,81.00
470,06/13/02 21:52:20,7.68,81.50
471,06/13/02 22:02:20,7.56,82.40
472,06/13/02 22:12:20,7.45,82.80
473,06/13/02 22:22:20,7.35,83.30
474,06/13/02 22:32:20,7.28,83.80
475,06/13/02 22:42:20,7.20,84.70
476,06/13/02 22:52:20,7.13,85.50
477,06/13/02 23:02:20,7.05,85.50
478,06/13/02 23:12:20,6.98,86.40
479,06/13/02 23:22:20,6.93,86.90
480,06/13/02 23:32:20,6.87,87.30
481,06/13/02 23:42:20,6.80,88.20
482,06/13/02 23:52:20,6.72,88.60
483,06/14/02 00:02:20,6.67,89.00
484,06/14/02 00:12:20,6.62,89.40
485,06/14/02 00:22:20,6.60,89.90
486,06/14/02 00:32:20,6.57,90.30
487,06/14/02 00:42:20,6.60,90.30
488,06/14/02 00:52:20,6.55,90.70
489,06/14/02 01:02:20,6.52,90.70
490,06/14/02 01:12:20,6.47,91.10
491,06/14/02 01:22:20,6.49,91.90
492,06/14/02 01:32:20,6.55,92.70
493,06/14/02 01:42:20,6.57,92.30
494,06/14/02 01:52:20,6.49,92.30
495,06/14/02 02:02:20,6.44,92.30
496,06/14/02 02:12:20,6.34,91.50
497,06/14/02 02:22:20,6.22,91.50
498,06/14/02 02:32:20,6.14,91.90
499,06/14/02 02:42:20,6.11,91.90
500,06/14/02 02:52:20,6.11,92.70
501,06/14/02 03:02:20,6.16,92.30
502,06/14/02 03:12:20,6.24,92.70
503,06/14/02 03:22:20,6.44,94.70
504,06/14/02 03:32:20,6.60,93.90
505,06/14/02 03:42:20,6.65,93.50
506,06/14/02 03:52:20,6.67,93.10
507,06/14/02 04:02:20,6.70,93.10
508,06/14/02 04:12:20,6.70,92.70
509,06/14/02 04:22:20,6.67,92.70
510,06/14/02 04:32:20,6.65,93.10
511,06/14/02 04:42:20,6.62,92.70
512,06/14/02 04:52:20,6.57,92.70
513,06/14/02 05:02:20,6.44,92.30
514,06/14/02 05:12:20,6.34,92.70
515,06/14/02 05:22:20,6.22,92.30
516,06/14/02 05:32:20,6.14,92.30
517,06/14/02 05:42:20,6.06,92.70
518,06/14/02 05:52:20,6.04,93.10
519,06/14/02 06:02:20,6.04,93.10
520,06/14/02 06:12:20,6.06,93.10
521,06/14/02 06:22:20,6.09,92.70
522,06/14/02 06:32:20,6.14,93.10
523,06/14/02 06:42:20,6.11,93.10
524,06/14/02 06:52:20,6.09,93.50
525,06/14/02 07:02:20,6.06,93.50
526,06/14/02 07:12:20,6.04,93.50
527,06/14/02 07:22:20,6.01,93.90
528,06/14/02 07:32:20,6.04,93.90
529,06/14/02 07:42:20,6.04,93.90
530,06/14/02 07:52:20,6.09,94.30
531,06/14/02 08:02:20,6.24,94.70
532,06/14/02 08:12:20,6.39,94.70
533,06/14/02 08:22:20,6.55,95.00
534,06/14/02 08:32:20,6.70,95.00
535,06/14/02 08:42:20,6.98,95.40
536,06/14/02 08:52:20,7.35,93.90
537,06/14/02 09:02:20,7.53,93.90
538,06/14/02 09:12:20,7.63,93.50
539,06/14/02 09:22:20,7.68,91.90
540,06/14/02 09:32:20,7.83,91.90
541,06/14/02 09:42:20,8.23,92.30
542,06/14/02 09:52:20,8.75,91.10
543,06/14/02 10:02:20,9.47,88.60
544,06/14/02 10:12:20,9.99,85.50
545,06/14/02 10:22:20,10.38,83.80
546,06/14/02 10:32:20,10.43,82.80
547,06/14/02 10:42:20,11.09,81.90
548,06/14/02 10:52:20,11.38,80.50
549,06/14/02 11:02:20,11.72,80.10
550,06/14/02 11:12:20,14.08,70.90
551,06/14/02 11:22:20,16.26,64.30
552,06/14/02 11:32:20,17.85,59.20
553,06/14/02 11:42:20,19.45,53.50
554,06/14/02 11:52:20,20.57,50.40
555,06/14/02 12:02:20,21.69,47.80
556,06/14/02 12:12:20,21.38,49.30
557,06/14/02 12:22:20,20.38,51.90
558,06/14/02 12:32:20,20.40,49.80
559,06/14/02 12:42:20,22.38,44.20
560,06/14/02 12:52:20,23.48,40.10
561,06/14/02 13:02:20,23.48,42.70
562,06/14/02 13:12:20,23.89,42.10
563,06/14/02 13:22:20,22.79,45.20
564,06/14/02 13:32:20,21.78,47.30
565,06/14/02 13:42:20,21.88,45.20
566,06/14/02 13:52:20,21.52,56.00
567,06/14/02 14:02:20,22.45,55.00
568,06/14/02 14:12:20,23.51,50.40
569,06/14/02 14:22:20,24.49,45.20
570,06/14/02 14:32:20,24.81,39.60
571,06/14/02 14:42:20,25.54,39.60
572,06/14/02 14:52:20,22.83,45.20
573,06/14/02 15:02:20,21.23,50.90
574,06/14/02 15:12:20,20.21,52.90
575,06/14/02 15:22:20,19.35,55.00
576,06/14/02 15:32:20,18.80,57.60
577,06/14/02 15:42:20,18.28,59.70
578,06/14/02 15:52:20,17.92,60.70
579,06/14/02 16:02:20,18.19,60.20
580,06/14/02 16:12:20,17.62,61.20
581,06/14/02 16:22:20,17.09,64.80
582,06/14/02 16:32:20,17.90,61.70
583,06/14/02 16:42:20,18.73,59.70
584,06/14/02 16:52:20,18.80,57.60
585,06/14/02 17:02:20,18.21,59.70
586,06/14/02 17:12:20,17.43,63.30
587,06/14/02 17:22:20,16.40,65.30
588,06/14/02 17:32:20,15.81,67.80
589,06/14/02 17:42:20,15.04,69.90
590,06/14/02 17:52:20,14.01,72.30
591,06/14/02 18:02:20,13.51,76.30
592,06/14/02 18:12:20,12.81,77.70
593,06/14/02 18:22:20,12.54,80.50
594,06/14/02 18:32:20,12.06,80.50
595,06/14/02 18:42:20,11.67,82.80
596,06/14/02 18:52:20,11.41,83.80
597,06/14/02 19:02:20,11.09,83.30
598,06/14/02 19:12:20,10.87,85.10
599,06/14/02 19:22:20,10.65,84.70
600,06/14/02 19:32:20,10.31,84.20
601,06/14/02 19:42:20,10.06,85.50
602,06/14/02 19:52:20,9.91,87.30
603,06/14/02 20:02:20,9.69,86.40
604,06/14/02 20:12:20,9.40,86.90
605,06/14/02 20:22:20,9.03,86.90
606,06/14/02 20:32:20,8.73,87.30
607,06/14/02 20:42:20,8.45,87.70
608,06/14/02 20:52:20,8.23,88.60
609,06/14/02 21:02:20,7.98,88.60
610,06/14/02 21:12:20,7.81,89.40
611,06/14/02 21:22:20,7.68,89.90
612,06/14/02 21:32:20,7.53,90.30
613,06/14/02 21:42:20,7.35,90.70
614,06/14/02 21:52:20,7.20,90.70
615,06/14/02 22:02:20,7.13,91.50
616,06/14/02 22:12:20,7.05,91.90
617,06/14/02 22:22:20,6.95,91.90
618,06/14/02 22:32:20,6.85,91.90
619,06/14/02 22:42:20,6.75,92.30
620,06/14/02 22:52:20,6.62,92.30
621,06/14/02 23:02:20,6.49,92.30
622,06/14/02 23:12:20,6.39,93.10
623,06/14/02 23:22:20,6.32,93.10
624,06/14/02 23:32:20,6.22,93.10
625,06/14/02 23:42:20,6.14,93.10
626,06/14/02 23:52:20,6.06,93.90
627,06/15/02 00:02:20,6.01,93.90
628,06/15/02 00:12:20,5.93,93.90
