"Plot Title: PLVA_Bean_5_2002"
#,Date Time,H08 High Res. Temp. (°C) LGR S/N: 492644 c:1,GCap. RH (%) LGR S/N: 492644 c:3
271,06/12/02 12:37:51,20.52,37.10
272,06/12/02 12:47:51,20.66,36.60
273,06/12/02 12:57:51,20.42,37.60
274,06/12/02 13:07:51,20.40,38.60
275,06/12/02 13:17:51,20.47,37.60
276,06/12/02 13:27:51,20.40,38.10
277,06/12/02 13:37:51,20.42,39.10
278,06/12/02 13:47:51,20.73,36.10
279,06/12/02 13:57:51,20.83,39.10
280,06/12/02 14:07:51,20.68,37.60
281,06/12/02 14:17:51,21.02,36.60
282,06/12/02 14:27:51,20.88,38.10
283,06/12/02 14:37:51,20.49,39.60
284,06/12/02 14:47:51,20.14,40.10
285,06/12/02 14:57:51,20.30,38.10
286,06/12/02 15:07:51,20.33,38.60
287,06/12/02 15:17:51,20.47,39.10
288,06/12/02 15:27:51,19.88,42.60
289,06/12/02 15:37:51,20.28,40.60
290,06/12/02 15:47:51,19.78,40.60
291,06/12/02 15:57:51,19.66,40.60
292,06/12/02 16:07:51,19.23,41.10
293,06/12/02 16:17:51,18.90,42.10
294,06/12/02 16:27:51,19.23,39.60
295,06/12/02 16:37:51,18.31,44.60
296,06/12/02 16:47:51,18.26,40.60
297,06/12/02 16:57:51,17.50,47.20
298,06/12/02 17:07:51,18.61,39.60
299,06/12/02 17:17:51,17.76,46.70
300,06/12/02 17:27:51,17.45,44.60
301,06/12/02 17:37:51,17.47,44.60
302,06/12/02 17:47:51,17.26,45.20
303,06/12/02 17:57:51,15.73,57.50
304,06/12/02 18:07:51,15.90,50.30
305,06/12/02 18:17:51,16.50,43.60
306,06/12/02 18:27:51,14.95,56.50
307,06/12/02 18:37:51,15.21,48.80
308,06/12/02 18:47:51,14.78,54.40
309,06/12/02 18:57:51,14.56,55.00
310,06/12/02 19:07:51,13.34,64.70
311,06/12/02 19:17:51,11.67,74.30
312,06/12/02 19:27:51,10.72,77.20
313,06/12/02 19:37:51,10.53,78.60
314,06/12/02 19:47:51,10.89,77.60
315,06/12/02 19:57:51,10.89,78.60
316,06/12/02 20:07:51,10.84,78.60
317,06/12/02 20:17:51,10.58,79.50
318,06/12/02 20:27:51,10.53,79.50
319,06/12/02 20:37:51,10.50,80.00
320,06/12/02 20:47:51,10.55,80.00
321,06/12/02 20:57:51,10.21,79.10
322,06/12/02 21:07:51,10.40,78.10
323,06/12/02 21:17:51,10.26,78.10
324,06/12/02 21:27:51,10.53,76.20
325,06/12/02 21:37:51,10.43,75.70
326,06/12/02 21:47:51,10.33,75.70
327,06/12/02 21:57:51,10.11,76.70
328,06/12/02 22:07:51,9.52,79.50
329,06/12/02 22:17:51,9.35,80.00
330,06/12/02 22:27:51,9.35,79.10
331,06/12/02 22:37:51,9.30,79.50
332,06/12/02 22:47:51,9.20,80.00
333,06/12/02 22:57:51,9.12,80.50
334,06/12/02 23:07:51,8.93,80.90
335,06/12/02 23:17:51,8.75,82.30
336,06/12/02 23:27:51,8.75,82.30
337,06/12/02 23:37:51,8.65,82.80
338,06/12/02 23:47:51,8.68,82.80
339,06/12/02 23:57:51,8.70,82.30
340,06/13/02 00:07:51,8.50,82.30
341,06/13/02 00:17:51,8.58,81.90
342,06/13/02 00:27:51,8.60,81.40
343,06/13/02 00:37:51,8.78,80.00
344,06/13/02 00:47:51,8.93,79.10
345,06/13/02 00:57:51,9.08,79.10
346,06/13/02 01:07:51,9.03,79.10
347,06/13/02 01:17:51,9.03,78.10
348,06/13/02 01:27:51,8.88,80.00
349,06/13/02 01:37:51,8.70,80.50
350,06/13/02 01:47:51,8.58,80.90
351,06/13/02 01:57:51,8.65,79.50
352,06/13/02 02:07:51,8.45,81.40
353,06/13/02 02:17:51,8.28,80.90
354,06/13/02 02:27:51,8.31,80.00
355,06/13/02 02:37:51,8.26,80.00
356,06/13/02 02:47:51,8.06,81.90
357,06/13/02 02:57:51,8.06,82.30
358,06/13/02 03:07:51,7.86,84.10
359,06/13/02 03:17:51,7.83,84.10
360,06/13/02 03:27:51,7.83,83.70
361,06/13/02 03:37:51,7.86,83.20
362,06/13/02 03:47:51,7.88,82.80
363,06/13/02 03:57:51,7.66,85.00
364,06/13/02 04:07:51,7.58,85.90
365,06/13/02 04:17:51,7.71,84.10
366,06/13/02 04:27:51,7.63,85.00
367,06/13/02 04:37:51,7.53,85.90
368,06/13/02 04:47:51,7.53,85.50
369,06/13/02 04:57:51,7.38,86.80
370,06/13/02 05:07:51,7.58,85.00
371,06/13/02 05:17:51,7.68,84.60
372,06/13/02 05:27:51,7.66,85.00
373,06/13/02 05:37:51,7.78,84.60
374,06/13/02 05:47:51,7.68,85.90
375,06/13/02 05:57:51,7.76,85.90
376,06/13/02 06:07:51,7.73,86.80
377,06/13/02 06:17:51,7.78,87.20
378,06/13/02 06:27:51,7.96,86.80
379,06/13/02 06:37:51,8.11,87.20
380,06/13/02 06:47:51,8.28,87.20
381,06/13/02 06:57:51,8.23,88.10
382,06/13/02 07:07:51,8.31,88.10
383,06/13/02 07:17:51,8.36,88.90
384,06/13/02 07:27:51,8.38,88.90
385,06/13/02 07:37:51,8.11,89.40
386,06/13/02 07:47:51,8.06,90.20
387,06/13/02 07:57:51,8.03,90.60
388,06/13/02 08:07:51,7.96,89.80
389,06/13/02 08:17:51,7.96,89.80
390,06/13/02 08:27:51,7.98,88.90
391,06/13/02 08:37:51,8.06,89.40
392,06/13/02 08:47:51,8.38,89.80
393,06/13/02 08:57:51,8.95,87.70
394,06/13/02 09:07:51,9.86,85.50
395,06/13/02 09:17:51,11.16,80.90
396,06/13/02 09:27:51,13.34,68.80
397,06/13/02 09:37:51,15.73,55.00
398,06/13/02 09:47:51,17.21,51.90
399,06/13/02 09:57:51,18.23,45.70
400,06/13/02 10:07:51,19.28,42.10
401,06/13/02 10:17:51,19.78,41.10
402,06/13/02 10:27:51,20.52,38.60
403,06/13/02 10:37:51,20.90,37.10
404,06/13/02 10:47:51,21.11,37.10
405,06/13/02 10:57:51,21.30,37.10
406,06/13/02 11:07:51,21.45,37.10
407,06/13/02 11:17:51,21.61,37.10
408,06/13/02 11:27:51,21.97,37.60
409,06/13/02 11:37:51,21.71,39.10
410,06/13/02 11:47:51,21.76,36.10
411,06/13/02 11:57:51,21.59,38.10
412,06/13/02 12:07:51,21.45,36.10
413,06/13/02 12:17:51,21.21,39.60
414,06/13/02 12:27:51,21.09,39.10
415,06/13/02 12:37:51,21.19,37.60
416,06/13/02 12:47:51,20.61,44.10
417,06/13/02 12:57:51,21.02,38.60
418,06/13/02 13:07:51,20.73,42.10
419,06/13/02 13:17:51,20.90,41.60
420,06/13/02 13:27:51,21.23,38.10
421,06/13/02 13:37:51,21.50,36.10
422,06/13/02 13:47:51,20.92,43.10
423,06/13/02 13:57:51,20.99,43.60
424,06/13/02 14:07:51,20.49,44.10
425,06/13/02 14:17:51,20.59,43.60
426,06/13/02 14:27:51,20.38,42.60
427,06/13/02 14:37:51,21.23,40.10
428,06/13/02 14:47:51,21.57,38.60
429,06/13/02 14:57:51,20.88,44.10
430,06/13/02 15:07:51,20.68,43.10
431,06/13/02 15:17:51,20.52,42.60
432,06/13/02 15:27:51,20.49,44.10
433,06/13/02 15:37:51,19.97,50.30
434,06/13/02 15:47:51,20.47,45.70
435,06/13/02 15:57:51,20.11,44.10
436,06/13/02 16:07:51,20.04,41.60
437,06/13/02 16:17:51,18.73,51.30
438,06/13/02 16:27:51,18.69,53.40
439,06/13/02 16:37:51,18.71,46.20
440,06/13/02 16:47:51,17.64,53.90
441,06/13/02 16:57:51,17.66,53.90
442,06/13/02 17:07:51,18.28,52.90
443,06/13/02 17:17:51,16.78,56.00
444,06/13/02 17:27:51,17.35,52.40
445,06/13/02 17:37:51,15.69,63.20
446,06/13/02 17:47:51,16.19,58.10
447,06/13/02 17:57:51,14.85,66.30
448,06/13/02 18:07:51,14.90,63.70
449,06/13/02 18:17:51,14.13,67.80
450,06/13/02 18:27:51,12.91,72.80
451,06/13/02 18:37:51,12.98,73.30
452,06/13/02 18:47:51,12.59,74.70
453,06/13/02 18:57:51,11.62,78.10
454,06/13/02 19:07:51,11.19,79.50
455,06/13/02 19:17:51,11.11,80.50
456,06/13/02 19:27:51,10.87,81.40
457,06/13/02 19:37:51,10.48,83.20
458,06/13/02 19:47:51,10.53,84.10
459,06/13/02 19:57:51,10.75,85.90
460,06/13/02 20:07:51,11.23,85.00
461,06/13/02 20:17:51,11.02,83.70
462,06/13/02 20:27:51,11.38,84.10
463,06/13/02 20:37:51,11.33,84.10
464,06/13/02 20:47:51,11.50,84.10
465,06/13/02 20:57:51,11.41,84.60
466,06/13/02 21:07:51,10.80,85.90
467,06/13/02 21:17:51,10.38,87.70
468,06/13/02 21:27:51,10.36,87.70
469,06/13/02 21:37:51,10.70,86.80
470,06/13/02 21:47:51,11.23,84.60
471,06/13/02 21:57:51,10.65,87.20
472,06/13/02 22:07:51,10.50,88.90
473,06/13/02 22:17:51,10.77,87.70
474,06/13/02 22:27:51,10.60,87.70
475,06/13/02 22:37:51,10.48,87.70
476,06/13/02 22:47:51,10.36,88.90
477,06/13/02 22:57:51,10.13,89.40
478,06/13/02 23:07:51,10.06,89.80
479,06/13/02 23:17:51,9.96,90.20
480,06/13/02 23:27:51,9.74,90.60
481,06/13/02 23:37:51,9.77,91.40
482,06/13/02 23:47:51,9.64,91.80
483,06/13/02 23:57:51,9.45,91.80
484,06/14/02 00:07:51,9.35,92.20
485,06/14/02 00:17:51,9.42,93.80
486,06/14/02 00:27:51,9.40,94.20
487,06/14/02 00:37:51,9.25,93.80
488,06/14/02 00:47:51,9.27,94.20
489,06/14/02 00:57:51,9.17,94.20
490,06/14/02 01:07:51,9.12,95.00
491,06/14/02 01:17:51,9.25,95.00
492,06/14/02 01:27:51,9.00,94.60
493,06/14/02 01:37:51,8.93,95.40
494,06/14/02 01:47:51,8.95,95.70
495,06/14/02 01:57:51,8.75,95.00
496,06/14/02 02:07:51,8.70,95.40
497,06/14/02 02:17:51,8.63,95.70
498,06/14/02 02:27:51,8.53,95.40
499,06/14/02 02:37:51,8.63,95.70
500,06/14/02 02:47:51,8.58,95.00
501,06/14/02 02:57:51,8.53,95.00
502,06/14/02 03:07:51,8.80,95.70
503,06/14/02 03:17:51,8.73,95.00
504,06/14/02 03:27:51,8.58,93.80
505,06/14/02 03:37:51,8.48,93.00
506,06/14/02 03:47:51,9.12,94.20
507,06/14/02 03:57:51,10.06,92.20
508,06/14/02 04:07:51,10.65,90.60
509,06/14/02 04:17:51,10.77,90.20
510,06/14/02 04:27:51,10.75,89.40
511,06/14/02 04:37:51,10.80,88.50
512,06/14/02 04:47:51,10.58,89.80
513,06/14/02 04:57:51,9.64,89.40
514,06/14/02 05:07:51,8.78,92.20
515,06/14/02 05:17:51,8.55,95.00
516,06/14/02 05:27:51,8.68,94.60
517,06/14/02 05:37:51,9.10,93.80
518,06/14/02 05:47:51,9.03,94.60
519,06/14/02 05:57:51,9.10,93.80
520,06/14/02 06:07:51,9.15,93.40
521,06/14/02 06:17:51,8.93,93.00
522,06/14/02 06:27:51,8.85,93.40
523,06/14/02 06:37:51,8.60,95.00
524,06/14/02 06:47:51,8.85,94.20
525,06/14/02 06:57:51,8.83,95.00
526,06/14/02 07:07:51,8.63,95.00
527,06/14/02 07:17:51,8.38,95.00
528,06/14/02 07:27:51,8.11,95.40
529,06/14/02 07:37:51,7.93,95.70
530,06/14/02 07:47:51,7.88,95.70
531,06/14/02 07:57:51,7.83,96.10
532,06/14/02 08:07:51,7.88,96.50
533,06/14/02 08:17:51,8.13,96.10
534,06/14/02 08:27:51,8.70,96.50
535,06/14/02 08:37:51,8.83,95.70
536,06/14/02 08:47:51,9.57,94.60
537,06/14/02 08:57:51,10.04,93.40
538,06/14/02 09:07:51,10.36,91.00
539,06/14/02 09:17:51,11.06,87.20
540,06/14/02 09:27:51,11.91,85.00
541,06/14/02 09:37:51,12.93,81.40
542,06/14/02 09:47:51,13.70,80.00
543,06/14/02 09:57:51,13.99,81.90
544,06/14/02 10:07:51,14.11,80.90
545,06/14/02 10:17:51,13.44,81.40
546,06/14/02 10:27:51,14.25,77.60
547,06/14/02 10:37:51,14.37,76.70
548,06/14/02 10:47:51,14.99,73.80
549,06/14/02 10:57:51,15.83,70.30
550,06/14/02 11:07:51,16.40,67.80
551,06/14/02 11:17:51,16.71,68.80
552,06/14/02 11:27:51,17.19,65.80
553,06/14/02 11:37:51,17.31,66.80
554,06/14/02 11:47:51,17.24,66.80
555,06/14/02 11:57:51,17.24,69.30
556,06/14/02 12:07:51,17.54,66.80
557,06/14/02 12:17:51,18.00,68.80
558,06/14/02 12:27:51,17.95,69.80
559,06/14/02 12:37:51,18.40,68.80
560,06/14/02 12:47:51,17.95,70.30
561,06/14/02 12:57:51,18.00,70.30
562,06/14/02 13:07:51,17.92,70.30
563,06/14/02 13:17:51,18.12,69.80
564,06/14/02 13:27:51,18.14,71.30
565,06/14/02 13:37:51,18.12,70.30
566,06/14/02 13:47:51,17.85,70.80
567,06/14/02 13:57:51,17.95,70.30
568,06/14/02 14:07:51,18.00,69.80
569,06/14/02 14:17:51,17.81,71.30
570,06/14/02 14:27:51,17.95,70.30
571,06/14/02 14:37:51,17.62,74.30
572,06/14/02 14:47:51,17.38,72.80
573,06/14/02 14:57:51,17.43,73.30
574,06/14/02 15:07:51,17.59,73.80
575,06/14/02 15:17:51,17.59,74.30
576,06/14/02 15:27:51,16.97,72.80
577,06/14/02 15:37:51,16.88,75.70
578,06/14/02 15:47:51,16.81,77.60
579,06/14/02 15:57:51,16.85,75.70
580,06/14/02 16:07:51,16.78,74.30
581,06/14/02 16:17:51,16.47,75.70
582,06/14/02 16:27:51,16.04,76.20
583,06/14/02 16:37:51,15.59,76.70
584,06/14/02 16:47:51,15.73,77.20
585,06/14/02 16:57:51,15.71,78.10
586,06/14/02 17:07:51,15.83,75.70
587,06/14/02 17:17:51,14.71,77.20
588,06/14/02 17:27:51,14.75,81.90
589,06/14/02 17:37:51,14.75,77.60
590,06/14/02 17:47:51,14.71,77.60
591,06/14/02 17:57:51,14.49,79.50
592,06/14/02 18:07:51,14.42,82.80
593,06/14/02 18:17:51,14.04,82.80
594,06/14/02 18:27:51,13.32,82.30
595,06/14/02 18:37:51,12.16,85.00
596,06/14/02 18:47:51,12.25,85.90
597,06/14/02 18:57:51,11.50,87.70
598,06/14/02 19:07:51,11.41,86.80
599,06/14/02 19:17:51,11.41,87.20
600,06/14/02 19:27:51,11.45,91.00
601,06/14/02 19:37:51,11.11,89.80
602,06/14/02 19:47:51,11.06,91.00
603,06/14/02 19:57:51,11.23,93.40
604,06/14/02 20:07:51,10.82,91.40
605,06/14/02 20:17:51,10.67,92.20
606,06/14/02 20:27:51,10.43,92.20
607,06/14/02 20:37:51,10.62,93.40
608,06/14/02 20:47:51,10.38,93.80
609,06/14/02 20:57:51,10.38,95.00
610,06/14/02 21:07:51,10.31,94.20
611,06/14/02 21:17:51,10.16,95.40
612,06/14/02 21:27:51,10.06,95.40
613,06/14/02 21:37:51,9.79,95.70
614,06/14/02 21:47:51,9.64,95.70
615,06/14/02 21:57:51,9.59,96.10
616,06/14/02 22:07:51,9.32,95.40
617,06/14/02 22:17:51,9.32,96.80
618,06/14/02 22:27:51,9.10,95.70
619,06/14/02 22:37:51,8.65,95.40
620,06/14/02 22:47:51,8.50,96.80
621,06/14/02 22:57:51,8.73,97.90
622,06/14/02 23:07:51,8.90,97.90
623,06/14/02 23:17:51,9.08,98.30
624,06/14/02 23:27:51,9.22,98.60
625,06/14/02 23:37:51,9.17,98.60
626,06/14/02 23:47:51,8.90,98.60
627,06/14/02 23:57:51,8.58,97.90
628,06/15/02 00:07:51,8.28,96.80
